substrate,rule,donor_id,donor_kind,intervention,fraction,transmitted_sites,transmitted_live,death_count,success_count,success_rate,observer_success_counts,observer_success_rates,n
eca,11,eca-11-3-19,switcher,shuffled,0.25,16,7,0,10,0.625,"{""multiscale"": 11, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.6875, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-3-19,switcher,density_random,0.25,16,7,0,10,0.625,"{""multiscale"": 11, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.6875, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-3-19,switcher,one_interval,0.5,32,14,0,5,0.3125,"{""multiscale"": 7, ""primary"": 5, ""raw4"": 5}","{""multiscale"": 0.4375, ""primary"": 0.3125, ""raw4"": 0.3125}",16
eca,11,eca-11-3-19,switcher,two_interval,0.5,32,13,0,9,0.5625,"{""multiscale"": 11, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.6875, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-3-19,switcher,dispersed,0.5,32,12,0,8,0.5,"{""multiscale"": 10, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.625, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-3-19,switcher,shuffled,0.5,32,14,0,9,0.5625,"{""multiscale"": 9, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.5625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-3-19,switcher,density_random,0.5,32,14,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-3-19,switcher,one_interval,0.75,48,22,0,7,0.4375,"{""multiscale"": 8, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.5, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-3-19,switcher,two_interval,0.75,48,22,0,6,0.375,"{""multiscale"": 7, ""primary"": 6, ""raw4"": 6}","{""multiscale"": 0.4375, ""primary"": 0.375, ""raw4"": 0.375}",16
eca,11,eca-11-3-19,switcher,dispersed,0.75,48,22,0,10,0.625,"{""multiscale"": 10, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.625, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-3-19,switcher,shuffled,0.75,48,22,0,8,0.5,"{""multiscale"": 11, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.6875, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-3-19,switcher,density_random,0.75,48,22,0,8,0.5,"{""multiscale"": 9, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.5625, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-4-20,switcher,intact,1.0,64,34,0,12,0.75,"{""multiscale"": 13, ""primary"": 12, ""raw4"": 12}","{""multiscale"": 0.8125, ""primary"": 0.75, ""raw4"": 0.75}",16
eca,11,eca-11-4-20,switcher,ancestor,1.0,64,5,0,1,0.0625,"{""multiscale"": 2, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.125, ""primary"": 0.0625, ""raw4"": 0.0625}",16
eca,11,eca-11-4-20,switcher,one_interval,0.25,16,8,0,6,0.375,"{""multiscale"": 4, ""primary"": 6, ""raw4"": 6}","{""multiscale"": 0.25, ""primary"": 0.375, ""raw4"": 0.375}",16
eca,11,eca-11-4-20,switcher,two_interval,0.25,16,9,0,5,0.3125,"{""multiscale"": 8, ""primary"": 5, ""raw4"": 5}","{""multiscale"": 0.5, ""primary"": 0.3125, ""raw4"": 0.3125}",16
eca,11,eca-11-4-20,switcher,dispersed,0.25,16,12,0,8,0.5,"{""multiscale"": 9, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.5625, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-4-20,switcher,shuffled,0.25,16,8,0,5,0.3125,"{""multiscale"": 6, ""primary"": 5, ""raw4"": 5}","{""multiscale"": 0.375, ""primary"": 0.3125, ""raw4"": 0.3125}",16
eca,11,eca-11-4-20,switcher,density_random,0.25,16,8,0,8,0.5,"{""multiscale"": 8, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.5, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-4-20,switcher,one_interval,0.5,32,17,0,8,0.5,"{""multiscale"": 8, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.5, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-4-20,switcher,two_interval,0.5,32,18,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-4-20,switcher,dispersed,0.5,32,21,0,12,0.75,"{""multiscale"": 13, ""primary"": 12, ""raw4"": 12}","{""multiscale"": 0.8125, ""primary"": 0.75, ""raw4"": 0.75}",16
eca,11,eca-11-4-20,switcher,shuffled,0.5,32,17,0,11,0.6875,"{""multiscale"": 11, ""primary"": 11, ""raw4"": 11}","{""multiscale"": 0.6875, ""primary"": 0.6875, ""raw4"": 0.6875}",16
eca,11,eca-11-4-20,switcher,density_random,0.5,32,17,0,10,0.625,"{""multiscale"": 11, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.6875, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-4-20,switcher,one_interval,0.75,48,26,0,7,0.4375,"{""multiscale"": 8, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.5, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-4-20,switcher,two_interval,0.75,48,24,0,7,0.4375,"{""multiscale"": 6, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.375, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-4-20,switcher,dispersed,0.75,48,26,0,9,0.5625,"{""multiscale"": 11, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.6875, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-4-20,switcher,shuffled,0.75,48,26,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-4-20,switcher,density_random,0.75,48,26,0,7,0.4375,"{""multiscale"": 9, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.5625, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-5-21,switcher,intact,1.0,64,31,0,11,0.6875,"{""multiscale"": 13, ""primary"": 11, ""raw4"": 11}","{""multiscale"": 0.8125, ""primary"": 0.6875, ""raw4"": 0.6875}",16
eca,11,eca-11-5-21,switcher,ancestor,1.0,64,30,0,11,0.6875,"{""multiscale"": 11, ""primary"": 11, ""raw4"": 11}","{""multiscale"": 0.6875, ""primary"": 0.6875, ""raw4"": 0.6875}",16
eca,11,eca-11-5-21,switcher,one_interval,0.25,16,9,0,7,0.4375,"{""multiscale"": 9, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.5625, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-5-21,switcher,two_interval,0.25,16,6,0,9,0.5625,"{""multiscale"": 9, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.5625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-5-21,switcher,dispersed,0.25,16,7,0,8,0.5,"{""multiscale"": 11, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.6875, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-5-21,switcher,shuffled,0.25,16,9,0,7,0.4375,"{""multiscale"": 10, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.625, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-5-21,switcher,density_random,0.25,16,8,0,12,0.75,"{""multiscale"": 12, ""primary"": 12, ""raw4"": 12}","{""multiscale"": 0.75, ""primary"": 0.75, ""raw4"": 0.75}",16
eca,11,eca-11-5-21,switcher,one_interval,0.5,32,15,0,5,0.3125,"{""multiscale"": 5, ""primary"": 5, ""raw4"": 5}","{""multiscale"": 0.3125, ""primary"": 0.3125, ""raw4"": 0.3125}",16
eca,11,eca-11-5-21,switcher,two_interval,0.5,32,17,0,9,0.5625,"{""multiscale"": 11, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.6875, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-5-21,switcher,dispersed,0.5,32,15,0,7,0.4375,"{""multiscale"": 8, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.5, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-5-21,switcher,shuffled,0.5,32,15,0,10,0.625,"{""multiscale"": 9, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.5625, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-5-21,switcher,density_random,0.5,32,16,0,11,0.6875,"{""multiscale"": 12, ""primary"": 11, ""raw4"": 11}","{""multiscale"": 0.75, ""primary"": 0.6875, ""raw4"": 0.6875}",16
eca,11,eca-11-5-21,switcher,one_interval,0.75,48,23,0,10,0.625,"{""multiscale"": 10, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.625, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-5-21,switcher,two_interval,0.75,48,24,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-5-21,switcher,dispersed,0.75,48,24,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-5-21,switcher,shuffled,0.75,48,23,0,5,0.3125,"{""multiscale"": 6, ""primary"": 5, ""raw4"": 5}","{""multiscale"": 0.375, ""primary"": 0.3125, ""raw4"": 0.3125}",16
eca,11,eca-11-5-21,switcher,density_random,0.75,48,23,0,9,0.5625,"{""multiscale"": 8, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.5, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-14-30,switcher,intact,1.0,64,34,0,2,0.125,"{""multiscale"": 1, ""primary"": 2, ""raw4"": 2}","{""multiscale"": 0.0625, ""primary"": 0.125, ""raw4"": 0.125}",16
eca,11,eca-11-14-30,switcher,ancestor,1.0,64,40,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",16
eca,11,eca-11-14-30,switcher,one_interval,0.25,16,10,0,2,0.125,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 2}","{""multiscale"": 0.0, ""primary"": 0.125, ""raw4"": 0.125}",16
eca,11,eca-11-14-30,switcher,two_interval,0.25,16,7,0,1,0.0625,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.0, ""primary"": 0.0625, ""raw4"": 0.0625}",16
eca,11,eca-11-14-30,switcher,dispersed,0.25,16,9,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",16
eca,11,eca-11-14-30,switcher,shuffled,0.25,16,10,0,1,0.0625,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.0, ""primary"": 0.0625, ""raw4"": 0.0625}",16
eca,11,eca-11-14-30,switcher,density_random,0.25,16,8,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",16
eca,11,eca-11-14-30,switcher,one_interval,0.5,32,16,0,1,0.0625,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.0, ""primary"": 0.0625, ""raw4"": 0.0625}",16
eca,11,eca-11-14-30,switcher,two_interval,0.5,32,14,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",16
eca,11,eca-11-14-30,switcher,dispersed,0.5,32,22,0,2,0.125,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 2}","{""multiscale"": 0.0, ""primary"": 0.125, ""raw4"": 0.125}",16
eca,11,eca-11-14-30,switcher,shuffled,0.5,32,16,0,1,0.0625,"{""multiscale"": 1, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.0625, ""primary"": 0.0625, ""raw4"": 0.0625}",16
eca,11,eca-11-14-30,switcher,density_random,0.5,32,17,0,1,0.0625,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.0, ""primary"": 0.0625, ""raw4"": 0.0625}",16
eca,11,eca-11-14-30,switcher,one_interval,0.75,48,24,0,1,0.0625,"{""multiscale"": 1, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.0625, ""primary"": 0.0625, ""raw4"": 0.0625}",16
eca,11,eca-11-14-30,switcher,two_interval,0.75,48,26,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",16
eca,11,eca-11-14-30,switcher,dispersed,0.75,48,25,0,3,0.1875,"{""multiscale"": 1, ""primary"": 3, ""raw4"": 3}","{""multiscale"": 0.0625, ""primary"": 0.1875, ""raw4"": 0.1875}",16
eca,11,eca-11-14-30,switcher,shuffled,0.75,48,24,0,1,0.0625,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 1}","{""multiscale"": 0.0, ""primary"": 0.0625, ""raw4"": 0.0625}",16
eca,11,eca-11-14-30,switcher,density_random,0.75,48,26,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",16
eca,11,eca-11-0-32,switcher,intact,1.0,64,34,0,10,0.625,"{""multiscale"": 10, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.625, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-0-32,switcher,ancestor,1.0,64,56,0,4,0.25,"{""multiscale"": 7, ""primary"": 4, ""raw4"": 4}","{""multiscale"": 0.4375, ""primary"": 0.25, ""raw4"": 0.25}",16
eca,11,eca-11-0-32,switcher,one_interval,0.25,16,6,0,7,0.4375,"{""multiscale"": 9, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.5625, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-0-32,switcher,two_interval,0.25,16,9,0,3,0.1875,"{""multiscale"": 6, ""primary"": 3, ""raw4"": 3}","{""multiscale"": 0.375, ""primary"": 0.1875, ""raw4"": 0.1875}",16
eca,11,eca-11-0-32,switcher,dispersed,0.25,16,6,0,9,0.5625,"{""multiscale"": 9, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.5625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-0-32,switcher,shuffled,0.25,16,6,0,5,0.3125,"{""multiscale"": 5, ""primary"": 5, ""raw4"": 5}","{""multiscale"": 0.3125, ""primary"": 0.3125, ""raw4"": 0.3125}",16
eca,11,eca-11-0-32,switcher,density_random,0.25,16,8,0,8,0.5,"{""multiscale"": 10, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.625, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-0-32,switcher,one_interval,0.5,32,19,0,13,0.8125,"{""multiscale"": 13, ""primary"": 13, ""raw4"": 13}","{""multiscale"": 0.8125, ""primary"": 0.8125, ""raw4"": 0.8125}",16
eca,11,eca-11-0-32,switcher,two_interval,0.5,32,16,0,8,0.5,"{""multiscale"": 10, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.625, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-0-32,switcher,dispersed,0.5,32,15,0,7,0.4375,"{""multiscale"": 10, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.625, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-0-32,switcher,shuffled,0.5,32,19,0,10,0.625,"{""multiscale"": 11, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.6875, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-0-32,switcher,density_random,0.5,32,17,0,6,0.375,"{""multiscale"": 6, ""primary"": 6, ""raw4"": 6}","{""multiscale"": 0.375, ""primary"": 0.375, ""raw4"": 0.375}",16
eca,11,eca-11-0-32,switcher,one_interval,0.75,48,25,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-0-32,switcher,two_interval,0.75,48,24,0,7,0.4375,"{""multiscale"": 7, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.4375, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-0-32,switcher,dispersed,0.75,48,27,0,9,0.5625,"{""multiscale"": 8, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.5, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-0-32,switcher,shuffled,0.75,48,25,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-0-32,switcher,density_random,0.75,48,26,0,10,0.625,"{""multiscale"": 10, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.625, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-1-33,switcher,intact,1.0,64,31,0,10,0.625,"{""multiscale"": 10, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.625, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-1-33,switcher,ancestor,1.0,64,59,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-1-33,switcher,one_interval,0.25,16,6,0,5,0.3125,"{""multiscale"": 6, ""primary"": 5, ""raw4"": 5}","{""multiscale"": 0.375, ""primary"": 0.3125, ""raw4"": 0.3125}",16
eca,11,eca-11-1-33,switcher,two_interval,0.25,16,7,0,9,0.5625,"{""multiscale"": 11, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.6875, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-1-33,switcher,dispersed,0.25,16,6,0,8,0.5,"{""multiscale"": 8, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.5, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-1-33,switcher,shuffled,0.25,16,6,0,6,0.375,"{""multiscale"": 8, ""primary"": 6, ""raw4"": 6}","{""multiscale"": 0.5, ""primary"": 0.375, ""raw4"": 0.375}",16
eca,11,eca-11-1-33,switcher,density_random,0.25,16,8,0,8,0.5,"{""multiscale"": 8, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.5, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-1-33,switcher,one_interval,0.5,32,13,0,10,0.625,"{""multiscale"": 10, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.625, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-1-33,switcher,two_interval,0.5,32,16,0,8,0.5,"{""multiscale"": 7, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.4375, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-1-33,switcher,dispersed,0.5,32,15,0,8,0.5,"{""multiscale"": 10, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.625, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-1-33,switcher,shuffled,0.5,32,13,0,6,0.375,"{""multiscale"": 8, ""primary"": 6, ""raw4"": 6}","{""multiscale"": 0.5, ""primary"": 0.375, ""raw4"": 0.375}",16
eca,11,eca-11-1-33,switcher,density_random,0.5,32,16,0,8,0.5,"{""multiscale"": 9, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.5625, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-1-33,switcher,one_interval,0.75,48,21,0,5,0.3125,"{""multiscale"": 6, ""primary"": 5, ""raw4"": 5}","{""multiscale"": 0.375, ""primary"": 0.3125, ""raw4"": 0.3125}",16
eca,11,eca-11-1-33,switcher,two_interval,0.75,48,22,0,11,0.6875,"{""multiscale"": 12, ""primary"": 11, ""raw4"": 11}","{""multiscale"": 0.75, ""primary"": 0.6875, ""raw4"": 0.6875}",16
eca,11,eca-11-1-33,switcher,dispersed,0.75,48,25,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-1-33,switcher,shuffled,0.75,48,21,0,10,0.625,"{""multiscale"": 11, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.6875, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-1-33,switcher,density_random,0.75,48,23,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-2-34,switcher,intact,1.0,64,29,0,9,0.5625,"{""multiscale"": 11, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.6875, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-2-34,switcher,ancestor,1.0,64,58,0,6,0.375,"{""multiscale"": 6, ""primary"": 6, ""raw4"": 6}","{""multiscale"": 0.375, ""primary"": 0.375, ""raw4"": 0.375}",16
eca,11,eca-11-2-34,switcher,one_interval,0.25,16,8,0,8,0.5,"{""multiscale"": 9, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.5625, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-2-34,switcher,two_interval,0.25,16,9,0,7,0.4375,"{""multiscale"": 7, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.4375, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-2-34,switcher,dispersed,0.25,16,8,0,10,0.625,"{""multiscale"": 11, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.6875, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-2-34,switcher,shuffled,0.25,16,8,0,8,0.5,"{""multiscale"": 10, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.625, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-2-34,switcher,density_random,0.25,16,7,0,9,0.5625,"{""multiscale"": 11, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.6875, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-2-34,switcher,one_interval,0.5,32,14,0,7,0.4375,"{""multiscale"": 9, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.5625, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-2-34,switcher,two_interval,0.5,32,14,0,7,0.4375,"{""multiscale"": 9, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.5625, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-2-34,switcher,dispersed,0.5,32,13,0,7,0.4375,"{""multiscale"": 8, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.5, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-2-34,switcher,shuffled,0.5,32,14,0,8,0.5,"{""multiscale"": 10, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.625, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-2-34,switcher,density_random,0.5,32,14,0,7,0.4375,"{""multiscale"": 8, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.5, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-2-34,switcher,one_interval,0.75,48,21,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-2-34,switcher,two_interval,0.75,48,23,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-2-34,switcher,dispersed,0.75,48,21,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-2-34,switcher,shuffled,0.75,48,21,0,10,0.625,"{""multiscale"": 11, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.6875, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-2-34,switcher,density_random,0.75,48,22,0,11,0.6875,"{""multiscale"": 13, ""primary"": 11, ""raw4"": 11}","{""multiscale"": 0.8125, ""primary"": 0.6875, ""raw4"": 0.6875}",16
eca,11,eca-11-3-35,switcher,intact,1.0,64,35,0,9,0.5625,"{""multiscale"": 11, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.6875, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-3-35,switcher,ancestor,1.0,64,53,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-3-35,switcher,one_interval,0.25,16,11,0,4,0.25,"{""multiscale"": 5, ""primary"": 4, ""raw4"": 4}","{""multiscale"": 0.3125, ""primary"": 0.25, ""raw4"": 0.25}",16
eca,11,eca-11-3-35,switcher,two_interval,0.25,16,7,0,6,0.375,"{""multiscale"": 6, ""primary"": 6, ""raw4"": 6}","{""multiscale"": 0.375, ""primary"": 0.375, ""raw4"": 0.375}",16
eca,11,eca-11-3-35,switcher,dispersed,0.25,16,9,0,10,0.625,"{""multiscale"": 12, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.75, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,11,eca-11-3-35,switcher,shuffled,0.25,16,11,0,8,0.5,"{""multiscale"": 8, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.5, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,11,eca-11-3-35,switcher,density_random,0.25,16,9,0,7,0.4375,"{""multiscale"": 7, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.4375, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,11,eca-11-3-35,switcher,one_interval,0.5,32,18,0,9,0.5625,"{""multiscale"": 10, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,11,eca-11-3-35,switcher,two_interval,0.5,32,19,0,4,0.25,"{""multiscale"": 5, ""primary"": 4, ""raw4"": 4}","{""multiscale"": 0.3125, ""primary"": 0.25, ""raw4"": 0.25}",16
eca,11,eca-11-3-35,switcher,dispersed,0.5,32,17,0,6,0.375,"{""multiscale"": 9, ""primary"": 6, ""raw4"": 6}","{""multiscale"": 0.5625, ""primary"": 0.375, ""raw4"": 0.375}",16
