state_id,cohort,candidate,matrix_id,landmark,mass,q_all,q_half_A,q_half_B,prediction_prior,prediction_history,prediction_beta,prediction_full
CONF-c02-m018-g035,CONF,02,18,35,40,0.71875,0.6875,0.75,0.31734375,0.6790328469738309,0.5748183966388463,0.7738624709795587
CONF-c02-m018-g050,CONF,02,18,50,40,0.640625,0.59375,0.6875,0.31734375,0.6318069024560546,0.5748183966388463,0.5602985459254242
CONF-c02-m018-g065,CONF,02,18,65,40,0.625,0.65625,0.59375,0.31734375,0.5670826721161147,0.5748183966388463,0.560437050674411
CONF-c02-m018-g080,CONF,02,18,80,40,0.65625,0.75,0.5625,0.31734375,0.5814578624662852,0.5748183966388463,0.5864012144561417
CONF-c03-m018-g020,CONF,03,18,20,49,0.640625,0.6875,0.59375,0.34546875,0.5655262743687341,0.6200659478104179,0.6664612275531754
CONF-c03-m018-g035,CONF,03,18,35,40,0.78125,0.84375,0.71875,0.34546875,0.8232330036365949,0.6200659478104179,0.7549579465670203
CONF-c03-m018-g050,CONF,03,18,50,40,0.703125,0.75,0.65625,0.34546875,0.7468750437227129,0.6200659478104179,0.7331108807307641
CONF-c03-m018-g065,CONF,03,18,65,44,0.625,0.46875,0.78125,0.34546875,0.6028758389394699,0.6200659478104179,0.6538010989792419
CONF-c03-m018-g080,CONF,03,18,80,43,0.703125,0.65625,0.75,0.34546875,0.7393874349484316,0.6200659478104179,0.7504142055436053
CONF-c02-m019-g020,CONF,02,19,20,40,0.046875,0.0625,0.03125,0.31734375,0.44233077166329854,0.5166371038722989,0.3493833046140396
CONF-c02-m019-g035,CONF,02,19,35,40,0.0,0.0,0.0,0.31734375,0.1966187072930244,0.5166371038722989,0.16521945195401946
CONF-c02-m019-g050,CONF,02,19,50,40,0.03125,0.03125,0.03125,0.31734375,0.13856435558586064,0.5166371038722989,0.1315962052775651
CONF-c02-m019-g065,CONF,02,19,65,40,0.078125,0.0,0.15625,0.31734375,0.22505301556563992,0.5166371038722989,0.29328895724694826
CONF-c02-m019-g080,CONF,02,19,80,40,0.015625,0.03125,0.0,0.31734375,0.09078202548011331,0.5166371038722989,0.10245848729925428
CONF-c03-m019-g020,CONF,03,19,20,57,0.125,0.0625,0.1875,0.34546875,0.15364898222791265,0.4229744127775295,0.08923486966977089
CONF-c03-m019-g035,CONF,03,19,35,47,0.15625,0.15625,0.15625,0.34546875,0.11961424022005755,0.4229744127775295,0.06062915393005076
CONF-c03-m019-g050,CONF,03,19,50,47,0.046875,0.0625,0.03125,0.34546875,0.2534238997188973,0.4229744127775295,0.12148428835605975
CONF-c03-m019-g065,CONF,03,19,65,35,0.03125,0.03125,0.03125,0.34546875,0.1715694431882447,0.4229744127775295,0.04965135393199154
CONF-c03-m019-g080,CONF,03,19,80,38,0.078125,0.09375,0.0625,0.34546875,0.17638851771792977,0.4229744127775295,0.058009282784542884
CONF-c02-m020-g020,CONF,02,20,20,40,0.640625,0.71875,0.5625,0.31734375,0.4504083456480455,0.38808032618030863,0.5778304881029299
CONF-c02-m020-g035,CONF,02,20,35,40,0.53125,0.5,0.5625,0.31734375,0.49430778138981835,0.38808032618030863,0.5068299916392479
CONF-c02-m020-g050,CONF,02,20,50,40,0.625,0.59375,0.65625,0.31734375,0.5705650513410403,0.38808032618030863,0.614999426394914
CONF-c02-m020-g065,CONF,02,20,65,40,0.359375,0.3125,0.40625,0.31734375,0.42603905617470617,0.38808032618030863,0.4415540364833056
CONF-c02-m020-g080,CONF,02,20,80,40,0.46875,0.40625,0.53125,0.31734375,0.67745705617844,0.38808032618030863,0.6618630143455276
CONF-c03-m020-g020,CONF,03,20,20,45,0.609375,0.59375,0.625,0.34546875,0.6032679542487048,0.4565213187126828,0.6364077006473563
CONF-c03-m020-g035,CONF,03,20,35,44,0.765625,0.75,0.78125,0.34546875,0.4792966593431698,0.4565213187126828,0.6402208730886723
CONF-c03-m020-g050,CONF,03,20,50,41,0.78125,0.75,0.8125,0.34546875,0.4928931812558012,0.4565213187126828,0.5558624386057621
CONF-c03-m020-g065,CONF,03,20,65,42,0.390625,0.375,0.40625,0.34546875,0.2668441835044845,0.4565213187126828,0.27850246515735666
CONF-c03-m020-g080,CONF,03,20,80,43,0.640625,0.65625,0.625,0.34546875,0.4441387140131247,0.4565213187126828,0.5012505890410002
CONF-c02-m021-g020,CONF,02,21,20,40,0.328125,0.375,0.28125,0.31734375,0.41890714114283295,0.49996580827929715,0.36918417988416663
CONF-c02-m021-g035,CONF,02,21,35,40,0.34375,0.40625,0.28125,0.31734375,0.274567085063804,0.49996580827929715,0.26290498957532216
CONF-c02-m021-g050,CONF,02,21,50,40,0.21875,0.15625,0.28125,0.31734375,0.13409406188277384,0.49996580827929715,0.16535503997335554
CONF-c02-m021-g065,CONF,02,21,65,40,0.34375,0.40625,0.28125,0.31734375,0.3469008487892826,0.49996580827929715,0.34255361739508644
CONF-c02-m021-g080,CONF,02,21,80,40,0.65625,0.5625,0.75,0.31734375,0.5676110477091395,0.49996580827929715,0.604320777261326
CONF-c03-m021-g020,CONF,03,21,20,44,0.09375,0.09375,0.09375,0.34546875,0.2115320620882153,0.4116416653986368,0.0958304837507784
CONF-c03-m021-g035,CONF,03,21,35,46,0.171875,0.1875,0.15625,0.34546875,0.16418052893500734,0.4116416653986368,0.1453638407136598
CONF-c03-m021-g050,CONF,03,21,50,35,0.125,0.125,0.125,0.34546875,0.15799227111088632,0.4116416653986368,0.04330378456434465
CONF-c03-m021-g065,CONF,03,21,65,47,0.203125,0.21875,0.1875,0.34546875,0.21819252583666898,0.4116416653986368,0.12138459074983204
CONF-c03-m021-g080,CONF,03,21,80,45,0.109375,0.15625,0.0625,0.34546875,0.09124646232233892,0.4116416653986368,0.0349657401566623
CONF-c02-m022-g020,CONF,02,22,20,40,0.1875,0.1875,0.1875,0.31734375,0.26411118758263796,0.41488423868574303,0.20364229683749765
CONF-c02-m022-g035,CONF,02,22,35,40,0.109375,0.15625,0.0625,0.31734375,0.18753108158910192,0.41488423868574303,0.21349093029092736
CONF-c02-m022-g050,CONF,02,22,50,40,0.484375,0.5,0.46875,0.31734375,0.22484430341870754,0.41488423868574303,0.3554541369705127
CONF-c02-m022-g065,CONF,02,22,65,40,0.59375,0.65625,0.53125,0.31734375,0.22653623164562114,0.41488423868574303,0.3876267890465768
CONF-c02-m022-g080,CONF,02,22,80,40,0.140625,0.125,0.15625,0.31734375,0.19102297581992594,0.41488423868574303,0.2801627466660376
CONF-c03-m022-g020,CONF,03,22,20,39,0.609375,0.625,0.59375,0.34546875,0.27496014993748896,0.5290662269561917,0.5053614156990182
CONF-c03-m022-g035,CONF,03,22,35,37,0.1875,0.1875,0.1875,0.34546875,0.29737108623884817,0.5290662269561917,0.19002455728539405
CONF-c03-m022-g050,CONF,03,22,50,46,0.515625,0.65625,0.375,0.34546875,0.3455883358206718,0.5290662269561917,0.4777224504082491
CONF-c03-m022-g065,CONF,03,22,65,47,0.09375,0.125,0.0625,0.34546875,0.45233290107135854,0.5290662269561917,0.16496215547191914
CONF-c03-m022-g080,CONF,03,22,80,42,0.296875,0.3125,0.28125,0.34546875,0.24447327355547965,0.5290662269561917,0.18434635318263565
CONF-c02-m023-g020,CONF,02,23,20,40,0.21875,0.28125,0.15625,0.31734375,0.6083552020833652,0.4407613160564305,0.5529724924968743
CONF-c02-m023-g035,CONF,02,23,35,40,0.359375,0.40625,0.3125,0.31734375,0.28696294563399544,0.4407613160564305,0.46652749837741586
CONF-c02-m023-g050,CONF,02,23,50,40,0.34375,0.375,0.3125,0.31734375,0.36374014765544377,0.4407613160564305,0.2791341102460605
CONF-c02-m023-g065,CONF,02,23,65,40,0.3125,0.3125,0.3125,0.31734375,0.29023054655017944,0.4407613160564305,0.2617481573395339
CONF-c02-m023-g080,CONF,02,23,80,40,0.21875,0.1875,0.25,0.31734375,0.16322423538724384,0.4407613160564305,0.355395843933683
CONF-c03-m023-g020,CONF,03,23,20,44,0.25,0.25,0.25,0.34546875,0.3461705478081729,0.4504034512038889,0.4021369401106963
CONF-c03-m023-g035,CONF,03,23,35,48,0.40625,0.40625,0.40625,0.34546875,0.23915207114218054,0.4504034512038889,0.22089232383788154
CONF-c03-m023-g050,CONF,03,23,50,39,0.3125,0.3125,0.3125,0.34546875,0.20776538098292477,0.4504034512038889,0.20198245931876596
CONF-c03-m023-g065,CONF,03,23,65,46,0.265625,0.3125,0.21875,0.34546875,0.2574032846733157,0.4504034512038889,0.31014513664411025
CONF-c03-m023-g080,CONF,03,23,80,38,0.4375,0.53125,0.34375,0.34546875,0.3014540971766949,0.4504034512038889,0.3512714153779935
CONF-c02-m024-g020,CONF,02,24,20,40,0.46875,0.53125,0.40625,0.31734375,0.6420963435351329,0.559125510484231,0.4983416161905539
CONF-c02-m024-g035,CONF,02,24,35,40,0.3125,0.28125,0.34375,0.31734375,0.43044541800084946,0.559125510484231,0.3925743609284558
CONF-c02-m024-g050,CONF,02,24,50,40,0.296875,0.40625,0.1875,0.31734375,0.40385947220887564,0.559125510484231,0.3191024381581099
CONF-c02-m024-g065,CONF,02,24,65,40,0.390625,0.28125,0.5,0.31734375,0.6435298057245684,0.559125510484231,0.5460442355250512
CONF-c02-m024-g080,CONF,02,24,80,40,0.328125,0.40625,0.25,0.31734375,0.40933590625926497,0.559125510484231,0.33894566412915217
CONF-c03-m024-g020,CONF,03,24,20,38,0.703125,0.75,0.65625,0.34546875,0.4623257834035075,0.5527924913993797,0.41890355579894195
CONF-c03-m024-g035,CONF,03,24,35,42,0.34375,0.3125,0.375,0.34546875,0.29063876850703824,0.5527924913993797,0.330505861514027
CONF-c03-m024-g050,CONF,03,24,50,44,0.25,0.34375,0.15625,0.34546875,0.25679620506118567,0.5527924913993797,0.3628434048894534
CONF-c03-m024-g065,CONF,03,24,65,38,0.359375,0.40625,0.3125,0.34546875,0.3551189509870695,0.5527924913993797,0.4079588316207154
CONF-c03-m024-g080,CONF,03,24,80,46,0.4375,0.375,0.5,0.34546875,0.14514101561568848,0.5527924913993797,0.23990138430708566
CONF-c02-m025-g020,CONF,02,25,20,40,0.484375,0.375,0.59375,0.31734375,0.5905827691546595,0.5271453088950913,0.5967183821556232
CONF-c02-m025-g035,CONF,02,25,35,40,0.46875,0.34375,0.59375,0.31734375,0.32273759410538744,0.5271453088950913,0.3733212272638685
CONF-c02-m025-g050,CONF,02,25,50,40,0.65625,0.71875,0.59375,0.31734375,0.44188332595136165,0.5271453088950913,0.5382771772073747
CONF-c02-m025-g065,CONF,02,25,65,40,0.734375,0.6875,0.78125,0.31734375,0.47101195059535816,0.5271453088950913,0.49591399876584386
CONF-c02-m025-g080,CONF,02,25,80,40,0.484375,0.53125,0.4375,0.31734375,0.34072545919289543,0.5271453088950913,0.33214816101786
CONF-c03-m025-g020,CONF,03,25,20,44,0.53125,0.5625,0.5,0.34546875,0.28169424667569143,0.44187329503893447,0.2669961968469308
CONF-c03-m025-g035,CONF,03,25,35,38,0.65625,0.71875,0.59375,0.34546875,0.47038924847872887,0.44187329503893447,0.42298379418984955
CONF-c03-m025-g050,CONF,03,25,50,33,0.5625,0.5,0.625,0.34546875,0.4551151728279795,0.44187329503893447,0.453805738889183
CONF-c03-m025-g065,CONF,03,25,65,41,0.703125,0.65625,0.75,0.34546875,0.6542291992272679,0.44187329503893447,0.7079005607649923
CONF-c03-m025-g080,CONF,03,25,80,49,0.5625,0.53125,0.59375,0.34546875,0.3933985466637259,0.44187329503893447,0.47743597927798154
CONF-c02-m026-g020,CONF,02,26,20,40,0.0,0.0,0.0,0.31734375,0.2204771230130017,0.260645854166594,0.09148892264496107
CONF-c02-m026-g035,CONF,02,26,35,40,0.015625,0.0,0.03125,0.31734375,0.15475176097619406,0.260645854166594,0.0773993153475368
CONF-c02-m026-g050,CONF,02,26,50,40,0.0,0.0,0.0,0.31734375,0.11846085064951557,0.260645854166594,0.060449861059676355
CONF-c02-m026-g065,CONF,02,26,65,40,0.0,0.0,0.0,0.31734375,0.08387931247895308,0.260645854166594,0.0564524927191607
CONF-c02-m026-g080,CONF,02,26,80,40,0.0,0.0,0.0,0.31734375,0.06477755879330871,0.260645854166594,0.04467863667685754
CONF-c03-m026-g020,CONF,03,26,20,44,0.046875,0.0,0.09375,0.34546875,0.1917509315753892,0.34175016455168633,0.1341771838709607
CONF-c03-m026-g035,CONF,03,26,35,39,0.03125,0.03125,0.03125,0.34546875,0.14052745663780916,0.34175016455168633,0.20482325626896875
CONF-c03-m026-g050,CONF,03,26,50,39,0.0,0.0,0.0,0.34546875,0.1299749018598297,0.34175016455168633,0.11453893726813699
CONF-c03-m026-g065,CONF,03,26,65,38,0.03125,0.0625,0.0,0.34546875,0.11433325138935214,0.34175016455168633,0.05035498964438507
CONF-c03-m026-g080,CONF,03,26,80,38,0.046875,0.0,0.09375,0.34546875,0.07961755633811564,0.34175016455168633,0.03329406812915047
CONF-c02-m027-g020,CONF,02,27,20,40,0.3125,0.28125,0.34375,0.31734375,0.2502761179378258,0.1359340327682204,0.14610335400998764
CONF-c02-m027-g035,CONF,02,27,35,40,0.203125,0.25,0.15625,0.31734375,0.7121175617707363,0.1359340327682204,0.6451316429441435
CONF-c02-m027-g050,CONF,02,27,50,40,0.109375,0.125,0.09375,0.31734375,0.47206729327138525,0.1359340327682204,0.3401661008516145
CONF-c02-m027-g065,CONF,02,27,65,40,0.265625,0.25,0.28125,0.31734375,0.4121132718700267,0.1359340327682204,0.342913743429752
CONF-c02-m027-g080,CONF,02,27,80,40,0.375,0.34375,0.40625,0.31734375,0.19779637839173708,0.1359340327682204,0.19344437855678323
CONF-c03-m027-g020,CONF,03,27,20,38,0.390625,0.40625,0.375,0.34546875,0.12031942364356234,0.16449644952974374,0.20592374085050089
CONF-c03-m027-g035,CONF,03,27,35,45,0.34375,0.25,0.4375,0.34546875,0.20434347088348256,0.16449644952974374,0.3172387136274211
CONF-c03-m027-g050,CONF,03,27,50,35,0.546875,0.53125,0.5625,0.34546875,0.345289980196396,0.16449644952974374,0.2670080453696594
CONF-c03-m027-g065,CONF,03,27,65,36,0.296875,0.28125,0.3125,0.34546875,0.46371272817293735,0.16449644952974374,0.2897710509163699
CONF-c03-m027-g080,CONF,03,27,80,38,0.5625,0.65625,0.46875,0.34546875,0.32562855603130164,0.16449644952974374,0.40541245971453377
CONF-c02-m028-g020,CONF,02,28,20,40,0.296875,0.34375,0.25,0.31734375,0.2296746327137846,0.34983669126765404,0.3186756141631471
CONF-c02-m028-g035,CONF,02,28,35,40,0.265625,0.1875,0.34375,0.31734375,0.1938730180016421,0.34983669126765404,0.031358960558456536
CONF-c02-m028-g050,CONF,02,28,50,40,0.671875,0.6875,0.65625,0.31734375,0.2980581514390092,0.34983669126765404,0.5078302006520177
CONF-c02-m028-g065,CONF,02,28,65,40,0.1875,0.1875,0.1875,0.31734375,0.18434942428731782,0.34983669126765404,0.05078368141482271
CONF-c02-m028-g080,CONF,02,28,80,40,0.5625,0.5,0.625,0.31734375,0.2350153688526238,0.34983669126765404,0.36812312167949907
CONF-c03-m028-g020,CONF,03,28,20,42,0.609375,0.625,0.59375,0.34546875,0.4323484500588684,0.3770389363313965,0.5994537681133664
CONF-c03-m028-g035,CONF,03,28,35,44,0.640625,0.6875,0.59375,0.34546875,0.3140830616795911,0.3770389363313965,0.42008828996864483
CONF-c03-m028-g050,CONF,03,28,50,45,0.5625,0.59375,0.53125,0.34546875,0.4700260241638781,0.3770389363313965,0.6188851190360252
CONF-c03-m028-g065,CONF,03,28,65,40,0.53125,0.53125,0.53125,0.34546875,0.703684742685574,0.3770389363313965,0.6407006073441748
CONF-c03-m028-g080,CONF,03,28,80,39,0.4375,0.40625,0.46875,0.34546875,0.26299161810553306,0.3770389363313965,0.022550235424801765
CONF-c02-m029-g020,CONF,02,29,20,40,0.375,0.4375,0.3125,0.31734375,0.4539176753576717,0.32978110110709496,0.46233159699001747
CONF-c02-m029-g035,CONF,02,29,35,40,0.46875,0.4375,0.5,0.31734375,0.480544500026215,0.32978110110709496,0.48965617327322714
CONF-c02-m029-g050,CONF,02,29,50,40,0.515625,0.5,0.53125,0.31734375,0.4830066474359083,0.32978110110709496,0.323619415150397
CONF-c02-m029-g065,CONF,02,29,65,40,0.546875,0.65625,0.4375,0.31734375,0.37605872726198586,0.32978110110709496,0.482098726585558
CONF-c02-m029-g080,CONF,02,29,80,40,0.46875,0.5,0.4375,0.31734375,0.7106928298075028,0.32978110110709496,0.531338844556344
CONF-c03-m029-g020,CONF,03,29,20,41,0.59375,0.6875,0.5,0.34546875,0.3296115787971653,0.35218817492628085,0.5147316031078227
CONF-c03-m029-g035,CONF,03,29,35,42,0.375,0.3125,0.4375,0.34546875,0.3156882806239321,0.35218817492628085,0.2906245538481035
CONF-c03-m029-g050,CONF,03,29,50,37,0.46875,0.46875,0.46875,0.34546875,0.5220881388180805,0.35218817492628085,0.4656469955047212
CONF-c03-m029-g065,CONF,03,29,65,37,0.453125,0.40625,0.5,0.34546875,0.3930500561355978,0.35218817492628085,0.4537284422435401
CONF-c03-m029-g080,CONF,03,29,80,37,0.234375,0.15625,0.3125,0.34546875,0.3390280319563843,0.35218817492628085,0.2352295798261991
CONF-c02-m030-g020,CONF,02,30,20,40,0.71875,0.75,0.6875,0.31734375,0.3290782790434795,0.12006264572258596,0.49945340608052985
CONF-c02-m030-g035,CONF,02,30,35,40,0.203125,0.21875,0.1875,0.31734375,0.26087424738216414,0.12006264572258596,0.26566248531659786
CONF-c02-m030-g050,CONF,02,30,50,40,0.453125,0.34375,0.5625,0.31734375,0.4360177092370092,0.12006264572258596,0.37498876214215365
CONF-c02-m030-g065,CONF,02,30,65,40,0.421875,0.46875,0.375,0.31734375,0.3273685072642198,0.12006264572258596,0.34526099654974496
CONF-c02-m030-g080,CONF,02,30,80,40,0.328125,0.40625,0.25,0.31734375,0.29526863565111156,0.12006264572258596,0.26275008820882206
CONF-c03-m030-g020,CONF,03,30,20,37,0.90625,0.96875,0.84375,0.34546875,0.5830251537524199,0.17578518943171587,0.7604373202707058
CONF-c03-m030-g035,CONF,03,30,35,35,0.5,0.5625,0.4375,0.34546875,0.5687709351847013,0.17578518943171587,0.7086048458671429
CONF-c03-m030-g050,CONF,03,30,50,42,0.625,0.59375,0.65625,0.34546875,0.5490282144847127,0.17578518943171587,0.6393644903554029
CONF-c03-m030-g065,CONF,03,30,65,43,0.484375,0.59375,0.375,0.34546875,0.5133256219071973,0.17578518943171587,0.5397086687406546
CONF-c03-m030-g080,CONF,03,30,80,44,0.25,0.28125,0.21875,0.34546875,0.425502454462566,0.17578518943171587,0.3329692623047585
CONF-c02-m031-g020,CONF,02,31,20,40,0.015625,0.03125,0.0,0.31734375,0.19004229437679324,0.14657326287661174,0.08547238848849947
CONF-c02-m031-g035,CONF,02,31,35,40,0.015625,0.0,0.03125,0.31734375,0.15458992184705359,0.14657326287661174,0.0673573820783316
CONF-c02-m031-g050,CONF,02,31,50,40,0.0,0.0,0.0,0.31734375,0.09938287066298852,0.14657326287661174,0.03506041842808879
CONF-c02-m031-g065,CONF,02,31,65,40,0.0,0.0,0.0,0.31734375,0.06997072095976326,0.14657326287661174,0.03765086544077914
CONF-c02-m031-g080,CONF,02,31,80,40,0.0,0.0,0.0,0.31734375,0.049989538959494484,0.14657326287661174,0.049878206766710176
CONF-c03-m031-g020,CONF,03,31,20,39,0.03125,0.0,0.0625,0.34546875,0.16677561527500978,0.19947658176651387,0.08743991855837649
CONF-c03-m031-g035,CONF,03,31,35,41,0.03125,0.0625,0.0,0.34546875,0.10748021100417408,0.19947658176651387,0.07266067042114958
CONF-c03-m031-g050,CONF,03,31,50,39,0.015625,0.03125,0.0,0.34546875,0.10530036374593472,0.19947658176651387,0.04670348507972067
CONF-c03-m031-g065,CONF,03,31,65,36,0.0,0.0,0.0,0.34546875,0.07277003439020585,0.19947658176651387,0.0335102013382514
CONF-c03-m031-g080,CONF,03,31,80,53,0.015625,0.03125,0.0,0.34546875,0.07695710030096602,0.19947658176651387,0.03228485624854238
CONF-c02-m032-g020,CONF,02,32,20,40,0.515625,0.5625,0.46875,0.31734375,0.6289868045572706,0.40774525256763866,0.5252310681549777
CONF-c02-m032-g035,CONF,02,32,35,40,0.5625,0.59375,0.53125,0.31734375,0.3822193330671821,0.40774525256763866,0.39184038926969345
CONF-c02-m032-g050,CONF,02,32,50,40,0.40625,0.375,0.4375,0.31734375,0.44066752841628354,0.40774525256763866,0.5007625398660682
CONF-c02-m032-g065,CONF,02,32,65,40,0.703125,0.71875,0.6875,0.31734375,0.45899427406889365,0.40774525256763866,0.4839465071804406
CONF-c02-m032-g080,CONF,02,32,80,40,0.5625,0.5,0.625,0.31734375,0.410333987678978,0.40774525256763866,0.4238693981077748
CONF-c03-m032-g020,CONF,03,32,20,55,0.25,0.21875,0.28125,0.34546875,0.3220860645777537,0.4838399378068259,0.23698964438131448
CONF-c03-m032-g035,CONF,03,32,35,37,0.765625,0.75,0.78125,0.34546875,0.605078961193252,0.4838399378068259,0.7259100317062142
CONF-c03-m032-g050,CONF,03,32,50,33,0.640625,0.65625,0.625,0.34546875,0.5032202147318838,0.4838399378068259,0.5542973975651178
CONF-c03-m032-g065,CONF,03,32,65,43,0.640625,0.59375,0.6875,0.34546875,0.35689247382442324,0.4838399378068259,0.4605349953567097
CONF-c03-m032-g080,CONF,03,32,80,46,0.53125,0.53125,0.53125,0.34546875,0.645935713202597,0.4838399378068259,0.5409246856791214
CONF-c02-m033-g020,CONF,02,33,20,40,0.4375,0.4375,0.4375,0.31734375,0.2203157079556204,0.28514348711638454,0.31809876399281156
CONF-c02-m033-g035,CONF,02,33,35,40,0.328125,0.3125,0.34375,0.31734375,0.16876164385290873,0.28514348711638454,0.19266758364623884
CONF-c02-m033-g050,CONF,02,33,50,40,0.296875,0.3125,0.28125,0.31734375,0.13240843358535373,0.28514348711638454,0.2507279800855338
CONF-c02-m033-g065,CONF,02,33,65,40,0.5,0.5625,0.4375,0.31734375,0.10595030518346726,0.28514348711638454,0.24676780868037135
CONF-c02-m033-g080,CONF,02,33,80,40,0.453125,0.46875,0.4375,0.31734375,0.3207064122045874,0.28514348711638454,0.3971766356241948
CONF-c03-m033-g020,CONF,03,33,20,41,0.25,0.375,0.125,0.34546875,0.10168572275455358,0.39052613550119786,0.018819908893436033
CONF-c03-m033-g035,CONF,03,33,35,44,0.671875,0.6875,0.65625,0.34546875,0.14419918549837515,0.39052613550119786,0.3733994199003414
CONF-c03-m033-g050,CONF,03,33,50,44,0.671875,0.71875,0.625,0.34546875,0.3952372263112227,0.39052613550119786,0.44754757019442354
CONF-c03-m033-g065,CONF,03,33,65,27,0.53125,0.375,0.6875,0.34546875,0.23519244151384527,0.39052613550119786,0.42328946330228334
CONF-c03-m033-g080,CONF,03,33,80,43,0.734375,0.6875,0.78125,0.34546875,0.5379960327374076,0.39052613550119786,0.6867816359284268
CONF-c02-m034-g020,CONF,02,34,20,40,0.171875,0.15625,0.1875,0.31734375,0.27482806211047306,0.5518356756622353,0.2739132080174824
CONF-c02-m034-g035,CONF,02,34,35,40,0.3125,0.375,0.25,0.31734375,0.264311100130158,0.5518356756622353,0.2944239759568492
CONF-c02-m034-g050,CONF,02,34,50,40,0.09375,0.0625,0.125,0.31734375,0.2497925092887876,0.5518356756622353,0.2417331696138934
CONF-c02-m034-g065,CONF,02,34,65,40,0.3125,0.28125,0.34375,0.31734375,0.14009875250999548,0.5518356756622353,0.24565956490144777
CONF-c02-m034-g080,CONF,02,34,80,40,0.265625,0.34375,0.1875,0.31734375,0.0860310825474315,0.5518356756622353,0.13618375061147794
CONF-c03-m034-g020,CONF,03,34,20,37,0.328125,0.40625,0.25,0.34546875,0.30841073150298204,0.4764555097881794,0.4350949761256704
CONF-c03-m034-g035,CONF,03,34,35,42,0.3125,0.25,0.375,0.34546875,0.40168048997604383,0.4764555097881794,0.3452732422055677
CONF-c03-m034-g050,CONF,03,34,50,40,0.515625,0.59375,0.4375,0.34546875,0.24938784983247056,0.4764555097881794,0.3423359045782489
CONF-c03-m034-g065,CONF,03,34,65,36,0.125,0.1875,0.0625,0.34546875,0.44504707348561967,0.4764555097881794,0.14284307971678548
CONF-c03-m034-g080,CONF,03,34,80,39,0.171875,0.21875,0.125,0.34546875,0.3630846980679338,0.4764555097881794,0.19445740216509405
CONF-c02-m035-g020,CONF,02,35,20,40,0.328125,0.375,0.28125,0.31734375,0.18788389125471852,0.3391410833027276,0.2370403626649417
CONF-c02-m035-g035,CONF,02,35,35,40,0.109375,0.125,0.09375,0.31734375,0.2155288955207967,0.3391410833027276,0.16316563706160395
CONF-c02-m035-g050,CONF,02,35,50,40,0.296875,0.34375,0.25,0.31734375,0.23626925987984182,0.3391410833027276,0.3241858567555874
CONF-c02-m035-g065,CONF,02,35,65,40,0.171875,0.1875,0.15625,0.31734375,0.2573909002941628,0.3391410833027276,0.24359518224601656
CONF-c02-m035-g080,CONF,02,35,80,40,0.71875,0.78125,0.65625,0.31734375,0.6624136629364881,0.3391410833027276,0.5773721490518288
CONF-c03-m035-g020,CONF,03,35,20,42,0.5,0.65625,0.34375,0.34546875,0.5684440953233649,0.3614217190236781,0.6650965613023413
CONF-c03-m035-g035,CONF,03,35,35,41,0.171875,0.125,0.21875,0.34546875,0.3311028499138935,0.3614217190236781,0.3436412877085908
CONF-c03-m035-g050,CONF,03,35,50,31,0.40625,0.4375,0.375,0.34546875,0.2735242770431355,0.3614217190236781,0.3791588242880617
CONF-c03-m035-g065,CONF,03,35,65,42,0.140625,0.125,0.15625,0.34546875,0.14624743663213105,0.3614217190236781,0.09094105648979295
CONF-c03-m035-g080,CONF,03,35,80,37,0.4375,0.46875,0.40625,0.34546875,0.19912670937419655,0.3614217190236781,0.2627929159572781
CONF-c02-m036-g020,CONF,02,36,20,40,0.671875,0.65625,0.6875,0.31734375,0.7566931007379313,0.3304660469818849,0.7928438221623251
CONF-c02-m036-g035,CONF,02,36,35,40,0.578125,0.65625,0.5,0.31734375,0.7272283939978103,0.3304660469818849,0.6717290616439576
CONF-c02-m036-g050,CONF,02,36,50,40,0.515625,0.46875,0.5625,0.31734375,0.5140005063811964,0.3304660469818849,0.5274373487571237
CONF-c02-m036-g065,CONF,02,36,65,40,0.78125,0.78125,0.78125,0.31734375,0.7299543002376108,0.3304660469818849,0.740870479677248
CONF-c02-m036-g080,CONF,02,36,80,40,0.59375,0.59375,0.59375,0.31734375,0.5177799412863252,0.3304660469818849,0.5661289245853374
CONF-c03-m036-g020,CONF,03,36,20,40,0.4375,0.46875,0.40625,0.34546875,0.5909013442844094,0.27464983487111355,0.4144503193770803
CONF-c03-m036-g035,CONF,03,36,35,42,0.546875,0.59375,0.5,0.34546875,0.21071513098103356,0.27464983487111355,0.2570898070166881
CONF-c03-m036-g050,CONF,03,36,50,32,0.703125,0.71875,0.6875,0.34546875,0.392568442458048,0.27464983487111355,0.47368956960020653
CONF-c03-m036-g065,CONF,03,36,65,50,0.546875,0.59375,0.5,0.34546875,0.5083275188361364,0.27464983487111355,0.4192072976537917
CONF-c03-m036-g080,CONF,03,36,80,48,0.859375,0.84375,0.875,0.34546875,0.5866515619106029,0.27464983487111355,0.6119734505203358
CONF-c02-m037-g020,CONF,02,37,20,40,0.375,0.375,0.375,0.31734375,0.27408756606818296,0.39064142215064956,0.37251358804129436
CONF-c02-m037-g035,CONF,02,37,35,40,0.609375,0.5625,0.65625,0.31734375,0.6764199305792621,0.39064142215064956,0.5694498918718084
CONF-c02-m037-g050,CONF,02,37,50,40,0.140625,0.15625,0.125,0.31734375,0.2819304294091146,0.39064142215064956,0.17604548134604833
CONF-c02-m037-g065,CONF,02,37,65,40,0.6875,0.65625,0.71875,0.31734375,0.38951676672504576,0.39064142215064956,0.43675462269700166
