state_id,cohort,candidate,matrix_id,landmark,mass,q_all,q_half_A,q_half_B,prediction_prior,prediction_history,prediction_beta,prediction_full
CONF-c02-m043-g035,CONF,02,43,35,40,0.640625,0.59375,0.6875,0.34825,0.6253339310483693,0.18065840600256597,0.6128669422648232
CONF-c02-m043-g050,CONF,02,43,50,40,0.546875,0.5625,0.53125,0.34825,0.4892267555258687,0.18065840600256597,0.4990175054184636
CONF-c02-m043-g065,CONF,02,43,65,40,0.21875,0.1875,0.25,0.34825,0.4892655171532684,0.18065840600256597,0.43715578445388514
CONF-c02-m043-g080,CONF,02,43,80,40,0.515625,0.5,0.53125,0.34825,0.5803092761767886,0.18065840600256597,0.5782763194334822
CONF-c03-m043-g020,CONF,03,43,20,38,0.796875,0.8125,0.78125,0.38684375,0.4966595385951672,0.23725822372878017,0.6486425422267023
CONF-c03-m043-g035,CONF,03,43,35,42,0.515625,0.46875,0.5625,0.38684375,0.42524250850442247,0.23725822372878017,0.5109980568419153
CONF-c03-m043-g050,CONF,03,43,50,39,0.5,0.4375,0.5625,0.38684375,0.569275479705293,0.23725822372878017,0.3738305056989393
CONF-c03-m043-g065,CONF,03,43,65,37,0.578125,0.5625,0.59375,0.38684375,0.47141853038310416,0.23725822372878017,0.539413030580209
CONF-c03-m043-g080,CONF,03,43,80,39,0.4375,0.34375,0.53125,0.38684375,0.6469068625801746,0.23725822372878017,0.5050610979037852
CONF-c02-m044-g020,CONF,02,44,20,40,0.40625,0.4375,0.375,0.34825,0.36192439457886805,0.38345523192995834,0.33530559698245116
CONF-c02-m044-g035,CONF,02,44,35,40,0.34375,0.21875,0.46875,0.34825,0.17116463830812348,0.38345523192995834,0.32332714233082077
CONF-c02-m044-g050,CONF,02,44,50,40,0.515625,0.59375,0.4375,0.34825,0.2195229617478774,0.38345523192995834,0.4449851886476918
CONF-c02-m044-g065,CONF,02,44,65,40,0.453125,0.4375,0.46875,0.34825,0.2569824467759682,0.38345523192995834,0.3553937756215089
CONF-c02-m044-g080,CONF,02,44,80,40,0.359375,0.375,0.34375,0.34825,0.11414918270555868,0.38345523192995834,0.25684549733313516
CONF-c03-m044-g020,CONF,03,44,20,42,0.5,0.4375,0.5625,0.38684375,0.40516870559769363,0.4333099396830486,0.5087868953635547
CONF-c03-m044-g035,CONF,03,44,35,33,0.15625,0.15625,0.15625,0.38684375,0.19933776218640684,0.4333099396830486,0.1730908539038211
CONF-c03-m044-g050,CONF,03,44,50,37,0.140625,0.15625,0.125,0.38684375,0.2044609946685709,0.4333099396830486,0.22240281135882917
CONF-c03-m044-g065,CONF,03,44,65,41,0.09375,0.0625,0.125,0.38684375,0.1583680560194287,0.4333099396830486,0.0785662574522919
CONF-c03-m044-g080,CONF,03,44,80,55,0.21875,0.25,0.1875,0.38684375,0.12710946057538547,0.4333099396830486,0.1315670931236926
CONF-c02-m045-g020,CONF,02,45,20,40,0.375,0.3125,0.4375,0.34825,0.3630672869882687,0.3904403347406569,0.31176409867502203
CONF-c02-m045-g035,CONF,02,45,35,40,0.515625,0.625,0.40625,0.34825,0.3990892859047236,0.3904403347406569,0.47079340366374894
CONF-c02-m045-g050,CONF,02,45,50,40,0.34375,0.4375,0.25,0.34825,0.18853284289819067,0.3904403347406569,0.2592934285577169
CONF-c02-m045-g065,CONF,02,45,65,40,0.421875,0.3125,0.53125,0.34825,0.1312152662721273,0.3904403347406569,0.16082891763727217
CONF-c02-m045-g080,CONF,02,45,80,40,0.46875,0.5,0.4375,0.34825,0.4800670188456906,0.3904403347406569,0.5089488218570156
CONF-c03-m045-g020,CONF,03,45,20,48,0.578125,0.5,0.65625,0.38684375,0.47657407350218445,0.41781647284640433,0.4425596215205939
CONF-c03-m045-g035,CONF,03,45,35,36,0.8125,0.875,0.75,0.38684375,0.6529722274649246,0.41781647284640433,0.6304154324663387
CONF-c03-m045-g050,CONF,03,45,50,37,0.515625,0.40625,0.625,0.38684375,0.5743017143484761,0.41781647284640433,0.5623255117104516
CONF-c03-m045-g065,CONF,03,45,65,46,0.625,0.59375,0.65625,0.38684375,0.48153003434131336,0.41781647284640433,0.5246474401556008
CONF-c03-m045-g080,CONF,03,45,80,41,0.6875,0.65625,0.71875,0.38684375,0.339919171616953,0.41781647284640433,0.3412146382982193
CONF-c02-m046-g020,CONF,02,46,20,40,0.6875,0.65625,0.71875,0.34825,0.5611268833128721,0.4050920240903187,0.6006922937759491
CONF-c02-m046-g035,CONF,02,46,35,40,0.65625,0.71875,0.59375,0.34825,0.6104292980044568,0.4050920240903187,0.6203694178945196
CONF-c02-m046-g050,CONF,02,46,50,40,0.59375,0.6875,0.5,0.34825,0.6989094824319994,0.4050920240903187,0.5672142084383905
CONF-c02-m046-g065,CONF,02,46,65,40,0.546875,0.5,0.59375,0.34825,0.6889941213421988,0.4050920240903187,0.5933821772241001
CONF-c02-m046-g080,CONF,02,46,80,40,0.609375,0.8125,0.40625,0.34825,0.5383660960201356,0.4050920240903187,0.5506865005387589
CONF-c03-m046-g020,CONF,03,46,20,42,0.6875,0.65625,0.71875,0.38684375,0.707667875357338,0.4345040532726919,0.7102045046549116
CONF-c03-m046-g035,CONF,03,46,35,38,0.71875,0.65625,0.78125,0.38684375,0.6543438276970389,0.4345040532726919,0.705225615689048
CONF-c03-m046-g050,CONF,03,46,50,37,0.765625,0.75,0.78125,0.38684375,0.7148845641334327,0.4345040532726919,0.648567626230993
CONF-c03-m046-g065,CONF,03,46,65,49,0.65625,0.65625,0.65625,0.38684375,0.6093722085281756,0.4345040532726919,0.6781151697627249
CONF-c03-m046-g080,CONF,03,46,80,40,0.796875,0.8125,0.78125,0.38684375,0.7987383071721557,0.4345040532726919,0.7548932726966553
CONF-c02-m047-g020,CONF,02,47,20,40,0.671875,0.6875,0.65625,0.34825,0.7234442420883237,0.5778502385736333,0.6742313564497242
CONF-c02-m047-g035,CONF,02,47,35,40,0.546875,0.5,0.59375,0.34825,0.42844211071209015,0.5778502385736333,0.5044059900412216
CONF-c02-m047-g050,CONF,02,47,50,40,0.625,0.65625,0.59375,0.34825,0.5921036062602749,0.5778502385736333,0.5977784632594771
CONF-c02-m047-g065,CONF,02,47,65,40,0.375,0.4375,0.3125,0.34825,0.5332383022843978,0.5778502385736333,0.4054096943069624
CONF-c02-m047-g080,CONF,02,47,80,40,0.6875,0.71875,0.65625,0.34825,0.7766463426169339,0.5778502385736333,0.6978864596613017
CONF-c03-m047-g020,CONF,03,47,20,37,0.6875,0.625,0.75,0.38684375,0.5358486679222892,0.5952139669312474,0.5567572990803451
CONF-c03-m047-g035,CONF,03,47,35,40,0.765625,0.78125,0.75,0.38684375,0.4577526317947337,0.5952139669312474,0.575746668698916
CONF-c03-m047-g050,CONF,03,47,50,30,0.671875,0.65625,0.6875,0.38684375,0.6069583501018848,0.5952139669312474,0.5284569021282516
CONF-c03-m047-g065,CONF,03,47,65,36,0.734375,0.71875,0.75,0.38684375,0.4567266702142019,0.5952139669312474,0.4048463009586661
CONF-c03-m047-g080,CONF,03,47,80,35,0.8125,0.78125,0.84375,0.38684375,0.6484540187688993,0.5952139669312474,0.6604639920912979
CONF-c02-m048-g020,CONF,02,48,20,40,0.109375,0.125,0.09375,0.34825,0.21923928701921927,0.22164803552983506,0.3922860959637222
CONF-c02-m048-g035,CONF,02,48,35,40,0.609375,0.5625,0.65625,0.34825,0.33889999197432447,0.22164803552983506,0.4655157221766049
CONF-c02-m048-g050,CONF,02,48,50,40,0.140625,0.09375,0.1875,0.34825,0.09726383008281694,0.22164803552983506,0.10536023766497916
CONF-c02-m048-g065,CONF,02,48,65,40,0.515625,0.6875,0.34375,0.34825,0.5539164532230985,0.22164803552983506,0.5909822021668172
CONF-c02-m048-g080,CONF,02,48,80,40,0.546875,0.5625,0.53125,0.34825,0.28713064132597826,0.22164803552983506,0.47617319181978995
CONF-c03-m048-g020,CONF,03,48,20,36,0.671875,0.6875,0.65625,0.38684375,0.24352770238023533,0.26113183657096395,0.48740737833086667
CONF-c03-m048-g035,CONF,03,48,35,35,0.28125,0.28125,0.28125,0.38684375,0.2154394559925023,0.26113183657096395,0.3360979762746356
CONF-c03-m048-g050,CONF,03,48,50,36,0.4375,0.46875,0.40625,0.38684375,0.22838315677459262,0.26113183657096395,0.466584821625854
CONF-c03-m048-g065,CONF,03,48,65,48,0.3125,0.3125,0.3125,0.38684375,0.2595394992494505,0.26113183657096395,0.3781825462807944
CONF-c03-m048-g080,CONF,03,48,80,38,0.21875,0.28125,0.15625,0.38684375,0.3017470082742555,0.26113183657096395,0.23881648436254846
CONF-c02-m049-g020,CONF,02,49,20,40,0.359375,0.375,0.34375,0.34825,0.5457878205385455,0.32102963057223777,0.47519279249133767
CONF-c02-m049-g035,CONF,02,49,35,40,0.390625,0.375,0.40625,0.34825,0.5699412982286066,0.32102963057223777,0.38333007613689213
CONF-c02-m049-g050,CONF,02,49,50,40,0.53125,0.53125,0.53125,0.34825,0.5318528766080683,0.32102963057223777,0.5595665018813932
CONF-c02-m049-g065,CONF,02,49,65,40,0.34375,0.34375,0.34375,0.34825,0.6160983814013468,0.32102963057223777,0.4682173498476909
CONF-c02-m049-g080,CONF,02,49,80,40,0.34375,0.5,0.1875,0.34825,0.5544507163370989,0.32102963057223777,0.41538084346760623
CONF-c03-m049-g020,CONF,03,49,20,46,0.5,0.40625,0.59375,0.38684375,0.38761406194611614,0.36791792825634684,0.4576972574853442
CONF-c03-m049-g035,CONF,03,49,35,31,0.546875,0.6875,0.40625,0.38684375,0.257759341043442,0.36791792825634684,0.274214761646584
CONF-c03-m049-g050,CONF,03,49,50,40,0.578125,0.46875,0.6875,0.38684375,0.24223122695046076,0.36791792825634684,0.4014293015752953
CONF-c03-m049-g065,CONF,03,49,65,47,0.375,0.375,0.375,0.38684375,0.33128840827913636,0.36791792825634684,0.40601365928559024
CONF-c03-m049-g080,CONF,03,49,80,44,0.1875,0.15625,0.21875,0.38684375,0.4008493768252282,0.36791792825634684,0.37312120169290264
CONF-c02-m050-g020,CONF,02,50,20,40,0.1875,0.15625,0.21875,0.34825,0.28444489775276743,0.2546264303658566,0.2767725820523842
CONF-c02-m050-g035,CONF,02,50,35,40,0.71875,0.71875,0.71875,0.34825,0.33005893892352683,0.2546264303658566,0.4423355314031921
CONF-c02-m050-g050,CONF,02,50,50,40,0.359375,0.5,0.21875,0.34825,0.41438374915394216,0.2546264303658566,0.43765232695767115
CONF-c02-m050-g065,CONF,02,50,65,40,0.421875,0.40625,0.4375,0.34825,0.410287225381185,0.2546264303658566,0.4078952157308405
CONF-c02-m050-g080,CONF,02,50,80,40,0.453125,0.4375,0.46875,0.34825,0.2316169899293969,0.2546264303658566,0.30303319601503476
CONF-c03-m050-g020,CONF,03,50,20,35,0.546875,0.5625,0.53125,0.38684375,0.3218449713009502,0.34195867071319663,0.5248890131349375
CONF-c03-m050-g035,CONF,03,50,35,39,0.3125,0.34375,0.28125,0.38684375,0.25593397528288264,0.34195867071319663,0.3240241181331458
CONF-c03-m050-g050,CONF,03,50,50,39,0.40625,0.34375,0.46875,0.38684375,0.45105491891635413,0.34195867071319663,0.462012672562467
CONF-c03-m050-g065,CONF,03,50,65,39,0.609375,0.5625,0.65625,0.38684375,0.2573027720000843,0.34195867071319663,0.41409083307539335
CONF-c03-m050-g080,CONF,03,50,80,46,0.640625,0.65625,0.625,0.38684375,0.4226004623285336,0.34195867071319663,0.623791496573613
CONF-c02-m051-g020,CONF,02,51,20,40,0.59375,0.625,0.5625,0.34825,0.5152232858635547,0.2580726107948693,0.689747030381897
CONF-c02-m051-g035,CONF,02,51,35,40,0.75,0.75,0.75,0.34825,0.5675490995951225,0.2580726107948693,0.6324457455461321
CONF-c02-m051-g050,CONF,02,51,50,40,0.390625,0.34375,0.4375,0.34825,0.4835381233066232,0.2580726107948693,0.38495983359525093
CONF-c02-m051-g065,CONF,02,51,65,40,0.609375,0.65625,0.5625,0.34825,0.40439659206478057,0.2580726107948693,0.4686761339013671
CONF-c02-m051-g080,CONF,02,51,80,40,0.203125,0.1875,0.21875,0.34825,0.2940265072872542,0.2580726107948693,0.21983887652482278
CONF-c03-m051-g020,CONF,03,51,20,43,0.65625,0.5625,0.75,0.38684375,0.539774098173699,0.2830285667735186,0.6137149173945929
CONF-c03-m051-g035,CONF,03,51,35,35,0.640625,0.71875,0.5625,0.38684375,0.38645525014372645,0.2830285667735186,0.5406112576851951
CONF-c03-m051-g050,CONF,03,51,50,40,0.46875,0.53125,0.40625,0.38684375,0.22264786846511397,0.2830285667735186,0.19901375081612696
CONF-c03-m051-g065,CONF,03,51,65,31,0.5,0.53125,0.46875,0.38684375,0.472852815772186,0.2830285667735186,0.3757078977731815
CONF-c03-m051-g080,CONF,03,51,80,35,0.53125,0.5625,0.5,0.38684375,0.8431394151119809,0.2830285667735186,0.6747661225089607
CONF-c02-m052-g020,CONF,02,52,20,40,0.59375,0.5,0.6875,0.34825,0.502762655604174,0.5924251852726221,0.5268141953942761
CONF-c02-m052-g035,CONF,02,52,35,40,0.671875,0.65625,0.6875,0.34825,0.6965797533581772,0.5924251852726221,0.7576387311441595
CONF-c02-m052-g050,CONF,02,52,50,40,0.65625,0.71875,0.59375,0.34825,0.7446315243274688,0.5924251852726221,0.7648538838092287
CONF-c02-m052-g065,CONF,02,52,65,40,0.625,0.625,0.625,0.34825,0.7860142228149679,0.5924251852726221,0.8267545916541768
CONF-c02-m052-g080,CONF,02,52,80,40,0.640625,0.53125,0.75,0.34825,0.737728601261793,0.5924251852726221,0.7587966628315739
CONF-c03-m052-g020,CONF,03,52,20,39,0.71875,0.75,0.6875,0.38684375,0.8546987462669728,0.5948330733579953,0.7696429634499437
CONF-c03-m052-g035,CONF,03,52,35,42,0.65625,0.71875,0.59375,0.38684375,0.804653051451089,0.5948330733579953,0.8119363819123862
CONF-c03-m052-g050,CONF,03,52,50,39,0.734375,0.71875,0.75,0.38684375,0.909601784880608,0.5948330733579953,0.8155812987943529
CONF-c03-m052-g065,CONF,03,52,65,42,0.765625,0.78125,0.75,0.38684375,0.8422420346876955,0.5948330733579953,0.8123268624344246
CONF-c03-m052-g080,CONF,03,52,80,35,0.40625,0.34375,0.46875,0.38684375,0.8307323379834741,0.5948330733579953,0.7523619415071117
CONF-c02-m053-g020,CONF,02,53,20,40,0.28125,0.3125,0.25,0.34825,0.14516847517114995,0.2740476643098921,0.10133312890908232
CONF-c02-m053-g035,CONF,02,53,35,40,0.15625,0.15625,0.15625,0.34825,0.3506249644617365,0.2740476643098921,0.2972999799901297
CONF-c02-m053-g050,CONF,02,53,50,40,0.671875,0.65625,0.6875,0.34825,0.4731517054052681,0.2740476643098921,0.509070690749145
CONF-c02-m053-g065,CONF,02,53,65,40,0.09375,0.0625,0.125,0.34825,0.602239842260417,0.2740476643098921,0.3091653005983915
CONF-c02-m053-g080,CONF,02,53,80,40,0.40625,0.4375,0.375,0.34825,0.6841788404827025,0.2740476643098921,0.6259965305203964
CONF-c03-m053-g020,CONF,03,53,20,39,0.5625,0.5625,0.5625,0.38684375,0.40440973560019366,0.33879668286378256,0.2871583849758651
CONF-c03-m053-g035,CONF,03,53,35,33,0.75,0.71875,0.78125,0.38684375,0.4576933490502392,0.33879668286378256,0.5709177446007869
CONF-c03-m053-g050,CONF,03,53,50,30,0.125,0.125,0.125,0.38684375,0.3712217396429835,0.33879668286378256,0.11303110443709195
CONF-c03-m053-g065,CONF,03,53,65,34,0.734375,0.8125,0.65625,0.38684375,0.7607958598347049,0.33879668286378256,0.7047303085667579
CONF-c03-m053-g080,CONF,03,53,80,43,0.5625,0.5,0.625,0.38684375,0.5620842364460621,0.33879668286378256,0.6089677472408138
CONF-c02-m054-g020,CONF,02,54,20,40,0.296875,0.25,0.34375,0.34825,0.2312539873896451,0.3838511230449522,0.1242966915123115
CONF-c02-m054-g035,CONF,02,54,35,40,0.25,0.25,0.25,0.34825,0.16086184485022811,0.3838511230449522,0.06877603972966252
CONF-c02-m054-g050,CONF,02,54,50,40,0.125,0.09375,0.15625,0.34825,0.18724848279352452,0.3838511230449522,0.24138301025554873
CONF-c02-m054-g065,CONF,02,54,65,40,0.171875,0.15625,0.1875,0.34825,0.11068002983121912,0.3838511230449522,0.2040545600282702
CONF-c02-m054-g080,CONF,02,54,80,40,0.609375,0.5625,0.65625,0.34825,0.1218301419745215,0.3838511230449522,0.24163561823485125
CONF-c03-m054-g020,CONF,03,54,20,43,0.515625,0.53125,0.5,0.38684375,0.5906313212577432,0.41102845071146826,0.6600074274695583
CONF-c03-m054-g035,CONF,03,54,35,48,0.453125,0.4375,0.46875,0.38684375,0.24403449552675727,0.41102845071146826,0.26423365504613905
CONF-c03-m054-g050,CONF,03,54,50,37,0.59375,0.59375,0.59375,0.38684375,0.2913863373621181,0.41102845071146826,0.44941925868442134
CONF-c03-m054-g065,CONF,03,54,65,48,0.4375,0.375,0.5,0.38684375,0.20180998851487975,0.41102845071146826,0.4687636187896936
CONF-c03-m054-g080,CONF,03,54,80,36,0.71875,0.71875,0.71875,0.38684375,0.6435781630045385,0.41102845071146826,0.6237328858832283
CONF-c02-m055-g020,CONF,02,55,20,40,0.140625,0.125,0.15625,0.34825,0.31757224768412334,0.36001555609325614,0.3515185908965904
CONF-c02-m055-g035,CONF,02,55,35,40,0.046875,0.0,0.09375,0.34825,0.2953514886828239,0.36001555609325614,0.36246823990857924
CONF-c02-m055-g050,CONF,02,55,50,40,0.046875,0.0,0.09375,0.34825,0.2062281199443802,0.36001555609325614,0.2780259516225046
CONF-c02-m055-g065,CONF,02,55,65,40,0.125,0.09375,0.15625,0.34825,0.1377321022159932,0.36001555609325614,0.2201869134347456
CONF-c02-m055-g080,CONF,02,55,80,40,0.140625,0.15625,0.125,0.34825,0.11920428961565348,0.36001555609325614,0.12680566664489695
CONF-c03-m055-g020,CONF,03,55,20,40,0.125,0.09375,0.15625,0.38684375,0.47191870593682866,0.41106924084729063,0.3624786574424633
CONF-c03-m055-g035,CONF,03,55,35,38,0.09375,0.03125,0.15625,0.38684375,0.34506061582072106,0.41106924084729063,0.39558147291389084
CONF-c03-m055-g050,CONF,03,55,50,42,0.0625,0.0625,0.0625,0.38684375,0.1997007796133672,0.41106924084729063,0.1515561678341263
CONF-c03-m055-g065,CONF,03,55,65,42,0.125,0.1875,0.0625,0.38684375,0.37371772541219656,0.41106924084729063,0.431751475689669
CONF-c03-m055-g080,CONF,03,55,80,46,0.109375,0.09375,0.125,0.38684375,0.31518473343198067,0.41106924084729063,0.334115212851535
CONF-c02-m056-g020,CONF,02,56,20,40,0.640625,0.6875,0.59375,0.34825,0.7050059840480503,0.31287440068111155,0.5628093843466946
CONF-c02-m056-g035,CONF,02,56,35,40,0.578125,0.5,0.65625,0.34825,0.3331151678204855,0.31287440068111155,0.41596170972642516
CONF-c02-m056-g050,CONF,02,56,50,40,0.546875,0.53125,0.5625,0.34825,0.5349266912758232,0.31287440068111155,0.6137309141952081
CONF-c02-m056-g065,CONF,02,56,65,40,0.625,0.65625,0.59375,0.34825,0.6110838115985109,0.31287440068111155,0.4379108237011754
CONF-c02-m056-g080,CONF,02,56,80,40,0.640625,0.625,0.65625,0.34825,0.7262484933547274,0.31287440068111155,0.6472708112519248
CONF-c03-m056-g020,CONF,03,56,20,40,0.609375,0.65625,0.5625,0.38684375,0.5720076452559775,0.34635826586721485,0.49080193149859447
CONF-c03-m056-g035,CONF,03,56,35,43,0.875,0.9375,0.8125,0.38684375,0.5147260243684886,0.34635826586721485,0.5857173335869957
CONF-c03-m056-g050,CONF,03,56,50,49,0.578125,0.625,0.53125,0.38684375,0.4394156287535408,0.34635826586721485,0.48537788783106545
CONF-c03-m056-g065,CONF,03,56,65,29,0.390625,0.4375,0.34375,0.38684375,0.5974671613244051,0.34635826586721485,0.4289654172380792
CONF-c03-m056-g080,CONF,03,56,80,44,0.578125,0.625,0.53125,0.38684375,0.5942729823968602,0.34635826586721485,0.6450455577435646
CONF-c02-m057-g020,CONF,02,57,20,40,0.296875,0.15625,0.4375,0.34825,0.18406797566628108,0.19266242816703544,0.2897731056209321
CONF-c02-m057-g035,CONF,02,57,35,40,0.25,0.25,0.25,0.34825,0.13650226635816015,0.19266242816703544,0.20237160347251648
CONF-c02-m057-g050,CONF,02,57,50,40,0.40625,0.4375,0.375,0.34825,0.20301633362149663,0.19266242816703544,0.2170851458980016
CONF-c02-m057-g065,CONF,02,57,65,40,0.40625,0.5,0.3125,0.34825,0.42456609346766655,0.19266242816703544,0.4698402390495758
CONF-c02-m057-g080,CONF,02,57,80,40,0.546875,0.59375,0.5,0.34825,0.4110485002551608,0.19266242816703544,0.43871671230768017
CONF-c03-m057-g020,CONF,03,57,20,37,0.234375,0.15625,0.3125,0.38684375,0.2233538475965757,0.23469151845040026,0.07226217223426881
CONF-c03-m057-g035,CONF,03,57,35,47,0.46875,0.5625,0.375,0.38684375,0.1756018289692718,0.23469151845040026,0.009096862441385096
CONF-c03-m057-g050,CONF,03,57,50,38,0.453125,0.46875,0.4375,0.38684375,0.41405204898235015,0.23469151845040026,0.3793663606171369
CONF-c03-m057-g065,CONF,03,57,65,47,0.71875,0.71875,0.71875,0.38684375,0.5198868859733631,0.23469151845040026,0.6159548580208467
CONF-c03-m057-g080,CONF,03,57,80,47,0.78125,0.75,0.8125,0.38684375,0.7021418012831192,0.23469151845040026,0.6844484709007542
CONF-c02-m058-g020,CONF,02,58,20,40,0.34375,0.34375,0.34375,0.34825,0.3058607815677963,0.25796309506697535,0.366516315642892
CONF-c02-m058-g035,CONF,02,58,35,40,0.28125,0.3125,0.25,0.34825,0.3393279865421511,0.25796309506697535,0.4270656567970959
CONF-c02-m058-g050,CONF,02,58,50,40,0.671875,0.625,0.71875,0.34825,0.4741516765263882,0.25796309506697535,0.5486502013041004
CONF-c02-m058-g065,CONF,02,58,65,40,0.203125,0.1875,0.21875,0.34825,0.3062134885290314,0.25796309506697535,0.19126607421103717
CONF-c02-m058-g080,CONF,02,58,80,40,0.359375,0.46875,0.25,0.34825,0.23776467373438884,0.25796309506697535,0.3277173540179751
CONF-c03-m058-g020,CONF,03,58,20,31,0.34375,0.375,0.3125,0.38684375,0.20760884664182386,0.3286461674123033,0.2171828811680186
CONF-c03-m058-g035,CONF,03,58,35,43,0.296875,0.34375,0.25,0.38684375,0.3412191005466422,0.3286461674123033,0.20319935942475958
CONF-c03-m058-g050,CONF,03,58,50,40,0.734375,0.71875,0.75,0.38684375,0.3989200376526407,0.3286461674123033,0.5751851515033624
CONF-c03-m058-g065,CONF,03,58,65,45,0.296875,0.34375,0.25,0.38684375,0.3966952098793556,0.3286461674123033,0.3161710223731722
CONF-c03-m058-g080,CONF,03,58,80,33,0.3125,0.375,0.25,0.38684375,0.5065663626559096,0.3286461674123033,0.3975251707439771
CONF-c02-m059-g020,CONF,02,59,20,40,0.421875,0.375,0.46875,0.34825,0.3474223077740179,0.3672038250683723,0.3146585092636624
CONF-c02-m059-g035,CONF,02,59,35,40,0.46875,0.4375,0.5,0.34825,0.5297900235926027,0.3672038250683723,0.5357913445437943
CONF-c02-m059-g050,CONF,02,59,50,40,0.265625,0.3125,0.21875,0.34825,0.2443090307914384,0.3672038250683723,0.06156448734993892
CONF-c02-m059-g065,CONF,02,59,65,40,0.5625,0.59375,0.53125,0.34825,0.32996215524634914,0.3672038250683723,0.4996136946082742
CONF-c02-m059-g080,CONF,02,59,80,40,0.28125,0.28125,0.28125,0.34825,0.1429298247128887,0.3672038250683723,0.21903454670991562
CONF-c03-m059-g020,CONF,03,59,20,54,0.34375,0.46875,0.21875,0.38684375,0.25531901198539775,0.41551528067675403,0.2867636803100811
CONF-c03-m059-g035,CONF,03,59,35,36,0.421875,0.46875,0.375,0.38684375,0.4362778090228553,0.41551528067675403,0.49785861211983135
CONF-c03-m059-g050,CONF,03,59,50,40,0.4375,0.40625,0.46875,0.38684375,0.2273278781671903,0.41551528067675403,0.2835380107541815
CONF-c03-m059-g065,CONF,03,59,65,40,0.4375,0.46875,0.40625,0.38684375,0.17295537706456746,0.41551528067675403,0.21544576712592822
CONF-c03-m059-g080,CONF,03,59,80,41,0.484375,0.53125,0.4375,0.38684375,0.5049780715900701,0.41551528067675403,0.5058799051428285
CONF-c02-m060-g020,CONF,02,60,20,40,0.390625,0.34375,0.4375,0.34825,0.47483004845717536,0.3780104180578096,0.38795895308885103
CONF-c02-m060-g035,CONF,02,60,35,40,0.25,0.28125,0.21875,0.34825,0.2799949096839083,0.3780104180578096,0.17220117966702841
CONF-c02-m060-g050,CONF,02,60,50,40,0.59375,0.625,0.5625,0.34825,0.3946857735389394,0.3780104180578096,0.5256365216572548
CONF-c02-m060-g065,CONF,02,60,65,40,0.375,0.40625,0.34375,0.34825,0.6587249818119977,0.3780104180578096,0.3454916932763733
CONF-c02-m060-g080,CONF,02,60,80,40,0.734375,0.78125,0.6875,0.34825,0.6647229291454708,0.3780104180578096,0.6308691749113557
CONF-c03-m060-g020,CONF,03,60,20,43,0.40625,0.28125,0.53125,0.38684375,0.25249333387323925,0.4000079540647879,0.13805951349773188
CONF-c03-m060-g035,CONF,03,60,35,30,0.375,0.4375,0.3125,0.38684375,0.32331643737186766,0.4000079540647879,0.17052203021330983
CONF-c03-m060-g050,CONF,03,60,50,41,0.609375,0.59375,0.625,0.38684375,0.32011242933428674,0.4000079540647879,0.4500206348256006
CONF-c03-m060-g065,CONF,03,60,65,29,0.71875,0.75,0.6875,0.38684375,0.9728687659720109,0.4000079540647879,0.7391985732282251
CONF-c03-m060-g080,CONF,03,60,80,41,0.3125,0.3125,0.3125,0.38684375,0.5324603606400001,0.4000079540647879,0.2638992816516079
CONF-c02-m061-g020,CONF,02,61,20,40,0.875,0.90625,0.84375,0.34825,0.6530566268120291,0.4672113786810019,0.633351906727839
CONF-c02-m061-g035,CONF,02,61,35,40,0.375,0.40625,0.34375,0.34825,0.529236564294883,0.4672113786810019,0.432511478660082
CONF-c02-m061-g050,CONF,02,61,50,40,0.203125,0.09375,0.3125,0.34825,0.3922325215832833,0.4672113786810019,0.25113833604450714
CONF-c02-m061-g065,CONF,02,61,65,40,0.453125,0.40625,0.5,0.34825,0.43814033900453087,0.4672113786810019,0.3914142651191553
CONF-c02-m061-g080,CONF,02,61,80,40,0.765625,0.75,0.78125,0.34825,0.6709193973297607,0.4672113786810019,0.6762083647552276
CONF-c03-m061-g020,CONF,03,61,20,44,0.484375,0.4375,0.53125,0.38684375,0.49881507966790933,0.47301819874590395,0.38787817311329365
CONF-c03-m061-g035,CONF,03,61,35,43,0.78125,0.875,0.6875,0.38684375,0.6768734047147977,0.47301819874590395,0.620857275165863
CONF-c03-m061-g050,CONF,03,61,50,42,0.359375,0.3125,0.40625,0.38684375,0.446500002545828,0.47301819874590395,0.3386626378597013
CONF-c03-m061-g065,CONF,03,61,65,37,0.59375,0.65625,0.53125,0.38684375,0.5361812346957188,0.47301819874590395,0.4971367730958914
CONF-c03-m061-g080,CONF,03,61,80,35,0.34375,0.3125,0.375,0.38684375,0.44573355346926624,0.47301819874590395,0.3585835815320247
CONF-c02-m062-g020,CONF,02,62,20,40,0.53125,0.5625,0.5,0.34825,0.6208658891848912,0.4777502765985353,0.5972896053474595
CONF-c02-m062-g035,CONF,02,62,35,40,0.40625,0.3125,0.5,0.34825,0.3462816888721585,0.4777502765985353,0.38792674014698003
CONF-c02-m062-g050,CONF,02,62,50,40,0.609375,0.59375,0.625,0.34825,0.34475714891090853,0.4777502765985353,0.414988890871196
CONF-c02-m062-g065,CONF,02,62,65,40,0.390625,0.34375,0.4375,0.34825,0.13316520614644398,0.4777502765985353,0.24808080285179165
CONF-c02-m062-g080,CONF,02,62,80,40,0.609375,0.5,0.71875,0.34825,0.6083549469188302,0.4777502765985353,0.6317757186213512
