candidate,matrix_id,pulse_length,row_index,landmark,replicate,pulse_completed,pulse_observed_fissions,release_completed,release_observed_fissions,edits_applied,release_interventions_applied,persistence,first_departure_time,release_inherited_fixed_fraction,release_break_count,final_similarity,minimum_similarity,final_risk,final_entropy,final_top1_share,final_occupied_types,final_throughput
03,8,4,733.5,60.0,2.5,1.0,4.0,1.0,60.0,4.0,0.0,4.5,4.5,0.8722222222222222,7.666666666666667,0.4552922637695598,0.037519485119478356,0.6504741124377433,2.702324858914699,0.2002631096784612,20.5,66.60152368818966
03,8,8,734.5,60.0,2.5,1.0,8.0,1.0,60.0,8.0,0.0,4.166666666666667,4.166666666666667,0.8111111111111112,11.333333333333334,0.4939820053581145,0.027560506675753896,0.6199754464448844,2.725340459750333,0.21136611134103644,20.833333333333332,145.3564267779444
03,8,16,735.5,60.0,2.5,1.0,16.0,1.0,60.0,16.0,0.0,4.0,4.0,0.8361111111111111,9.833333333333334,0.41258040987051436,0.029827983834155736,0.618590802901052,2.751982338512921,0.19549681260207574,21.166666666666668,132.83205146812114
03,8,32,736.5,60.0,2.5,1.0,32.0,1.0,60.0,32.0,0.0,6.833333333333333,6.833333333333333,0.8111111111111112,11.333333333333334,0.37514424274672686,0.0065948160809691375,0.6194335876188889,2.7879212681201477,0.18359609879877717,21.333333333333332,153.91124544834153
03,8,60,737.5,60.0,2.5,1.0,60.0,1.0,60.0,60.0,0.0,3.6666666666666665,3.6666666666666665,0.7694444444444445,13.833333333333334,0.31863000860451607,0.012631189083926311,0.6301678233560987,2.7202077482954308,0.1930393165951574,20.166666666666668,159.38016165930784
03,9,1,815.5,60.0,2.5,1.0,1.0,1.0,60.0,1.0,0.0,32.166666666666664,1.1666666666666667,1.0,0.0,0.5027774373241668,0.45325353904665805,0.002293989666329914,1.1876262678447345,0.5869462601169918,6.666666666666667,15890.8972980748
03,9,2,816.5,60.0,2.5,1.0,2.0,1.0,60.0,2.0,0.0,22.166666666666668,1.5,1.0,0.0,0.46303350145634625,0.41682042614570514,0.0014521892842871648,1.0375000102994145,0.6153773278814327,5.666666666666667,20447.211485660675
03,9,4,817.5,60.0,2.5,1.0,4.0,1.0,60.0,4.0,0.0,22.833333333333332,2.1666666666666665,1.0,0.0,0.5449677677663878,0.46407402364521744,0.0008771736588742025,1.0308440505803402,0.7121651497221796,6.833333333333333,28884.823037335347
03,9,8,818.5,60.0,2.5,1.0,8.0,1.0,60.0,8.0,0.0,61.0,-1.0,1.0,0.0,0.9377962327995878,0.8385320800066851,0.000811977876291748,1.1896973893408724,0.6168554006968641,6.666666666666667,22006.64929587946
03,9,16,819.5,60.0,2.5,1.0,16.0,1.0,60.0,16.0,0.0,56.333333333333336,4.666666666666667,1.0,0.0,0.9690619516339655,0.8547460599657989,0.0007183366133780311,1.1554793714404499,0.6375744953810059,6.666666666666667,23348.65862753407
