candidate,matrix_id,policy,row_index,landmark,replicate,completed_horizon,observed_fissions,inherited_observed_fraction,inherited_fixed_horizon_fraction,inherited_boundary_count,total_breaks,episode_count,longest_inherited_run,edits_applied,edits_per_inherited_boundary,threshold_excursions,residual_excursions,mean_risk_before,mean_risk_after,final_entropy,final_top1_share,final_occupied_types,final_throughput,mean_growth_updates,noop_plain_bitwise_exact
02,0,RANDOM_EVERY_8,35.5,60.0,2.5,1.0,60.0,1.0,1.0,60.0,0.0,0.0,60.0,7.0,0.11666666666666665,0.0,0.0,0.041530079803126355,0.04170707138031801,1.5527424912480885,0.5750000000000001,11.166666666666666,1531.7480889154303,41.62222222222223,1.0
02,1,MODEL_EVERY_1,159.5,60.0,2.5,1.0,60.0,1.0,1.0,60.0,0.0,0.0,60.0,60.0,1.0,0.0,0.0,0.03250251654509765,0.005689756093166111,0.37143039830063157,0.9041666666666667,3.1666666666666665,75072.59678682675,13.825000000000001,1.0
02,1,MODEL_EVERY_16,163.5,60.0,2.5,1.0,60.0,0.8916666666666666,0.8916666666666666,53.5,6.5,2.6666666666666665,28.166666666666668,3.0,0.05624445729708888,0.0,0.0,0.3716579547267904,0.3632429783987489,2.549014847054606,0.28750000000000003,20.0,1152.968376207009,48.083333333333336,1.0
02,1,MODEL_EVERY_2,160.5,60.0,2.5,1.0,60.0,0.9972222222222222,0.9972222222222222,59.833333333333336,0.16666666666666666,0.16666666666666666,55.666666666666664,30.0,0.501412429378531,0.0,0.0,0.10628404878271154,0.04938258819617681,1.6895470462081545,0.5333333333333333,12.166666666666666,26949.255254048996,27.319444444444443,1.0
02,1,MODEL_EVERY_4,161.5,60.0,2.5,1.0,60.0,0.9500000000000001,0.9500000000000001,57.0,3.0,2.0,28.166666666666668,15.0,0.26343406793436014,0.0,0.0,0.2921487378316975,0.23999386222889138,2.2812347015664804,0.3541666666666667,18.166666666666668,19432.07301984708,39.25555555555555,1.0
02,1,MODEL_EVERY_8,162.5,60.0,2.5,1.0,60.0,0.9277777777777777,0.9277777777777777,55.666666666666664,4.333333333333333,2.1666666666666665,30.5,7.0,0.12597125097125098,0.0,0.0,0.30355014750413034,0.2840953700726982,2.0042815923990087,0.4375,15.333333333333334,7579.613827353868,40.294444444444444,1.0
02,1,NOOP,169.5,60.0,2.5,1.0,60.0,0.9388888888888888,0.9388888888888888,56.333333333333336,3.6666666666666665,1.8333333333333333,36.0,0.0,0.0,0.0,0.0,0.3261533166823708,0.3261533166823708,2.091128327049766,0.4583333333333333,17.166666666666668,919.1254545014234,46.67777777777778,1.0
02,1,RANDOM_EVERY_1,164.5,60.0,2.5,1.0,60.0,0.8916666666666666,0.8916666666666666,53.5,6.5,3.1666666666666665,27.833333333333332,60.0,1.128464770477078,0.0,0.0,0.39114738869364296,0.39234830370239654,2.2592948438103018,0.375,17.833333333333332,4735.3379616735665,46.34722222222222,1.0
02,1,RANDOM_EVERY_16,168.5,60.0,2.5,1.0,60.0,0.8888888888888888,0.8888888888888888,53.333333333333336,6.666666666666667,3.1666666666666665,24.5,3.0,0.05647401764132066,0.0,0.0,0.38859875413625633,0.3884567228703552,1.887252330492028,0.4875,15.333333333333334,1699.0598687664615,46.58611111111111,1.0
02,1,RANDOM_EVERY_2,165.5,60.0,2.5,1.0,60.0,0.9111111111111111,0.9111111111111111,54.666666666666664,5.333333333333333,3.1666666666666665,21.666666666666668,30.0,0.5494877631344776,0.0,0.0,0.39325703676602924,0.3958459216906463,2.6823101063391306,0.24166666666666667,20.666666666666668,378.0112817163586,47.25,1.0
02,1,RANDOM_EVERY_4,166.5,60.0,2.5,1.0,60.0,0.8944444444444445,0.8944444444444445,53.666666666666664,6.333333333333333,3.1666666666666665,27.0,15.0,0.280838927578058,0.0,0.0,0.40153776531270835,0.4004351497021134,2.577281289930671,0.27499999999999997,20.5,105.78110394815604,47.67222222222222,1.0
02,1,RANDOM_EVERY_8,167.5,60.0,2.5,1.0,60.0,0.8777777777777778,0.8777777777777778,52.666666666666664,7.333333333333333,3.5,20.0,7.0,0.13336148346233673,0.0,0.0,0.4127754255446006,0.4129135429741945,2.493582302163889,0.30416666666666664,19.833333333333332,715.010364132466,46.70277777777778,1.0
