substrate,rule,donor_id,arm,donor_kind,depths,final_leaves,final_success_count,final_success_rate
eca,18,eca-18-14-46,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.8125, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.84375, ""nodes"": 32, ""sibling_concordance"": 0.8125, ""survivors"": 32}]",32,4,0.125
eca,18,eca-18-14-46,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.9375, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.9375, ""nodes"": 32, ""sibling_concordance"": 0.875, ""survivors"": 32}]",32,2,0.0625
eca,18,eca-18-14-46,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.9375, ""nodes"": 32, ""sibling_concordance"": 0.875, ""survivors"": 32}]",32,8,0.25
eca,18,eca-18-15-47,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.875, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.78125, ""nodes"": 32, ""sibling_concordance"": 0.6875, ""survivors"": 32}]",32,6,0.1875
eca,18,eca-18-15-47,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.9375, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.9375, ""nodes"": 32, ""sibling_concordance"": 0.875, ""survivors"": 32}]",32,4,0.125
eca,18,eca-18-15-47,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.8125, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.84375, ""nodes"": 32, ""sibling_concordance"": 0.6875, ""survivors"": 32}]",32,6,0.1875
eca,18,eca-18-13-61,intact,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.625, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.6875, ""nodes"": 16, ""sibling_concordance"": 0.375, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.59375, ""nodes"": 32, ""sibling_concordance"": 0.8125, ""survivors"": 32}]",32,1,0.03125
eca,18,eca-18-13-61,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.9375, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.8125, ""nodes"": 32, ""sibling_concordance"": 0.75, ""survivors"": 32}]",32,1,0.03125
eca,18,eca-18-13-61,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.75, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.71875, ""nodes"": 32, ""sibling_concordance"": 0.5625, ""survivors"": 32}]",32,3,0.09375
eca,18,eca-18-0-64,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.6875, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.78125, ""nodes"": 32, ""sibling_concordance"": 0.5625, ""survivors"": 32}]",32,2,0.0625
eca,18,eca-18-0-64,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.9375, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.90625, ""nodes"": 32, ""sibling_concordance"": 0.8125, ""survivors"": 32}]",32,1,0.03125
eca,18,eca-18-0-64,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.25, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.75, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.78125, ""nodes"": 32, ""sibling_concordance"": 0.9375, ""survivors"": 32}]",32,4,0.125
eca,18,eca-18-6-70,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.5, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.8125, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.9375, ""nodes"": 32, ""sibling_concordance"": 0.875, ""survivors"": 32}]",32,5,0.15625
eca,18,eca-18-6-70,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 6, ""sibling_concordance"": 1.0, ""survivors"": 6}, {""depth"": 4, ""identity_rate"": 0.9166666666666666, ""nodes"": 12, ""sibling_concordance"": 0.8333333333333334, ""survivors"": 12}, {""depth"": 5, ""identity_rate"": 0.9583333333333334, ""nodes"": 24, ""sibling_concordance"": 0.9166666666666666, ""survivors"": 24}]",24,1,0.041666666666666664
eca,18,eca-18-6-70,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.875, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.78125, ""nodes"": 32, ""sibling_concordance"": 0.6875, ""survivors"": 32}]",32,4,0.125
eca,22,eca-22-2-2,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.6875, ""nodes"": 16, ""sibling_concordance"": 0.375, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.71875, ""nodes"": 32, ""sibling_concordance"": 0.6875, ""survivors"": 32}]",32,2,0.0625
eca,22,eca-22-2-2,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.75, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.75, ""nodes"": 32, ""sibling_concordance"": 0.625, ""survivors"": 32}]",32,1,0.03125
eca,22,eca-22-2-2,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.25, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.8125, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.65625, ""nodes"": 32, ""sibling_concordance"": 0.6875, ""survivors"": 32}]",32,1,0.03125
eca,22,eca-22-8-40,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.875, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.8125, ""nodes"": 32, ""sibling_concordance"": 0.625, ""survivors"": 32}]",32,5,0.15625
eca,22,eca-22-8-40,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.875, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.8125, ""nodes"": 32, ""sibling_concordance"": 0.625, ""survivors"": 32}]",32,6,0.1875
eca,22,eca-22-8-40,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.625, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.8125, ""nodes"": 32, ""sibling_concordance"": 0.875, ""survivors"": 32}]",32,5,0.15625
eca,22,eca-22-7-55,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.90625, ""nodes"": 32, ""sibling_concordance"": 0.8125, ""survivors"": 31}]",31,25,0.8064516129032258
eca,22,eca-22-7-55,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,24,0.75
eca,22,eca-22-7-55,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,24,0.75
eca,22,eca-22-13-61,intact,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.5, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.375, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.53125, ""nodes"": 32, ""sibling_concordance"": 0.5625, ""survivors"": 32}]",32,0,0.0
eca,22,eca-22-13-61,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.375, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 7}, {""depth"": 4, ""identity_rate"": 0.8571428571428571, ""nodes"": 14, ""sibling_concordance"": 0.7142857142857143, ""survivors"": 14}, {""depth"": 5, ""identity_rate"": 0.6071428571428571, ""nodes"": 28, ""sibling_concordance"": 0.5, ""survivors"": 28}]",28,0,0.0
eca,22,eca-22-13-61,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.6875, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.53125, ""nodes"": 32, ""sibling_concordance"": 0.5625, ""survivors"": 32}]",32,0,0.0
eca,22,eca-22-13-157,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.8125, ""nodes"": 32, ""sibling_concordance"": 0.625, ""survivors"": 32}]",32,11,0.34375
eca,22,eca-22-13-157,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.875, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.96875, ""nodes"": 32, ""sibling_concordance"": 0.9375, ""survivors"": 32}]",32,11,0.34375
eca,22,eca-22-13-157,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.9375, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.78125, ""nodes"": 32, ""sibling_concordance"": 0.6875, ""survivors"": 32}]",32,10,0.3125
eca,22,eca-22-15-207,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.9375, ""nodes"": 32, ""sibling_concordance"": 0.875, ""survivors"": 32}]",32,7,0.21875
eca,22,eca-22-15-207,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.9375, ""nodes"": 32, ""sibling_concordance"": 0.875, ""survivors"": 32}]",32,10,0.3125
eca,22,eca-22-15-207,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.6875, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 15}, {""depth"": 5, ""identity_rate"": 0.8666666666666667, ""nodes"": 30, ""sibling_concordance"": 0.8666666666666667, ""survivors"": 30}]",30,7,0.23333333333333334
eca,22,eca-22-4-212,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.8125, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,14,0.4375
eca,22,eca-22-4-212,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.875, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.96875, ""nodes"": 32, ""sibling_concordance"": 0.9375, ""survivors"": 31}]",31,14,0.45161290322580644
eca,22,eca-22-4-212,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.875, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.90625, ""nodes"": 32, ""sibling_concordance"": 0.8125, ""survivors"": 32}]",32,10,0.3125
eca,22,eca-22-11-267,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,19,0.59375
eca,22,eca-22-11-267,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.9375, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.96875, ""nodes"": 32, ""sibling_concordance"": 0.9375, ""survivors"": 32}]",32,26,0.8125
eca,22,eca-22-11-267,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,24,0.75
eca,30,eca-30-2-50,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.75, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.59375, ""nodes"": 32, ""sibling_concordance"": 0.5625, ""survivors"": 32}]",32,4,0.125
eca,30,eca-30-2-50,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.375, ""nodes"": 8, ""sibling_concordance"": 0.25, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.5, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.5625, ""nodes"": 32, ""sibling_concordance"": 0.5, ""survivors"": 32}]",32,1,0.03125
