state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_RENEWAL_UP,q_all_RENEWAL_UP,q_half_A_RENEWAL_UP,q_half_B_RENEWAL_UP,prediction_RENEWAL_DOWN,q_all_RENEWAL_DOWN,q_half_A_RENEWAL_DOWN,q_half_B_RENEWAL_DOWN,prediction_RANDOM,q_all_RANDOM,q_half_A_RANDOM,q_half_B_RANDOM,prediction_NOOP,q_all_NOOP,q_half_A_NOOP,q_half_B_NOOP
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m230-g020-natural-break-f01,02,230,20,40,34,41,1229,0.8114490768908991,0.90625,0.875,0.9375,0.680062758384456,0.90625,0.9375,0.875,0.7750368180323965,1.0,1.0,1.0,0.7697565163853453,0.90625,0.9375,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m230-g035-natural-break-f01,02,230,35,40,26,71,2157,0.9004579426467014,0.890625,0.84375,0.9375,0.7789240635604872,0.875,0.96875,0.78125,0.8284316152608774,0.8125,0.78125,0.84375,0.8261467949383152,0.84375,0.90625,0.78125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m230-g050-natural-break-f15,02,230,50,40,28,64,3728,0.8148048089696593,0.953125,0.9375,0.96875,0.6513836993717201,0.90625,0.875,0.9375,0.711066751026842,0.875,0.90625,0.84375,0.7110507781896309,0.90625,0.90625,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m230-g065-natural-break-f04,02,230,65,40,23,70,3965,0.9021545452640826,0.921875,0.9375,0.90625,0.7869883462137937,0.90625,0.9375,0.875,0.8409669332841081,0.859375,0.9375,0.78125,0.8458854468783641,0.90625,0.90625,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m230-g080-natural-break-f02,02,230,80,40,27,51,4590,0.8412903045921251,0.859375,0.875,0.84375,0.7212428686868391,0.921875,0.90625,0.9375,0.7662284253379957,0.96875,0.96875,0.96875,0.7541448111409615,0.90625,0.875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m230-g020-natural-break-f01,03,230,20,34,23,50,875,0.8017973725193984,0.859375,0.84375,0.875,0.6977354261740774,0.9375,0.9375,0.9375,0.7275572150756594,0.984375,0.96875,1.0,0.7269401246665953,0.890625,0.90625,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m230-g035-natural-break-f12,03,230,35,36,25,55,2200,0.8005555284994775,0.90625,0.90625,0.90625,0.6809442753184399,0.796875,0.71875,0.875,0.7162967500711139,0.921875,0.9375,0.90625,0.7176198716499548,0.921875,0.9375,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m230-g050-natural-break-f04,03,230,50,37,27,56,2511,0.7867769990663477,0.953125,0.96875,0.9375,0.6640864125027958,0.90625,0.90625,0.90625,0.760593878620205,0.96875,0.9375,1.0,0.7417149334470524,0.859375,0.875,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m230-g065-natural-break-f09,03,230,65,36,25,32,3278,0.8396641004013634,0.9375,0.96875,0.90625,0.7519268665263195,0.953125,0.96875,0.9375,0.7878051871721449,0.9375,0.90625,0.96875,0.7853032791383289,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m230-g080-natural-break-f04,03,230,80,33,20,22,3695,0.9510844539824077,0.953125,0.9375,0.96875,0.8955438642752959,0.953125,1.0,0.90625,0.8991907115320703,0.921875,0.90625,0.9375,0.9302609489420187,0.9375,0.9375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m231-g020-natural-break-f17,02,231,20,40,23,65,1376,0.9942023218401079,1.0,1.0,1.0,0.9603923856808507,0.96875,0.96875,0.96875,0.9710016484970093,0.953125,0.96875,0.9375,0.9697962752829253,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m231-g035-natural-break-f09,02,231,35,40,18,43,1449,0.9976388435437129,1.0,1.0,1.0,0.9846098947841733,1.0,1.0,1.0,0.9895797465284338,1.0,1.0,1.0,0.990982480954727,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m231-g050-natural-break-f08,02,231,50,40,21,71,2411,0.9938847151609206,1.0,1.0,1.0,0.9631920034654183,0.96875,1.0,0.9375,0.9728593056673659,0.984375,1.0,0.96875,0.9736533475648964,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m231-g065-natural-break-f10,02,231,65,40,25,77,3124,0.9925516974891372,1.0,1.0,1.0,0.9247304591611403,1.0,1.0,1.0,0.971618984048119,1.0,1.0,1.0,0.9701164299171963,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m231-g020-natural-break-f07,03,231,20,36,20,41,821,0.9982009359095455,1.0,1.0,1.0,0.9734835425084478,1.0,1.0,1.0,0.9887053933133796,0.984375,0.96875,1.0,0.9891107128439006,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m231-g035-natural-break-f01,03,231,35,43,26,59,1194,0.9895418044792665,1.0,1.0,1.0,0.9450716858393454,0.953125,0.90625,1.0,0.9677136205565998,0.96875,0.96875,0.96875,0.9658423787786573,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m231-g050-natural-break-f34,03,231,50,34,14,15,2623,0.9993424149422935,1.0,1.0,1.0,0.9921968978152321,1.0,1.0,1.0,0.9967801976327105,1.0,1.0,1.0,0.9965635798692803,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m231-g080-natural-break-f07,03,231,80,39,24,48,3076,0.9934089180692883,1.0,1.0,1.0,0.9509875335133765,0.984375,0.96875,1.0,0.9794084848406845,1.0,1.0,1.0,0.9794155971688107,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m232-g020-natural-break-f11,02,232,20,40,26,30,1246,0.9689278958499977,1.0,1.0,1.0,0.9227793744807051,0.984375,1.0,0.96875,0.9560809656087011,0.984375,0.96875,1.0,0.9560709046371436,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m232-g035-natural-break-f01,02,232,35,40,24,48,1608,0.9734065127661583,0.953125,0.96875,0.9375,0.8820956862826694,0.921875,0.875,0.96875,0.9100187565658221,0.765625,0.78125,0.75,0.9141775305790337,0.84375,0.8125,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m232-g050-natural-break-f19,02,232,50,40,27,66,3164,0.9613681438163574,0.96875,0.96875,0.96875,0.9052629209963768,0.96875,0.96875,0.96875,0.9146135222060519,0.984375,1.0,0.96875,0.9240938425101227,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m232-g065-natural-break-f15,02,232,65,40,21,57,3852,0.99263083358914,0.984375,0.96875,1.0,0.9735438608958641,1.0,1.0,1.0,0.9879947221599648,1.0,1.0,1.0,0.988253848280222,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m232-g080-natural-break-f10,02,232,80,40,24,46,4370,0.9262845222512187,0.953125,0.9375,0.96875,0.8469528409693279,0.90625,0.90625,0.90625,0.8864958504884655,0.96875,0.96875,0.96875,0.8778229381902877,0.96875,1.0,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m232-g020-natural-break-f12,03,232,20,40,22,42,1436,0.9366671955708217,0.9375,0.9375,0.9375,0.8400222452732415,0.875,0.84375,0.90625,0.8559672590929033,0.90625,0.9375,0.875,0.8705441468627532,0.859375,0.875,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m232-g035-natural-break-f02,03,232,35,40,25,28,1578,0.9520769794286498,0.96875,0.96875,0.96875,0.8884534881512326,0.84375,0.90625,0.78125,0.9180116115597687,0.984375,1.0,0.96875,0.9289973647015313,0.96875,0.9375,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m232-g050-natural-break-f06,03,232,50,44,25,34,2328,0.8876372693440647,0.96875,1.0,0.9375,0.7862689424486597,0.84375,0.75,0.9375,0.8288731260374401,0.828125,0.875,0.78125,0.8241605397628157,0.9375,0.9375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m232-g065-natural-break-f07,03,232,65,38,24,59,2992,0.9174566844381661,0.90625,0.9375,0.875,0.8145703176699824,0.921875,0.90625,0.9375,0.8437599137803836,0.9375,0.9375,0.9375,0.8484090637777781,0.859375,0.8125,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m232-g080-natural-break-f24,03,232,80,35,23,40,3990,0.960405117149045,0.9375,0.9375,0.9375,0.9002851412518389,0.921875,0.96875,0.875,0.9167800320965117,0.921875,0.90625,0.9375,0.9157761919493413,0.90625,0.90625,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m233-g020-natural-break-f01,02,233,20,40,22,33,1069,0.9920125674785472,0.984375,0.96875,1.0,0.9558767192458353,0.96875,0.96875,0.96875,0.9744530058437457,1.0,1.0,1.0,0.9764944274385858,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m233-g035-natural-break-f02,02,233,35,40,24,47,1814,0.9968704395290139,0.984375,1.0,0.96875,0.9627432060220718,0.90625,0.90625,0.90625,0.9772472655434433,0.984375,1.0,0.96875,0.9769252266411009,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m233-g050-natural-break-f14,02,233,50,40,19,45,2893,0.999346510934673,1.0,1.0,1.0,0.9845375920133975,0.953125,0.9375,0.96875,0.987263559633714,0.96875,1.0,0.9375,0.9879076236871059,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m233-g065-natural-break-f08,02,233,65,40,24,80,3471,0.9901851052434079,0.984375,1.0,0.96875,0.9476225536925993,0.90625,0.90625,0.90625,0.9706747165436028,0.890625,0.8125,0.96875,0.972550883230327,0.953125,0.96875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m233-g080-natural-break-f07,02,233,80,40,24,51,4034,0.9964792049075268,0.984375,0.96875,1.0,0.9809737247793405,0.90625,0.875,0.9375,0.988206177109639,0.984375,0.96875,1.0,0.9884119414180244,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m233-g020-natural-break-f06,03,233,20,38,21,44,969,0.9992889572572469,1.0,1.0,1.0,0.9780409095739305,0.984375,1.0,0.96875,0.998349292295708,0.984375,1.0,0.96875,0.9984289924309497,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m233-g035-natural-break-f03,03,233,35,42,29,65,1473,0.9898795715908443,0.984375,0.96875,1.0,0.9224349346714316,0.96875,1.0,0.9375,0.9436672277530307,0.9375,0.90625,0.96875,0.9449767188677688,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m233-g050-natural-break-f04,03,233,50,42,25,58,2008,0.9895735388086903,0.96875,1.0,0.9375,0.9161164507147187,0.984375,0.96875,1.0,0.9430490788056317,0.84375,0.875,0.8125,0.9408785023811767,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m233-g065-natural-break-f06,03,233,65,37,17,23,2534,0.991268595230603,1.0,1.0,1.0,0.9696874459789094,0.9375,0.96875,0.90625,0.9778113709599267,0.96875,0.96875,0.96875,0.978762594169211,0.96875,1.0,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m233-g080-natural-break-f01,03,233,80,39,27,40,3004,0.9863889720186546,0.96875,0.96875,0.96875,0.9579006255186773,0.890625,0.90625,0.875,0.9677028338978602,0.9375,0.9375,0.9375,0.9678973221423355,0.9375,0.90625,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m234-g020-natural-break-f34,02,234,20,40,28,71,3201,0.9662057969499395,0.96875,0.96875,0.96875,0.8978834142138852,0.859375,0.9375,0.78125,0.9126148834791653,0.828125,0.78125,0.875,0.909395752948821,0.90625,0.90625,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m234-g035-natural-break-f07,02,234,35,40,29,104,2400,0.9749541048261051,0.96875,1.0,0.9375,0.8337553319741353,0.953125,0.9375,0.96875,0.9549068922973248,0.90625,0.875,0.9375,0.9582893720472394,0.890625,0.84375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m234-g050-natural-break-f02,02,234,50,40,20,76,2971,0.9503992515835591,0.953125,0.9375,0.96875,0.883468520188763,0.921875,0.9375,0.90625,0.9206736692305996,0.890625,0.9375,0.84375,0.9099182472625391,0.875,0.875,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m234-g065-natural-break-f42,02,234,65,40,23,73,5612,0.9507355334931312,0.859375,0.875,0.84375,0.834423148870761,0.8125,0.84375,0.78125,0.9099459235096351,0.875,0.875,0.875,0.9087615239591742,0.875,0.8125,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m234-g080-natural-break-f01,02,234,80,40,23,72,4450,0.9697121559979438,0.953125,1.0,0.90625,0.9042477058069257,0.90625,0.875,0.9375,0.9237146937680059,1.0,1.0,1.0,0.9258892939454129,0.9375,0.9375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m234-g020-natural-break-f09,03,234,20,41,24,29,1033,0.9283956979669166,0.859375,0.875,0.84375,0.8318317261320167,0.765625,0.8125,0.71875,0.8434959197896738,0.8125,0.84375,0.78125,0.8545469457953712,0.765625,0.71875,0.8125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m234-g035-natural-break-f07,03,234,35,36,19,50,1636,0.9434657871501888,0.953125,0.96875,0.9375,0.8659921110935188,0.875,0.84375,0.90625,0.9147841199003761,0.921875,0.875,0.96875,0.9178367723209508,0.953125,1.0,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m234-g050-natural-break-f12,03,234,50,33,17,58,2377,0.9724884582161608,0.953125,0.96875,0.9375,0.9435199819034297,0.953125,0.96875,0.9375,0.9575595071142031,0.9375,0.96875,0.90625,0.9600806985044138,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m234-g065-natural-break-f19,03,234,65,30,14,45,3288,0.9758933500699579,0.953125,0.9375,0.96875,0.9557011236468973,1.0,1.0,1.0,0.9669223679636766,0.96875,1.0,0.9375,0.9693686973885296,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m234-g080-natural-break-f28,03,234,80,38,26,52,4153,0.956017015481786,0.953125,0.96875,0.9375,0.8925341368501525,0.78125,0.71875,0.84375,0.9137521973078513,0.875,0.875,0.875,0.9103890671857391,0.9375,0.90625,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m235-g035-natural-break-f50,02,235,35,40,21,53,2853,0.9987119315775338,1.0,1.0,1.0,0.9765625558045833,1.0,1.0,1.0,0.9972585879555242,1.0,1.0,1.0,0.9972077356384993,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m235-g080-natural-break-f42,02,235,80,40,20,61,4663,0.9977193171872698,1.0,1.0,1.0,0.9684742112694898,1.0,1.0,1.0,0.976131566207727,1.0,1.0,1.0,0.9783798848130745,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m235-g035-natural-break-f01,03,235,35,45,27,60,1357,0.9807537943617232,0.984375,1.0,0.96875,0.9138476505747112,1.0,1.0,1.0,0.9367607171852884,0.96875,0.9375,1.0,0.9348844311817371,0.9375,0.9375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m235-g050-natural-break-f25,03,235,50,37,23,80,2643,0.994128856549855,1.0,1.0,1.0,0.9517854166637147,0.984375,1.0,0.96875,0.9666794102791205,0.9375,0.875,1.0,0.9655451136092017,0.96875,1.0,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m236-g020-natural-break-f01,02,236,20,40,25,82,805,0.998747663664489,0.9375,0.90625,0.96875,0.9525981709586472,0.984375,1.0,0.96875,0.9605786376111382,0.859375,0.84375,0.875,0.964172287726818,0.875,0.90625,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m236-g035-natural-break-f04,02,236,35,40,25,57,1761,0.9960112365079712,0.953125,0.96875,0.9375,0.9319862409227195,0.875,0.875,0.875,0.953142062681833,0.953125,0.9375,0.96875,0.9558908973898468,0.859375,0.84375,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m236-g050-natural-break-f03,02,236,50,40,23,54,2377,0.9962813309380166,0.984375,0.96875,1.0,0.9606655944767353,1.0,1.0,1.0,0.9783659208904123,0.96875,0.96875,0.96875,0.9772524693081022,0.953125,0.9375,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m236-g065-natural-break-f16,02,236,65,40,25,44,3778,0.9984795619046192,0.953125,0.9375,0.96875,0.955820691858899,0.96875,0.9375,1.0,0.9624435380316744,0.921875,0.90625,0.9375,0.9630530232532099,0.921875,0.90625,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m236-g080-natural-break-f08,02,236,80,40,23,67,3902,0.9993361288486381,1.0,1.0,1.0,0.9631590307026103,0.9375,0.96875,0.90625,0.9942482807897968,0.984375,1.0,0.96875,0.9937694420154668,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m236-g020-natural-break-f02,03,236,20,42,29,60,853,0.9776836579894074,0.984375,1.0,0.96875,0.9070553371510011,0.875,0.875,0.875,0.9142141521802847,0.953125,0.9375,0.96875,0.9160756888543051,0.90625,0.96875,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m236-g035-natural-break-f07,03,236,35,40,20,65,1586,0.9989758267441005,0.984375,0.96875,1.0,0.9790763666293469,0.96875,0.96875,0.96875,0.9855647344031775,0.984375,1.0,0.96875,0.9852887635250562,0.953125,0.96875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m236-g050-natural-break-f01,03,236,50,37,28,96,1955,0.9948358039805019,0.96875,1.0,0.9375,0.9419638937395619,0.890625,0.84375,0.9375,0.9907925410836426,1.0,1.0,1.0,0.9911401324226444,0.953125,0.9375,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m236-g065-natural-break-f01,03,236,65,33,22,61,2613,0.9873502139520335,1.0,1.0,1.0,0.9388712456071971,1.0,1.0,1.0,0.9662163992266828,1.0,1.0,1.0,0.9648763576047832,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m236-g080-natural-break-f01,03,236,80,41,27,54,3200,0.974760338097855,0.953125,0.9375,0.96875,0.9004274844056958,0.84375,0.9375,0.75,0.9171479638093535,0.953125,0.96875,0.9375,0.9205211257539951,0.890625,0.84375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m237-g020-natural-break-f01,02,237,20,40,28,65,1131,0.6394589436728175,0.640625,0.71875,0.5625,0.45079147016929616,0.296875,0.21875,0.375,0.5295679764114742,0.3125,0.3125,0.3125,0.5289499299299978,0.328125,0.34375,0.3125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m237-g035-natural-break-f04,02,237,35,40,24,51,2107,0.7072570002504099,0.6875,0.6875,0.6875,0.5744569429438932,0.4375,0.375,0.5,0.6419642238378034,0.5,0.5,0.5,0.6569322227243919,0.5,0.4375,0.5625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m237-g050-natural-break-f05,02,237,50,40,23,67,2857,0.739194560311804,0.5625,0.53125,0.59375,0.5985430446224461,0.421875,0.5,0.34375,0.6271961458788313,0.375,0.40625,0.34375,0.650765759417255,0.390625,0.4375,0.34375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m237-g065-natural-break-f02,02,237,65,40,27,86,3502,0.7693328789280643,0.53125,0.53125,0.53125,0.6624095650708182,0.375,0.375,0.375,0.7050473956297861,0.421875,0.40625,0.4375,0.7026980439418913,0.46875,0.40625,0.53125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m237-g080-natural-break-f01,02,237,80,40,28,39,4200,0.7640788552259927,0.796875,0.84375,0.75,0.6449458975620196,0.34375,0.28125,0.40625,0.7398156608054479,0.59375,0.625,0.5625,0.7025297337198123,0.515625,0.5625,0.46875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m237-g020-natural-break-f01,03,237,20,37,23,66,839,0.7160055419723932,0.640625,0.71875,0.5625,0.5978487678747019,0.40625,0.375,0.4375,0.6340584571022998,0.375,0.28125,0.46875,0.6324710761877034,0.359375,0.40625,0.3125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m237-g035-natural-break-f01,03,237,35,30,16,49,1547,0.7097567950320013,0.59375,0.625,0.5625,0.6093000453456482,0.53125,0.5,0.5625,0.6686674190910813,0.46875,0.40625,0.53125,0.6545411673592975,0.578125,0.625,0.53125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m237-g050-natural-break-f03,03,237,50,44,26,28,2243,0.702896867761724,0.71875,0.71875,0.71875,0.5364266687857752,0.484375,0.46875,0.5,0.6167643256741572,0.5,0.46875,0.53125,0.620124209678659,0.53125,0.5,0.5625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m237-g065-natural-break-f01,03,237,65,40,28,56,2808,0.5601531875573141,0.359375,0.40625,0.3125,0.45034414181197135,0.375,0.375,0.375,0.5068038467323318,0.359375,0.1875,0.53125,0.5035418231917639,0.375,0.34375,0.40625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m237-g080-natural-break-f02,03,237,80,41,26,30,3463,0.6689514221638758,0.6875,0.71875,0.65625,0.46351456594565155,0.375,0.34375,0.40625,0.5669272374564338,0.484375,0.5,0.46875,0.579844117171833,0.546875,0.53125,0.5625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m238-g020-natural-break-f05,02,238,20,40,23,22,1141,0.9803273355312788,0.96875,0.96875,0.96875,0.9616209682579849,1.0,1.0,1.0,0.9725370277225506,0.984375,1.0,0.96875,0.9736143567287081,0.96875,0.9375,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m238-g035-natural-break-f02,02,238,35,40,21,31,1634,0.9585487784224498,0.953125,0.9375,0.96875,0.9193127121603621,0.953125,0.9375,0.96875,0.9254140822799672,0.953125,0.9375,0.96875,0.9396718043809292,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m238-g050-natural-break-f10,02,238,50,40,21,31,2348,0.9804838790254218,0.953125,1.0,0.90625,0.9595389359636743,0.96875,0.9375,1.0,0.9707132172134109,0.96875,0.9375,1.0,0.9733521308827362,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m238-g065-natural-break-f01,02,238,65,40,18,43,2771,0.9914103797955064,1.0,1.0,1.0,0.9795875858447114,1.0,1.0,1.0,0.9899497550427481,0.96875,0.9375,1.0,0.9851971271123794,0.953125,0.9375,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m238-g080-natural-break-f03,02,238,80,40,20,39,3486,0.9584791768922228,1.0,1.0,1.0,0.9296380864969632,0.96875,0.9375,1.0,0.9427823906245587,0.984375,1.0,0.96875,0.9481053553294624,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m238-g020-natural-break-f06,03,238,20,43,24,51,860,0.954936447500232,0.859375,0.8125,0.90625,0.9234412328033657,0.890625,0.90625,0.875,0.9415428713148828,0.90625,0.90625,0.90625,0.9408759853772378,0.953125,0.9375,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m238-g035-natural-break-f01,03,238,35,39,22,36,1152,0.9666194068945749,0.96875,0.96875,0.96875,0.903520392831188,0.96875,0.96875,0.96875,0.9447651164966142,0.90625,0.875,0.9375,0.949597693119187,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m238-g050-natural-break-f09,03,238,50,34,19,82,1923,0.970363554973709,0.984375,0.96875,1.0,0.9439025457752117,0.984375,1.0,0.96875,0.9574832041813647,0.984375,0.96875,1.0,0.9570666367136612,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m238-g065-natural-break-f16,03,238,65,39,21,27,2561,0.9738416139657494,0.96875,0.96875,0.96875,0.95375906934001,0.984375,0.96875,1.0,0.966579876046074,0.984375,0.96875,1.0,0.965869579077654,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m238-g080-natural-break-f01,03,238,80,46,25,29,2517,0.9473437764032548,0.96875,0.9375,1.0,0.9093733535828408,0.953125,0.96875,0.9375,0.9287277844667645,0.9375,0.9375,0.9375,0.9305731054794434,0.96875,0.9375,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m239-g020-natural-break-f26,02,239,20,40,18,44,1641,0.9955163551179462,1.0,1.0,1.0,0.9810525375231862,0.984375,1.0,0.96875,0.9889163571380833,1.0,1.0,1.0,0.9898100474149671,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m239-g035-natural-break-f21,02,239,35,40,16,53,2019,0.995951254773755,1.0,1.0,1.0,0.9882169459540938,1.0,1.0,1.0,0.9931790140299505,1.0,1.0,1.0,0.9935384059504475,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m239-g065-natural-break-f44,02,239,65,40,22,43,4027,0.9936006656579248,1.0,1.0,1.0,0.9726653320719765,0.984375,0.96875,1.0,0.9844611606567824,1.0,1.0,1.0,0.9854187770246088,0.984375,0.96875,1.0
