candidate,matrix_id,origin,row_index,replicate,completed_horizon,observed_fissions,final_six_inherited_fraction,first_departure_time,ever_departed,final_similarity_to_anchor,final_similarity_to_matched_noop,final_risk,final_entropy,final_occupied_types,final_top1_share,final_throughput,interventions_applied
02,7,MODEL_DOWN,259.5,2.5,1.0,60.0,0.9722222222222222,8.0,1.0,0.47190913106978843,0.22566266224730358,0.275695042785103,2.2693822236444094,17.666666666666668,0.3625,350.2257067796572,0.0
02,7,NOOP,261.5,2.5,1.0,60.0,0.9444444444444445,10.5,1.0,0.4387157300540225,1.0,0.3862938113768812,2.487754487422374,18.5,0.2916666666666667,204.33911898632118,0.0
02,7,RULE_DOWN,260.5,2.5,1.0,60.0,0.9166666666666666,5.833333333333333,1.0,0.4012022682692864,0.2968169343408937,0.3822712806389898,2.6215163180755012,20.0,0.24166666666666667,271.15396019560853,0.0
02,8,MODEL_DOWN,295.5,2.5,1.0,60.0,0.9722222222222223,6.333333333333333,1.0,0.8166590492695516,0.46380541991514196,0.266051439126385,1.6127082287235595,13.333333333333334,0.5875,2207.6927048337366,0.0
02,8,NOOP,297.5,2.5,1.0,60.0,0.9722222222222223,3.3333333333333335,1.0,0.5243784327746349,1.0,0.3441996671226013,2.2210027093198144,16.833333333333332,0.3625,1507.9267479648906,0.0
02,8,RULE_DOWN,296.5,2.5,1.0,60.0,1.0,6.0,1.0,0.4904057260955676,0.52760574332951,0.3108266204596429,2.092909766562235,15.833333333333334,0.425,142.57364910846783,0.0
02,9,MODEL_DOWN,331.5,2.5,1.0,60.0,0.638888888888889,4.833333333333333,1.0,0.21281303993674397,0.511397348022011,0.630196284664819,2.9688338497980786,23.666666666666668,0.12083333333333333,100.4235684964628,0.0
02,9,NOOP,333.5,2.5,1.0,60.0,0.6666666666666666,2.0,1.0,0.2931375768972693,1.0,0.7090673867661673,2.9629288482654226,24.0,0.15,54.22225296127144,0.0
02,9,RULE_DOWN,332.5,2.5,1.0,60.0,0.6666666666666666,4.166666666666667,1.0,0.12460956782469394,0.3817331238928843,0.6473540368842153,2.904074987532081,23.0,0.15833333333333333,61.7366952560125,0.0
02,10,MODEL_DOWN,367.5,2.5,1.0,60.0,0.6666666666666666,4.0,1.0,0.05492376071025585,0.4433049977903006,0.6009038791017324,2.7245827358642445,20.5,0.19583333333333333,151.62101654063665,0.0
02,10,NOOP,369.5,2.5,1.0,60.0,0.8888888888888888,2.8333333333333335,1.0,0.45176622471605016,1.0,0.5973192277566701,2.7952709747570865,21.333333333333332,0.17916666666666667,105.76096496603758,0.0
02,10,RULE_DOWN,368.5,2.5,1.0,60.0,0.75,4.833333333333333,1.0,0.2464416937806889,0.3138940224411421,0.6068867795973959,2.7909728351112673,21.666666666666668,0.19166666666666665,122.38964695419638,0.0
02,11,MODEL_DOWN,403.5,2.5,1.0,60.0,0.9722222222222223,4.166666666666667,1.0,0.08353760301031204,0.7969567321063193,0.2931639309877741,1.8389980973834577,14.0,0.5125000000000001,836.8387950451543,0.0
02,11,NOOP,405.5,2.5,1.0,60.0,1.0,4.166666666666667,1.0,0.8167543270747218,1.0,0.16232317724697837,1.9076661296757011,14.5,0.4791666666666667,941.6550227730071,0.0
02,11,RULE_DOWN,404.5,2.5,1.0,60.0,0.9722222222222223,6.333333333333333,1.0,0.3000703291744261,0.7684259993732644,0.0904309605024977,1.438286689727346,10.5,0.5958333333333333,2210.7985573050682,0.0
