cell,candidate,branch_half,matrix_id,mean_state_spearman,slope_numerator,slope_denominator,states
c02_B,02,B,146,0.043766027646980524,0.067533128304161597,0.25520031037815893,5
c02_B,02,B,147,0.44689815246358455,0.13276593149424498,0.087196128230111178,5
c02_B,02,B,148,0.0062761651832932645,0.054350491735237767,0.11905938295067339,5
c02_B,02,B,149,0.49076806733600387,0.050742755059159164,0.16929393834638082,5
c02_B,02,B,150,0.25536082120759895,0.12074024681072923,0.13124163569786496,5
c02_B,02,B,151,0.089585074417684374,0.025741430682189197,0.025890371418643626,5
c02_B,02,B,152,-0.0983408391498167,-0.0048779295358804585,0.025557314043676983,5
c02_B,02,B,153,0.63004609792708366,0.17548404784026223,0.16382428745491351,5
c02_B,02,B,154,-0.13093073414159545,-0.00084563843388627479,0.0037529635605481042,5
c02_B,02,B,155,0.22214254688817495,0.080557188471502228,0.055859161828384268,5
c02_B,02,B,156,0.36275301319387937,0.12186982871358111,0.11120993026177559,5
c02_B,02,B,157,0.40187297324384019,0.022077629609695056,0.022644509505801488,5
c02_B,02,B,158,0,0,0.0016697766215526099,5
c02_B,02,B,159,0.44575697078420351,0.10074257723438516,0.058983981651447762,5
c02_B,02,B,160,0.30769379118995321,0.013532051434186041,0.025053479026259637,5
c02_B,02,B,161,-0.0075646833019456187,0.015602324075008125,0.028760521059190178,5
c02_B,02,B,162,-0.12094134839453137,-0.0007539811033593271,0.042032535878096883,5
c02_B,02,B,163,0.308818808502832,0.012990203067264422,0.020403394198981895,5
c02_B,02,B,164,0,0,0.00032183882473691935,5
c02_B,02,B,165,0.28431607852414309,0.044067418826373821,0.036833600361735011,5
c02_B,02,B,166,-0.035309393180189982,-0.0023841501471450486,0.0065650184621243177,5
c02_B,02,B,167,0,0,0.00048041688250006142,5
c02_B,02,B,168,0.29608262838877253,0.0049728204132073652,0.0059289701732483796,5
c02_B,02,B,169,0.18974446882958218,0.0018412649064980134,0.037680041910634725,5
c02_B,02,B,170,0.41091672444990335,0.097068797172825655,0.10393340913353863,5
c02_B,02,B,171,0.58341716084697204,0.089973006138133443,0.060218940645533313,5
c02_B,02,B,172,0,0,0.00095700360615141595,5
c02_B,02,B,173,0.27518273893856349,0.064230679337020397,0.062416269976525635,5
c02_B,02,B,174,0.24930154533055285,0.092091637724723646,0.067241231855235867,5
c02_B,02,B,175,0.043953785273304111,0.024508847491214288,0.031209692170467207,5
c02_B,02,B,176,0.41425642631072213,0.13794531353565637,0.15976027836054102,5
c02_B,02,B,177,0.2886087943277591,0.010050974978164012,0.016579496531506935,5
c02_B,02,B,178,0.42353551050770155,0.11281279912493122,0.070963180894667854,5
c02_B,02,B,179,-0.097590007294853315,-0.00015422468997142055,0.00012653388964937448,5
c02_B,02,B,180,0.24654099687603975,0.055172670579150679,0.057117000088511921,5
c02_B,02,B,181,0.10377481392176931,0.028952605289029511,0.039785524638461911,5
c02_B,02,B,182,-0.43605712814160424,-0.0061840079461740532,0.0098248119899766017,5
c02_B,02,B,183,0.65328195039457804,0.072495090210450086,0.067399917964199807,5
c02_B,02,B,184,0.37593350210946508,0.059962353168873939,0.04794257334113234,5
c02_B,02,B,185,0.51133196196308128,0.054397385900125897,0.098933983136323067,5
c02_B,02,B,186,0.24715351293534821,0.084093817391381914,0.08583394635435565,5
c02_B,02,B,187,0.43902714659427239,0.055026734102483162,0.031359048204693728,5
c02_B,02,B,188,0,0,0.00016538401906536756,5
c02_B,02,B,189,0.14940567499381627,0.011170121253154738,0.022359596261426782,5
c02_B,02,B,190,0,0,1.0993902256585279e-05,5
c02_B,02,B,191,0,0,0.0085704749378980559,5
c02_B,02,B,192,0.51082389391187544,0.091353343490796574,0.056594718500996399,5
c02_B,02,B,193,0.26477590962863456,0.077460417030556672,0.050464292952804718,5
c02_B,02,B,194,0.41495059857317795,0.049239995695306016,0.032103689323331172,5
c02_B,02,B,195,0,0,4.3038505247537984e-06,5
c02_B,02,B,196,-0.012391576981041241,0.010106414064888306,0.057487972714456242,5
c02_B,02,B,197,-0.16087987295696518,0.0011285956032625669,0.038522852901633431,5
c02_B,02,B,198,-0.13296331966939584,0.023662912112379135,0.1182526337238491,5
c02_B,02,B,199,0.48463038498618227,0.27723007587236104,0.60079892387428835,5
c03_A,03,A,0,0.16685087226318024,0.092408532715255412,0.28708201468469929,5
c03_A,03,A,1,0.42429881126236146,0.071184972798452567,0.076779831582812236,5
c03_A,03,A,2,0.38555288580170616,0.21245337704384398,0.23235158175698373,5
c03_A,03,A,3,0.23251873380886293,0.046332126527305617,0.057023695731122856,5
c03_A,03,A,4,0.40239610428488326,0.30182185124238953,0.27836929068443833,5
c03_A,03,A,5,0.40734389313961267,0.06731772854714542,0.038143801307344377,5
c03_A,03,A,6,0.46922251594607056,0.05575486582620548,0.063975060465075104,5
c03_A,03,A,7,0.18736004233581366,0.15289140868623488,0.48748207352991291,5
c03_A,03,A,8,-0.044362389767952946,-0.0018350132880128522,0.013740809509201316,5
c03_A,03,A,9,0.29058302588094831,0.078188804400186926,0.091354931201224732,5
c03_A,03,A,10,0.25847765141867746,0.21496723364711262,0.29649805226037068,5
c03_A,03,A,11,-0.25645353975563467,-0.028731088723480666,0.040443590909443668,5
c03_A,03,A,12,0.3359044892241469,0.0039122935770021603,0.031429380571496912,5
c03_A,03,A,13,0.052010529011726904,0.016037126330780443,0.054304201890073192,5
c03_A,03,A,14,0,0,0.0055438153404550805,5
c03_A,03,A,15,0.28497851186111356,0.071639558881743975,0.062215158661649166,5
c03_A,03,A,16,0.45213798316667103,0.076827033720076293,0.092455453779003077,5
c03_A,03,A,17,0.39571902997366071,0.14512256189323314,0.094450577374684236,5
c03_A,03,A,18,0.37776446075311576,0.12146876273178153,0.09393152859709239,5
c03_A,03,A,19,0.53346215631841454,0.15917619558941656,0.16045220996475162,5
c03_A,03,A,20,0.036538340985861027,0.004684616082517099,0.07931734841528984,5
c03_A,03,A,21,0.20252530783687198,0.081437691180119925,0.12306783534260765,5
c03_A,03,A,22,0,0,1.0560832418174722e-06,5
c03_A,03,A,23,0.2337061252756451,0.11873771592505658,0.42026335147034782,5
c03_A,03,A,24,0.41059812265083562,0.070171653833225101,0.068943676701541085,5
c03_A,03,A,25,0.057476555711812219,0.025019844190276211,0.089607471054401477,5
c03_A,03,A,26,-0.058627004060591882,-0.0062362342800092781,0.021979702661862981,5
c03_A,03,A,27,0.35010715701609552,0.075038988746678387,0.057715128805009092,5
c03_A,03,A,28,0.24333818733315335,0.023376484552559439,0.02338636701984427,5
c03_A,03,A,29,0.41155564601894479,0.038739678505753522,0.088175668922077455,5
c03_A,03,A,30,0.18616061123235877,0.044439019688589154,0.098683297401847669,5
c03_A,03,A,31,0.29737086143168956,0.079677498244782055,0.11003236977473663,5
c03_A,03,A,32,0.62953111423624442,0.11906915327897291,0.090321214903595043,5
c03_A,03,A,33,0.44884553669991056,0.090193910906672642,0.060925640909919573,5
c03_A,03,A,34,0.68532725835704533,0.11118242171935587,0.1043921456615321,5
c03_A,03,A,35,0.49951759571978888,0.22557361333733197,0.42022828242733379,5
c03_A,03,A,36,0.43867025214807998,0.10494531556100867,0.13507613734419904,5
c03_A,03,A,37,0.43381588943866578,0.069137967016907886,0.12367047282427482,5
c03_A,03,A,38,0,0,0.0002013946266262507,5
c03_A,03,A,39,0.26568981682865933,0.027468714222147438,0.049459318371604374,5
c03_A,03,A,40,0.2552239187843473,0.058374471313095269,0.12607547256752993,5
c03_A,03,A,41,0.45378641744643683,0.080913302924758373,0.11416884733633959,5
c03_A,03,A,42,0.45585007746722617,0.09725463604491634,0.10934361483217753,5
c03_A,03,A,43,0.30816935328721146,0.061266751910326343,0.050186457047315863,5
c03_A,03,A,44,0.068821702498144885,0.1202660654805153,0.29068991992293525,5
c03_A,03,A,45,0.18049113442621317,0.03733266326035159,0.046664375744415343,5
c03_A,03,A,46,-0.05409377649460987,0.012651731607726377,0.048719163525803258,5
c03_A,03,A,47,-0.039417832814290676,0.0069992088112362481,0.02776452328565919,5
c03_A,03,A,48,0.5499105988014209,0.096033903052838571,0.08507441340864369,5
c03_A,03,A,49,0.16615519204942791,0.015562666357080862,0.022530949229544257,5
c03_A,03,A,50,0.13940732742442496,0.00010468262125797279,0.0035417066127575018,5
c03_A,03,A,51,0.41456044956662685,0.11030449140524283,0.12211385026107607,5
c03_A,03,A,52,0.38507411722008661,0.052663929541629517,0.037831636176077613,5
c03_A,03,A,53,0.11885946514871507,0.020821044777965616,0.063586046276964098,5
c03_A,03,A,54,0.30004522297865099,0.030089082534851305,0.20365801366799097,5
c03_A,03,A,55,0.45741570672575388,0.1330322801554078,0.12117058942158626,5
c03_A,03,A,56,0.25363148690819515,0.056456305151007316,0.12280768712179806,5
c03_A,03,A,57,0.37876932032458283,0.074710290265032703,0.12690128410199641,5
c03_A,03,A,58,0.3136181811945068,0.015975561056500501,0.066928965479241015,5
c03_A,03,A,59,0.20116794499134277,0.10824346461064351,0.1197709518425745,5
c03_A,03,A,60,0.45492425152096566,0.11201105056007768,0.11568308599698938,5
c03_A,03,A,61,0.14603540490804701,0.0076550878401316809,0.047113148673018412,5
c03_A,03,A,62,0.0303984450271323,0.0060038101580797976,0.086947713924622846,5
c03_A,03,A,63,0.59526736351714027,0.076322952384516751,0.083096776113075754,5
c03_A,03,A,64,0.34619412854669368,0.18701102009402887,0.19138817369010755,5
c03_A,03,A,65,0.31224972082756375,0.014115236607956222,0.005246268365927011,5
c03_A,03,A,66,0.4282612891675428,0.15272399521134128,0.15100646210910409,5
c03_A,03,A,67,0.39520797225932652,0.0420574386888172,0.037196411339166312,5
c03_A,03,A,68,0.12590810167197591,0.0049697067339523129,0.082771976218531482,5
c03_A,03,A,69,0.47441775182069373,0.054778073674345742,0.060342877962673153,5
c03_A,03,A,70,0.16024683626663544,0.087780146799383951,0.13107804478657778,5
c03_A,03,A,71,-0.086631366393715006,-0.026513959732436816,0.065188858512195524,5
c03_A,03,A,72,0.56276367763525403,0.20647316385534839,0.19586296348030172,5
c03_A,03,A,73,0,0,0.00011905546851616271,5
c03_A,03,A,74,0.065695315069297155,0.025187081981428647,0.041049493618929518,5
c03_A,03,A,75,0.25307221541352865,0.019960775308806203,0.025869107662959131,5
c03_A,03,A,76,0,0,6.3113250283786985e-05,5
c03_A,03,A,77,0.11613578576801556,0.012729558764414617,0.023690562181676471,5
c03_A,03,A,78,0.062488785830183691,0.035769466423111504,0.13993422176884604,5
c03_A,03,A,79,-0.07220200101010063,0.0072414397485058863,0.1028173447754254,5
c03_A,03,A,80,0.22790922565981298,0.05125934599300877,0.070243448136498368,5
c03_A,03,A,81,-0.0067189334599716769,-0.0003860393394791449,0.00036575551689824133,5
c03_A,03,A,82,0.43737242604854876,0.19733111780205767,0.18517989800713769,5
c03_A,03,A,83,0.16491767040648525,0.083160731941871194,0.16822098160866053,5
c03_A,03,A,84,0.3625280506727534,0.018724980743877198,0.036961324302853468,5
c03_A,03,A,85,0.4731996603634836,0.10567428247677406,0.073134046712210091,5
c03_A,03,A,86,0.49835279641432118,0.033483301357622591,0.029614988330927555,5
c03_A,03,A,87,0.11236003940601953,0.20786819348913366,0.28017021597202385,5
c03_A,03,A,88,0.23753927533302627,0.016171485439165391,0.017634869070432383,5
c03_A,03,A,89,0.36611196245004024,0.042296188257252322,0.067210334791194176,5
c03_A,03,A,90,0.46070315008591167,0.18075214497750247,0.21922982084254999,5
c03_A,03,A,91,-0.02845975983638338,-0.0083707265969769386,0.012338322234417184,5
c03_A,03,A,92,0.5697571810187434,0.20098971345443162,0.13075868126485457,5
c03_A,03,A,93,-0.12335112471537091,-0.0025584128303408433,0.031476075259415988,5
c03_A,03,A,94,0.13093073414159545,0.00021010223023144804,0.00071629964272266642,5
c03_A,03,A,95,-0.21556238118276277,-0.0031799067307431263,0.022427762341628469,5
c03_A,03,A,96,0.011279218786657007,0.0020232786788997974,0.050098912058464271,5
c03_A,03,A,97,0.11933531342854646,0.055057612108339773,0.031953984492667779,5
c03_A,03,A,98,0.57201630025741446,0.22640086037701643,0.11134728422097884,5
c03_A,03,A,99,0.28595287142659964,0.041457477964577938,0.076861350502098816,5
c03_A,03,A,100,0.3362843787470548,0.051536408380472243,0.059765995956379644,5
c03_A,03,A,101,0.29946745553173748,0.071300632976565748,0.30098179503987621,5
c03_A,03,A,102,0.0090775271478315527,0.0191566109232509,0.03339915043063834,5
c03_A,03,A,103,0.43762207282283444,0.063298911502438465,0.071473270902304209,5
c03_A,03,A,104,0.13169250722944392,0.012285266203143083,0.010321183470007569,5
c03_A,03,A,105,0.38274545391953252,0.052577820445581451,0.11053876793099289,5
c03_A,03,A,106,0.6840043828274609,0.13851710428573916,0.071299760452491132,5
c03_A,03,A,107,0.075524740863224027,0.008286574105742326,0.060907877254386372,5
c03_A,03,A,108,0.23104406445320796,0.092088161437202165,0.095138236150639516,5
c03_A,03,A,109,0.48095931824797689,0.081653049772548697,0.091666397135935315,5
c03_A,03,A,110,0.33407774660855027,0.012867672170028759,0.023003297784158445,5
c03_A,03,A,111,0.51313281722134829,0.11706983155380621,0.1765595800881366,5
c03_A,03,A,112,0.58448618290444232,0.3491462903334191,0.42324329092313007,5
c03_A,03,A,113,0.12070565540492799,0.065125247012449691,0.072395571239176004,5
c03_A,03,A,114,0.042959296770561636,-0.0085458608212392942,0.057254244005582593,5
c03_A,03,A,115,0.54505661375644832,0.2296778941656093,0.1444899589776415,5
c03_A,03,A,116,0.54513536940885154,0.035732803975042624,0.014391065477465888,5
c03_A,03,A,117,0.026917991185060153,0.0024430006060932935,0.024114505176052993,5
c03_A,03,A,118,0.51223019408369852,0.12612563732009896,0.093500358469945449,5
c03_A,03,A,119,0.69280538030458116,0.063508992656804514,0.088198193714130596,5
c03_A,03,A,120,-0.32633038227025501,-0.0024025901260485878,0.0050285839568152187,5
c03_A,03,A,121,0.20961783741133563,0.023016214535835688,0.03222600909281749,5
c03_A,03,A,122,0.25513603176762034,0.19865915524998368,0.28305152544980111,5
c03_A,03,A,123,0.26435844476924342,0.0078157581225099665,0.027330925419847871,5
c03_A,03,A,124,-0.14005266497825103,0.018651977011651711,0.027142783689824614,5
c03_A,03,A,125,0.12362437063061971,0.0055815245349902778,0.050953741096678724,5
c03_A,03,A,126,0.62087231781043772,0.11476624377113262,0.12071986993408479,5
c03_A,03,A,127,0.078558440484957276,0.00015151350322693707,0.00040648222914836012,5
c03_A,03,A,128,0.5408138762284852,0.14456887670379526,0.15590579202102806,5
c03_A,03,A,129,-0.18260145628002061,0.0035317587750812842,0.043434564032915721,5
c03_A,03,A,130,0.55854037103989163,0.096828456442364597,0.041422942833551794,5
c03_A,03,A,131,0.2926686006254372,0.021945387896856822,0.014900014896017815,5
c03_A,03,A,132,0.43520922298225972,0.18930427240476702,0.15039344973194069,5
c03_A,03,A,133,-0.029544283048904774,0.02271367145569789,0.072730188859630257,5
c03_A,03,A,134,0.42586021908505745,0.063869163889266653,0.037536630162679746,5
c03_A,03,A,135,0.47907416652230922,0.040434494814797078,0.028775765657297669,5
c03_A,03,A,136,0.31353488497413518,0.050010232010953254,0.098160997740298572,5
c03_A,03,A,137,0.15796701123372942,0.079094404545564434,0.05568008680556015,5
c03_A,03,A,138,0.31102608626498307,0.059659645389247777,0.2655805729689461,5
c03_A,03,A,139,0.38007135286036597,0.069897687235828232,0.087304317417949764,5
c03_A,03,A,140,0.39051939983903816,0.064494955940744281,0.087404454497233261,5
c03_A,03,A,141,0.051428571428571435,0.044592269738592795,0.026419495828437427,5
c03_A,03,A,142,0.5649214342710871,0.036687736408677181,0.030037847642179497,5
c03_A,03,A,143,0,0,0.030040770148601657,5
c03_A,03,A,144,0.3730246101437566,0.076552057279623276,0.075506378229788174,5
c03_A,03,A,145,0.33169853097784552,0.040013939265396904,0.058313508505837247,5
c03_A,03,A,146,0.28084553801619294,0.14148012174982377,0.3632661810556076,5
c03_A,03,A,147,0.38750881541459387,0.14201102886455169,0.14602358286678746,5
c03_A,03,A,148,0.37776446075311576,0.11704525848427509,0.10615028136313678,5
c03_A,03,A,149,0.10510924078075071,0.19260975386429213,0.14108502165540315,5
c03_A,03,A,150,0.28390645174256313,0.30464724204457794,0.22351863129011854,5
c03_A,03,A,151,0.51394274779374649,0.04380031887506218,0.037174563280348218,5
c03_A,03,A,152,-0.00036552713826525362,0.021435621762458758,0.016878381482149683,5
c03_A,03,A,153,0.28946839461503038,0.13440497646733504,0.21518867266552774,5
c03_A,03,A,154,-0.29229704174763527,-0.00039798185669818922,0.0042035503012022232,5
c03_A,03,A,155,0.22410851249072442,0.08264516330224618,0.1318763325421794,5
c03_A,03,A,156,0.39614492216187636,0.14051252125612679,0.23117291291668945,5
c03_A,03,A,157,0.21477684871192748,0.010343966274382194,0.02174817528679783,5
c03_A,03,A,158,-0.052372293656638168,-2.2473328336508548e-05,0.0014751853793803769,5
c03_A,03,A,159,0.48548830509624591,0.15406273461686376,0.086532016661454908,5
c03_A,03,A,160,-0.15289041338238782,0.012702168042999961,0.06091301934431291,5
c03_A,03,A,161,0.24211029468322484,0.020480121066681362,0.036293063939349633,5
c03_A,03,A,162,-0.21667771883430026,-0.063523138344217481,0.098420014495636365,5
c03_A,03,A,163,0.11775242159202448,-0.0026982799372699505,0.015964552694384047,5
c03_A,03,A,164,0,0,0.00044007475605867979,5
c03_A,03,A,165,0.49129239831338489,0.036836238876384771,0.053343341722959535,5
c03_A,03,A,166,0,0,1.8609870751895905e-05,5
c03_A,03,A,167,0,0,4.3773681018831689e-05,5
c03_A,03,A,168,0.69159060093171509,0.085645399217804646,0.090080822423345919,5
c03_A,03,A,169,0.1100639795832806,0.00019169363068712204,0.050948373661690291,5
c03_A,03,A,170,0.67125907279327102,0.10195261718518078,0.13975733085577238,5
c03_A,03,A,171,0.28668593344263515,0.041755704774519009,0.037527586042934616,5
c03_A,03,A,172,-0.061721339984836768,-0.0030253736771902826,0.0093345490066081924,5
c03_A,03,A,173,0.55578831411015028,0.076021549007178973,0.054791750134581922,5
c03_A,03,A,174,0.21867379213760102,0.088155666697597473,0.092039811608050692,5
c03_A,03,A,175,0.60803498428526692,0.058494126398281471,0.060853343447749647,5
c03_A,03,A,176,-0.017359746449104416,-0.011350749847425165,0.13887069912579764,5
c03_A,03,A,177,-0.36616376384125343,-0.0013349605741540661,0.012869418258972603,5
c03_A,03,A,178,0.42090825763740708,0.11810369658984912,0.069039631299847304,5
c03_A,03,A,179,-0.031274322199002301,0.00012475908494948901,9.9928926495814824e-05,5
c03_A,03,A,180,0.32990930095017262,0.11441559225479243,0.077746151432921018,5
c03_A,03,A,181,0.39386596380402922,0.048628805321694675,0.12099699916784322,5
c03_A,03,A,182,-0.073313967633943405,-0.0030915491210957539,0.038312016506992438,5
c03_A,03,A,183,0.50894714174057309,0.13533460585496809,0.097360867086204755,5
c03_A,03,A,184,0.075776066252206925,0.012033945615370399,0.039155191256367475,5
c03_A,03,A,185,0.20612430926860942,0.12378550731578422,0.14990493593171109,5
c03_A,03,A,186,0.54654409123215708,0.074211106463291668,0.15717830193424787,5
c03_A,03,A,187,0.43887406960884662,0.058445365945025959,0.042884190984980419,5
c03_A,03,A,188,0,0,0.00021420244690478388,5
c03_A,03,A,189,0.3543442752559634,0.018966475506534596,0.026296503533152618,5
c03_A,03,A,190,0,0,5.6870756416605961e-06,5
c03_A,03,A,191,-0.10141851056742199,-0.0066514441536822452,0.0057757349172020984,5
c03_A,03,A,192,0.15854351528349286,0.041445697601982662,0.053047403849152228,5
c03_A,03,A,193,0.25351182892334517,0.10792039405610354,0.070233216564732526,5
c03_A,03,A,194,0.097738121232333774,0.017434165482298807,0.028583542968700311,5
c03_A,03,A,195,0,0,3.2093010580262179e-06,5
c03_A,03,A,196,0.44189634010803919,0.046064168037520503,0.061869420030367134,5
c03_A,03,A,197,0.37128849978078782,0.043438209253439032,0.10024401876700818,5
c03_A,03,A,198,0.087106121441181045,0.043165719356256002,0.17014116519180983,5
c03_A,03,A,199,0.11767915794429121,0.022881231319804376,0.31822848171494172,5
c03_B,03,B,0,0.070531345649377977,0.071772787263773674,0.28708201468469929,5
c03_B,03,B,1,0.60036823951217788,0.066069078751334956,0.076779831582812236,5
c03_B,03,B,2,0.46607195332768131,0.14347597071551005,0.23235158175698373,5
c03_B,03,B,3,0.17920589001121595,0.049994396092613316,0.057023695731122856,5
c03_B,03,B,4,0.52627128400531431,0.30229892840157085,0.27836929068443833,5
c03_B,03,B,5,0.44269076091023207,0.055117941805556611,0.038143801307344377,5
c03_B,03,B,6,0.24945839311195392,0.028281928510484111,0.063975060465075104,5
c03_B,03,B,7,0.16895577149120408,0.24437549895301156,0.48748207352991291,5
c03_B,03,B,8,0.47910661193404092,0.020093126783028704,0.013740809509201316,5
c03_B,03,B,9,0.65016573108273634,0.13949919910775707,0.091354931201224732,5
c03_B,03,B,10,0.49714661347602879,0.25926385919088257,0.29649805226037068,5
c03_B,03,B,11,-0.2068174531093096,-0.016195298780012617,0.040443590909443668,5
c03_B,03,B,12,-0.079916575357761241,-0.012445036629022506,0.031429380571496912,5
c03_B,03,B,13,-0.10882876870674711,0.010192342936904242,0.054304201890073192,5
c03_B,03,B,14,0.13093073414159545,0.00020873462357312773,0.0055438153404550805,5
c03_B,03,B,15,0.15115759248083044,0.030526502789991944,0.062215158661649166,5
c03_B,03,B,16,0.47856244801848602,0.10019973799431905,0.092455453779003077,5
c03_B,03,B,17,0.39906192265018314,0.087262640903915084,0.094450577374684236,5
c03_B,03,B,18,0.71442620145511926,0.17341753415947786,0.09393152859709239,5
c03_B,03,B,19,0.48307463649244087,0.19978204804178562,0.16045220996475162,5
c03_B,03,B,20,0.1948788279359728,0.018191794560135081,0.07931734841528984,5
c03_B,03,B,21,0.50594385461997748,0.15900067719962402,0.12306783534260765,5
c03_B,03,B,22,0,0,1.0560832418174722e-06,5
c03_B,03,B,23,0.40678520349768538,0.12578739916318074,0.42026335147034782,5
c03_B,03,B,24,0.54198111897586687,0.10143194191857328,0.068943676701541085,5
c03_B,03,B,25,0.25510620510676074,0.062835556544907092,0.089607471054401477,5
c03_B,03,B,26,-0.1850675860659701,-0.018787555017255042,0.021979702661862981,5
c03_B,03,B,27,0.31462464297272136,0.051263997811113501,0.057715128805009092,5
c03_B,03,B,28,0.46096670845315357,0.024912141157521266,0.02338636701984427,5
c03_B,03,B,29,0.075954207130489684,0.027750434476970835,0.088175668922077455,5
c03_B,03,B,30,-0.043159438886687163,0.0025750924577760056,0.098683297401847669,5
c03_B,03,B,31,0.28764915563751814,0.07856166951944972,0.11003236977473663,5
c03_B,03,B,32,0.39829009711317526,0.071317225916732549,0.090321214903595043,5
c03_B,03,B,33,0.18452187183731653,0.087508021494735411,0.060925640909919573,5
c03_B,03,B,34,0.28565720059282895,0.087948393346075987,0.1043921456615321,5
c03_B,03,B,35,0.15547078850278126,0.22708141188151862,0.42022828242733379,5
c03_B,03,B,36,0.59621952898418273,0.11176552353158814,0.13507613734419904,5
c03_B,03,B,37,0.296090898906614,0.083391935684060225,0.12367047282427482,5
c03_B,03,B,38,0,0,0.0002013946266262507,5
c03_B,03,B,39,0.39644688489616653,0.065314535564335641,0.049459318371604374,5
c03_B,03,B,40,0.65726829638528528,0.086858044794193831,0.12607547256752993,5
c03_B,03,B,41,-0.11163440605322521,0.044263842247439407,0.11416884733633959,5
c03_B,03,B,42,0.40074328651951524,0.12258094280203971,0.10934361483217753,5
c03_B,03,B,43,0.48586736209965486,0.053476634381631992,0.050186457047315863,5
c03_B,03,B,44,0.25929739139840613,0.16341296554347154,0.29068991992293525,5
c03_B,03,B,45,0.52232425674068295,0.080712819707093902,0.046664375744415343,5
c03_B,03,B,46,0.038762363144379829,0.038136396218867677,0.048719163525803258,5
c03_B,03,B,47,-0.03576635408915315,0.01619877189895829,0.02776452328565919,5
c03_B,03,B,48,0.58456640352867661,0.11731004946420467,0.08507441340864369,5
c03_B,03,B,49,0.14984162144845406,0.014151079181355247,0.022530949229544257,5
c03_B,03,B,50,-0.02825673283321779,0.00062071237683927836,0.0035417066127575018,5
c03_B,03,B,51,0.14444184364284057,0.11036600023148135,0.12211385026107607,5
c03_B,03,B,52,0.20330054898568867,0.032624629436275601,0.037831636176077613,5
c03_B,03,B,53,0.3452764574820672,0.062675600926590885,0.063586046276964098,5
c03_B,03,B,54,0.14420299076998327,0.04134330779458309,0.20365801366799097,5
c03_B,03,B,55,0.43756566369671884,0.1190841176788876,0.12117058942158626,5
c03_B,03,B,56,0.027244781645812167,0.026832992144677062,0.12280768712179806,5
c03_B,03,B,57,0.016517482136566581,0.086645279669635075,0.12690128410199641,5
c03_B,03,B,58,0.4995206159291552,0.037218322645690236,0.066928965479241015,5
c03_B,03,B,59,0.24889658754414348,0.087952927956397683,0.1197709518425745,5
c03_B,03,B,60,0.39520337781891057,0.064483192453999139,0.11568308599698938,5
c03_B,03,B,61,0.16160212296693452,0.0098031469740891136,0.047113148673018412,5
c03_B,03,B,62,-0.049468626663757509,0.0035712743993115783,0.086947713924622846,5
c03_B,03,B,63,0.27670502891063864,0.03067062104553045,0.083096776113075754,5
c03_B,03,B,64,0.44175943768478748,0.16221010500202643,0.19138817369010755,5
c03_B,03,B,65,0.45148785428829952,0.014391128115579872,0.005246268365927011,5
c03_B,03,B,66,0.064461405330957344,0.029384053989719557,0.15100646210910409,5
c03_B,03,B,67,0.13992598125355055,0.034161216347475515,0.037196411339166312,5
c03_B,03,B,68,-0.003792374699192691,0.014850119370599376,0.082771976218531482,5
c03_B,03,B,69,-0.069867964580231048,-0.0080073561981030029,0.060342877962673153,5
c03_B,03,B,70,0.36708370585839339,0.078171931886631935,0.13107804478657778,5
c03_B,03,B,71,0.14374904718489462,0.0040086558943126897,0.065188858512195524,5
c03_B,03,B,72,0.54598236709697412,0.21026917211619539,0.19586296348030172,5
c03_B,03,B,73,0,0,0.00011905546851616271,5
c03_B,03,B,74,0.092800840294821191,0.010904459267184854,0.041049493618929518,5
c03_B,03,B,75,0.33606468461040029,0.028869429073983259,0.025869107662959131,5
c03_B,03,B,76,0,0,6.3113250283786985e-05,5
c03_B,03,B,77,0.17607016987187607,0.0076853043021423628,0.023690562181676471,5
c03_B,03,B,78,0.46694056684124041,0.065186971932190724,0.13993422176884604,5
c03_B,03,B,79,0.19576590130986191,0.014527550983104522,0.1028173447754254,5
c03_B,03,B,80,0.42089634642260138,0.082092942683300058,0.070243448136498368,5
c03_B,03,B,81,0.20948917462655273,0.00042593208369764708,0.00036575551689824133,5
c03_B,03,B,82,0.39397024719300028,0.201369080401305,0.18517989800713769,5
c03_B,03,B,83,0.13416950935205715,0.10177497543767153,0.16822098160866053,5
c03_B,03,B,84,0.12344267996967354,0.015359967779230169,0.036961324302853468,5
c03_B,03,B,85,0.14068117486867129,0.055055287004979893,0.073134046712210091,5
c03_B,03,B,86,0.52766820289511807,0.035303678686500972,0.029614988330927555,5
c03_B,03,B,87,0.49304578175014474,0.26979863689226757,0.28017021597202385,5
c03_B,03,B,88,0.38407488438785742,0.023737646217505827,0.017634869070432383,5
c03_B,03,B,89,0.31287578566631769,0.030197232444411561,0.067210334791194176,5
c03_B,03,B,90,0.3061399084005727,0.081960599577494048,0.21922982084254999,5
c03_B,03,B,91,-0.066395863148936057,0.00023680932987559596,0.012338322234417184,5
c03_B,03,B,92,0.49651309111953418,0.11020943180679109,0.13075868126485457,5
c03_B,03,B,93,0.018733861993215473,0.028525953390703317,0.031476075259415988,5
c03_B,03,B,94,-0.15711688096991452,-0.00027752415498196939,0.00071629964272266642,5
c03_B,03,B,95,0.22440190658055617,0.019537241029511578,0.022427762341628469,5
c03_B,03,B,96,0.31769404934711021,0.024945732873562863,0.050098912058464271,5
c03_B,03,B,97,0.10322004592221579,0.037421397519896316,0.031953984492667779,5
