state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_Q00,q_all_Q00,q_half_A_Q00,q_half_B_Q00,prediction_Q20,q_all_Q20,q_half_A_Q20,q_half_B_Q20,prediction_Q40,q_all_Q40,q_half_A_Q40,q_half_B_Q40,prediction_Q60,q_all_Q60,q_half_A_Q60,q_half_B_Q60,prediction_Q80,q_all_Q80,q_half_A_Q80,q_half_B_Q80,prediction_Q100,q_all_Q100,q_half_A_Q100,q_half_B_Q100
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m093-g050,02,93,50,40,16,26,1563,0.09670016762426278,0.328125,0.34375,0.3125,0.1333782715762621,0.28125,0.25,0.3125,0.1383778504585048,0.28125,0.3125,0.25,0.1434362911740803,0.265625,0.1875,0.34375,0.14826265572698175,0.203125,0.3125,0.09375,0.16863257207379442,0.375,0.34375,0.40625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m093-g065,02,93,65,40,18,31,2006,0.09999757226314775,0.03125,0.03125,0.03125,0.1137409580903569,0.109375,0.1875,0.03125,0.11661850508458253,0.03125,0.03125,0.03125,0.11967718730441568,0.078125,0.09375,0.0625,0.12401849113265567,0.078125,0.125,0.03125,0.13823377772992723,0.140625,0.09375,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m093-g080,02,93,80,40,17,34,2494,0.05944875665300396,0.078125,0.09375,0.0625,0.07082875945229886,0.140625,0.125,0.15625,0.07300990004420589,0.09375,0.15625,0.03125,0.07532981700394334,0.0625,0.03125,0.09375,0.07798289061758301,0.078125,0.0625,0.09375,0.08998109998124089,0.125,0.125,0.125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m093-g020,03,93,20,33,10,44,492,0.0800434112858924,0.078125,0.0625,0.09375,0.09913850099621192,0.125,0.09375,0.15625,0.10467553341112434,0.078125,0.0625,0.09375,0.1085650403287874,0.09375,0.0625,0.125,0.13785377222320508,0.109375,0.125,0.09375,0.15131240134125734,0.0625,0.03125,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m093-g035,03,93,35,35,24,31,856,0.5188268841414345,0.5,0.59375,0.40625,0.5849597047628076,0.375,0.34375,0.40625,0.5926881068573964,0.390625,0.40625,0.375,0.5981342800007214,0.390625,0.4375,0.34375,0.6037311578510003,0.578125,0.53125,0.625,0.6744182792775424,0.6875,0.71875,0.65625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m093-g050,03,93,50,46,15,17,1186,0.16770788849329,0.25,0.34375,0.15625,0.20140374471604883,0.125,0.125,0.125,0.20566545098484984,0.125,0.0625,0.1875,0.21107528057315963,0.0625,0.09375,0.03125,0.21782693079425328,0.140625,0.1875,0.09375,0.23729677945853495,0.0625,0.03125,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m093-g065,03,93,65,41,18,42,1578,0.36226407088445034,0.125,0.125,0.125,0.4013216035719704,0.21875,0.15625,0.28125,0.40731064755932866,0.171875,0.125,0.21875,0.4148476961101632,0.265625,0.25,0.28125,0.4208927030183149,0.171875,0.125,0.21875,0.46011099457736226,0.25,0.25,0.25
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m093-g080,03,93,80,43,19,21,1949,0.22130805247337054,0.328125,0.4375,0.21875,0.24850347446980572,0.3125,0.28125,0.34375,0.25180509849740934,0.265625,0.3125,0.21875,0.2547615784831081,0.296875,0.375,0.21875,0.2608909161761372,0.265625,0.28125,0.25,0.34009393358224116,0.28125,0.25,0.3125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m094-g020,02,94,20,40,7,18,351,0.022669756878724086,0.0,0.0,0.0,0.02952063278066451,0.0,0.0,0.0,0.030761572077020613,0.0,0.0,0.0,0.032756888752981723,0.0,0.0,0.0,0.03542420928831453,0.0,0.0,0.0,0.04053724009394834,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m094-g035,02,94,35,40,9,14,605,0.01984402952755083,0.0,0.0,0.0,0.03197050244268024,0.0,0.0,0.0,0.03349463191593536,0.0,0.0,0.0,0.035198570711404746,0.0,0.0,0.0,0.03776825503732101,0.0,0.0,0.0,0.04290411920574125,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m094-g050,02,94,50,40,10,12,865,0.02566653045916365,0.0,0.0,0.0,0.032407179569293766,0.0,0.0,0.0,0.033569088942659545,0.0,0.0,0.0,0.034626704522633875,0.0,0.0,0.0,0.04205054230687114,0.0,0.0,0.0,0.04932396754149369,0.015625,0.03125,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m094-g065,02,94,65,40,7,18,1114,0.014516051719840807,0.0,0.0,0.0,0.02280414404671923,0.015625,0.0,0.03125,0.02462206386892476,0.0,0.0,0.0,0.026836793457631167,0.0,0.0,0.0,0.02796830402174289,0.0,0.0,0.0,0.031135947109259453,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m094-g080,02,94,80,40,10,12,1361,0.015432021214864837,0.0,0.0,0.0,0.026413792068823605,0.0,0.0,0.0,0.02774710325736541,0.0,0.0,0.0,0.02952028518516007,0.0,0.0,0.0,0.03533755391596175,0.0,0.0,0.0,0.040858331346437606,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m094-g020,03,94,20,45,8,17,284,0.025781675448559926,0.0,0.0,0.0,0.034119038117228835,0.0,0.0,0.0,0.035427084889844404,0.015625,0.0,0.03125,0.037217390887238466,0.0,0.0,0.0,0.039380126825296305,0.0,0.0,0.0,0.04444003307747377,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m094-g035,03,94,35,37,7,14,490,0.013407215516869056,0.0,0.0,0.0,0.01771023530972652,0.0,0.0,0.0,0.019137183214555768,0.0,0.0,0.0,0.02013340996871125,0.0,0.0,0.0,0.021543052173309308,0.0,0.0,0.0,0.023480830256406772,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m094-g050,03,94,50,34,6,17,695,0.012597766687019923,0.0,0.0,0.0,0.022263860765417948,0.0,0.0,0.0,0.023501766930674326,0.0,0.0,0.0,0.025836335472990298,0.0,0.0,0.0,0.027172979319348176,0.0,0.0,0.0,0.031401370659198666,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m094-g065,03,94,65,39,9,19,942,0.021480566118473286,0.0,0.0,0.0,0.0281122278548997,0.0,0.0,0.0,0.028981773287277465,0.0,0.0,0.0,0.029713649820779606,0.0,0.0,0.0,0.0327241371077518,0.0,0.0,0.0,0.0375793931380834,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m094-g080,03,94,80,45,12,15,1172,0.027529646272018992,0.015625,0.0,0.03125,0.03453850836362743,0.0,0.0,0.0,0.03539377964572113,0.0,0.0,0.0,0.0368204289921947,0.0,0.0,0.0,0.03787742826076207,0.0,0.0,0.0,0.04249988394775247,0.015625,0.03125,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m095-g020,02,95,20,40,18,57,900,0.25661345309853995,0.09375,0.15625,0.03125,0.29180096490851554,0.234375,0.15625,0.3125,0.30148877442085764,0.203125,0.1875,0.21875,0.30862101192375796,0.21875,0.21875,0.21875,0.3170993738647359,0.125,0.09375,0.15625,0.3438166233044751,0.140625,0.21875,0.0625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m095-g035,02,95,35,40,11,48,1549,0.06354358120947243,0.0625,0.03125,0.09375,0.0889070768061028,0.078125,0.125,0.03125,0.0941090191317292,0.015625,0.03125,0.0,0.0974795003305609,0.078125,0.15625,0.0,0.10114008560782534,0.0625,0.03125,0.09375,0.12651254035286413,0.15625,0.15625,0.15625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m095-g050,02,95,50,40,15,39,2188,0.08702913129963734,0.046875,0.03125,0.0625,0.1064243650054487,0.078125,0.09375,0.0625,0.10978094771787188,0.09375,0.09375,0.09375,0.11249059744911229,0.078125,0.0625,0.09375,0.11599400770373466,0.046875,0.0,0.09375,0.12901588496537092,0.125,0.09375,0.15625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m095-g065,02,95,65,40,22,55,2843,0.48337593916699434,0.34375,0.3125,0.375,0.5436412456769086,0.359375,0.34375,0.375,0.5502769827974172,0.21875,0.3125,0.125,0.5549358426891497,0.328125,0.40625,0.25,0.5616230027460096,0.359375,0.28125,0.4375,0.5847345335162654,0.515625,0.5,0.53125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m095-g080,02,95,80,40,14,52,3474,0.15370176088212015,0.0625,0.0625,0.0625,0.19586659898621409,0.0625,0.03125,0.09375,0.20160477403763227,0.0625,0.03125,0.09375,0.20651799791880213,0.0625,0.09375,0.03125,0.21216511731517507,0.0625,0.0625,0.0625,0.23831767947508073,0.09375,0.09375,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m095-g020,03,95,20,40,21,39,738,0.2912477492951249,0.28125,0.25,0.3125,0.3413748755228993,0.21875,0.03125,0.40625,0.34741436312506535,0.25,0.21875,0.28125,0.3523191227011879,0.265625,0.28125,0.25,0.3591651252046677,0.25,0.28125,0.21875,0.3976709034733416,0.265625,0.25,0.28125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m095-g035,03,95,35,39,26,31,1150,0.4675168862974225,0.375,0.375,0.375,0.5350917252374681,0.5625,0.53125,0.59375,0.540402450847574,0.59375,0.5625,0.625,0.5462002053488991,0.46875,0.46875,0.46875,0.5556877826689092,0.640625,0.625,0.65625,0.5845880032599798,0.484375,0.40625,0.5625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m095-g050,03,95,50,37,20,36,1682,0.4775442481815942,0.5625,0.59375,0.53125,0.5411799959552612,0.546875,0.53125,0.5625,0.548855892821678,0.546875,0.5,0.59375,0.5541819151667984,0.484375,0.46875,0.5,0.5603887205679009,0.515625,0.4375,0.59375,0.5792343673695552,0.578125,0.53125,0.625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m095-g065,03,95,65,43,16,40,2230,0.17602084567567716,0.0625,0.09375,0.03125,0.19824542446707255,0.09375,0.0625,0.125,0.2025287695282128,0.109375,0.03125,0.1875,0.20684840189598744,0.09375,0.09375,0.09375,0.2127311891829789,0.03125,0.03125,0.03125,0.22944222045537485,0.078125,0.0625,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m095-g080,03,95,80,47,12,40,2791,0.0929670582295132,0.09375,0.15625,0.03125,0.12003989471131095,0.09375,0.15625,0.03125,0.12368004200286374,0.046875,0.0625,0.03125,0.12659255087353735,0.046875,0.03125,0.0625,0.13077156524995487,0.046875,0.03125,0.0625,0.1436390653099517,0.109375,0.03125,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m096-g020,02,96,20,40,13,36,630,0.0668727066408992,0.09375,0.125,0.0625,0.08913773555428943,0.125,0.125,0.125,0.09448650357471435,0.0625,0.0625,0.0625,0.0999558913481204,0.171875,0.21875,0.125,0.10569062743109339,0.09375,0.125,0.0625,0.18465427861317987,0.109375,0.15625,0.0625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m096-g035,02,96,35,40,21,53,1103,0.20983276086219202,0.28125,0.25,0.3125,0.25858702945888,0.21875,0.25,0.1875,0.2658193523172746,0.203125,0.3125,0.09375,0.27094035380750653,0.21875,0.25,0.1875,0.2785534973643605,0.1875,0.1875,0.1875,0.2941208555093373,0.1875,0.1875,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m096-g050,02,96,50,40,15,32,1519,0.09930343478699566,0.046875,0.0625,0.03125,0.11652618924815263,0.0625,0.03125,0.09375,0.11980578894275268,0.046875,0.0625,0.03125,0.12262643566119662,0.140625,0.125,0.15625,0.1296713793779896,0.0625,0.0625,0.0625,0.14356935279158398,0.046875,0.0,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m096-g065,02,96,65,40,12,19,1871,0.04252307183718016,0.046875,0.0625,0.03125,0.06111494842972178,0.046875,0.0625,0.03125,0.06475891478051823,0.125,0.15625,0.09375,0.06793583350440154,0.078125,0.0625,0.09375,0.07024860149150623,0.046875,0.03125,0.0625,0.09785113412827968,0.171875,0.1875,0.15625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m096-g080,02,96,80,40,16,30,2322,0.08771234969453394,0.0625,0.03125,0.09375,0.1264767307248972,0.1875,0.1875,0.1875,0.1321384282030119,0.203125,0.15625,0.25,0.13825635146259485,0.09375,0.125,0.0625,0.14232604494998155,0.234375,0.15625,0.3125,0.1517058999499552,0.25,0.21875,0.28125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m096-g020,03,96,20,41,16,39,487,0.24624898620623406,0.109375,0.0,0.21875,0.3470115683800585,0.125,0.0625,0.1875,0.3552596384068681,0.234375,0.1875,0.28125,0.3618286047794433,0.1875,0.0625,0.3125,0.37061837656381175,0.140625,0.15625,0.125,0.43778275733342886,0.234375,0.21875,0.25
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m096-g035,03,96,35,45,16,28,878,0.22762867620130656,0.21875,0.25,0.1875,0.2817904986881811,0.15625,0.21875,0.09375,0.2871680165970993,0.09375,0.15625,0.03125,0.2920366137159802,0.0625,0.03125,0.09375,0.30147402092680786,0.125,0.09375,0.15625,0.354872102483013,0.234375,0.25,0.21875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m096-g050,03,96,50,45,14,13,1225,0.15193440666570007,0.140625,0.125,0.15625,0.17806706949266182,0.109375,0.125,0.09375,0.18183831286973126,0.21875,0.25,0.1875,0.18578886778548556,0.078125,0.03125,0.125,0.1955889953305314,0.171875,0.1875,0.15625,0.21350326053409066,0.15625,0.09375,0.21875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m096-g065,03,96,65,35,14,21,1528,0.17554437909419657,0.203125,0.28125,0.125,0.23261745549500912,0.171875,0.1875,0.15625,0.23842933382113354,0.265625,0.28125,0.25,0.24607067875303312,0.203125,0.28125,0.125,0.25493858939326186,0.265625,0.25,0.28125,0.27420984700826223,0.21875,0.3125,0.125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m096-g080,03,96,80,28,7,13,2041,0.03814457558130733,0.34375,0.46875,0.21875,0.14993262992453352,0.3125,0.4375,0.1875,0.1573167364722937,0.53125,0.5,0.5625,0.16637531148149734,0.234375,0.21875,0.25,0.17731445551316044,0.265625,0.1875,0.34375,0.1901396486492193,0.359375,0.34375,0.375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m097-g020,02,97,20,40,3,8,455,0.0025864929902002605,0.0,0.0,0.0,0.004248455479269789,0.0,0.0,0.0,0.004455751473564007,0.0,0.0,0.0,0.004674160081394728,0.0,0.0,0.0,0.004866277405298809,0.0,0.0,0.0,0.005479396784006144,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m097-g035,02,97,35,40,6,42,749,0.0036466297044578455,0.0,0.0,0.0,0.006414347148464895,0.0,0.0,0.0,0.0066416524277391155,0.0,0.0,0.0,0.006830614025119529,0.0,0.0,0.0,0.0071720403467104375,0.0,0.0,0.0,0.009218496973824031,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m097-g050,02,97,50,40,6,35,1027,0.002916941614995317,0.0,0.0,0.0,0.0052283100583836424,0.0,0.0,0.0,0.0054723427611254065,0.0,0.0,0.0,0.0057093541546101335,0.0,0.0,0.0,0.006323324593469604,0.0,0.0,0.0,0.0072419227950771305,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m097-g065,02,97,65,40,4,8,1311,0.00039678802079471276,0.0,0.0,0.0,0.0008603601158616845,0.0,0.0,0.0,0.0014125330239507432,0.0,0.0,0.0,0.0015120114093227662,0.0,0.0,0.0,0.0016508006689694382,0.0,0.0,0.0,0.0019084631558448386,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m097-g080,02,97,80,40,7,11,1500,0.003362912455152371,0.0,0.0,0.0,0.004335065469463744,0.0,0.0,0.0,0.00453160218149627,0.0,0.0,0.0,0.004718487589063014,0.0,0.0,0.0,0.005046403335150546,0.0,0.0,0.0,0.005973352803346307,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m097-g020,03,97,20,47,21,52,698,0.4017118410146049,0.34375,0.3125,0.375,0.5758920298811553,0.671875,0.71875,0.625,0.5810460696282219,0.625,0.6875,0.5625,0.5856018351841403,0.65625,0.6875,0.625,0.5908700132627095,0.59375,0.59375,0.59375,0.6271372662688087,0.640625,0.65625,0.625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m097-g035,03,97,35,39,7,24,897,0.007764679804358901,0.0,0.0,0.0,0.010131273343511252,0.0,0.0,0.0,0.010492374149526395,0.0,0.0,0.0,0.010989389378877272,0.0,0.0,0.0,0.011763366845063223,0.0,0.0,0.0,0.014157676529810845,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m097-g050,03,97,50,37,3,14,1114,0.0008940730346799869,0.0,0.0,0.0,0.0018686050899101771,0.0,0.0,0.0,0.001984093697577689,0.0,0.0,0.0,0.002121676129438668,0.0,0.0,0.0,0.0023424219311049886,0.0,0.0,0.0,0.0025541552391162873,0.015625,0.03125,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m097-g065,03,97,65,32,8,13,1359,0.008540296195201498,0.0,0.0,0.0,0.01405953635975357,0.0,0.0,0.0,0.014925713369755846,0.0,0.0,0.0,0.015854512563189448,0.0,0.0,0.0,0.0168246261369114,0.0,0.0,0.0,0.01897093633498187,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m097-g080,03,97,80,36,4,18,1608,0.0013117882512962802,0.0,0.0,0.0,0.002051887903276121,0.0,0.0,0.0,0.0021297069277311587,0.0,0.0,0.0,0.002217728590289757,0.0,0.0,0.0,0.0029103914689369145,0.0,0.0,0.0,0.0032885152596686747,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m098-g020,02,98,20,40,19,44,1611,0.5864560763780213,0.140625,0.09375,0.1875,0.6647777821107577,0.484375,0.46875,0.5,0.6718504671346369,0.484375,0.5,0.46875,0.6770392269513587,0.546875,0.65625,0.4375,0.6848887658642986,0.46875,0.375,0.5625,0.7064207457237766,0.578125,0.5,0.65625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m098-g035,02,98,35,40,17,68,2613,0.5914922640659982,0.234375,0.28125,0.1875,0.6666389606598775,0.5625,0.5,0.625,0.6741095427075829,0.59375,0.46875,0.71875,0.6814486749487108,0.53125,0.5,0.5625,0.6884177570785651,0.484375,0.4375,0.53125,0.7085778207549189,0.515625,0.53125,0.5
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m098-g050,02,98,50,40,26,92,3608,0.6666783083567797,0.328125,0.25,0.40625,0.7392891579705143,0.734375,0.78125,0.6875,0.7438523697427307,0.59375,0.4375,0.75,0.7476101404586778,0.71875,0.65625,0.78125,0.7528166394089311,0.671875,0.78125,0.5625,0.7944945646311231,0.765625,0.78125,0.75
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m098-g065,02,98,65,40,16,64,4632,0.5276356740446453,0.21875,0.25,0.1875,0.6499068875132877,0.453125,0.4375,0.46875,0.6599735953852405,0.625,0.53125,0.71875,0.6668351498549132,0.4375,0.40625,0.46875,0.673655724480177,0.5625,0.59375,0.53125,0.685164581855076,0.5,0.53125,0.46875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m098-g080,02,98,80,40,20,49,5657,0.5564242933009725,0.296875,0.25,0.34375,0.6306326598926209,0.53125,0.65625,0.40625,0.6383775433459131,0.484375,0.46875,0.5,0.6449500292376663,0.5625,0.5,0.625,0.6506516497670625,0.578125,0.59375,0.5625,0.6760916782218542,0.609375,0.6875,0.53125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m098-g020,03,98,20,39,26,60,1124,0.5666007260671647,0.25,0.28125,0.21875,0.6894313686828124,0.6875,0.625,0.75,0.6934544619540891,0.703125,0.78125,0.625,0.697287983733284,0.6875,0.75,0.625,0.7044252117306647,0.828125,0.75,0.90625,0.7725516250884291,0.90625,0.90625,0.90625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m098-g035,03,98,35,43,15,24,1798,0.21475409091494532,0.28125,0.3125,0.25,0.36882440208913725,0.5,0.5625,0.4375,0.3740825361830135,0.484375,0.5625,0.40625,0.37918324178307455,0.375,0.40625,0.34375,0.3859913843720858,0.421875,0.3125,0.53125,0.410434297319915,0.640625,0.6875,0.59375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m098-g050,03,98,50,42,18,68,2576,0.5265430898618924,0.296875,0.3125,0.28125,0.6482509853035023,0.625,0.5625,0.6875,0.6537923428785092,0.46875,0.40625,0.53125,0.6590948049952347,0.609375,0.5625,0.65625,0.6662616130532663,0.640625,0.53125,0.75,0.7168388279349113,0.703125,0.78125,0.625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m098-g065,03,98,65,33,18,65,3382,0.6072161896684043,0.296875,0.375,0.21875,0.7498494857303842,0.75,0.75,0.75,0.7555927621200027,0.734375,0.78125,0.6875,0.7607707228678225,0.671875,0.6875,0.65625,0.7655974145519253,0.65625,0.71875,0.59375,0.7862040579478731,0.71875,0.8125,0.625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m098-g080,03,98,80,51,12,18,4144,0.2449816483644426,0.21875,0.1875,0.25,0.38956085989957334,0.34375,0.34375,0.34375,0.3964484601979324,0.546875,0.53125,0.5625,0.40572606031566505,0.4375,0.5,0.375,0.41521902465923843,0.4375,0.375,0.5,0.43152430448815116,0.46875,0.40625,0.53125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m099-g020,02,99,20,40,25,51,918,0.2817812917176615,0.078125,0.125,0.03125,0.4091112674940421,0.15625,0.1875,0.125,0.41494845994408197,0.109375,0.15625,0.0625,0.4201705416821948,0.125,0.1875,0.0625,0.4278095893540137,0.078125,0.0625,0.09375,0.48077197331646115,0.171875,0.125,0.21875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m099-g035,02,99,35,40,11,20,1525,0.023891968553104062,0.0625,0.03125,0.09375,0.03856386350572582,0.125,0.125,0.125,0.04003595196987096,0.078125,0.03125,0.125,0.04291486343528134,0.015625,0.0,0.03125,0.04600694998738301,0.09375,0.09375,0.09375,0.07689253991674685,0.078125,0.0625,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m099-g050,02,99,50,40,15,13,2142,0.04187786023414572,0.078125,0.03125,0.125,0.05575966774189954,0.03125,0.03125,0.03125,0.05759631813635576,0.109375,0.125,0.09375,0.05942338703435071,0.09375,0.15625,0.03125,0.06310387680228349,0.078125,0.125,0.03125,0.16945695870033356,0.078125,0.0625,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m099-g065,02,99,65,40,17,73,2723,0.09026683690934503,0.109375,0.15625,0.0625,0.1880682962600037,0.109375,0.0625,0.15625,0.19272007170914895,0.125,0.0625,0.1875,0.19694285333098951,0.140625,0.09375,0.1875,0.20181948122773524,0.140625,0.21875,0.0625,0.223894752029375,0.15625,0.125,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m099-g080,02,99,80,40,12,21,3331,0.02326932633450124,0.0,0.0,0.0,0.03944119004276321,0.015625,0.0,0.03125,0.0410926973947998,0.0,0.0,0.0,0.044117920557327224,0.0625,0.0625,0.0625,0.04644909308413937,0.03125,0.03125,0.03125,0.05164522413002514,0.046875,0.0625,0.03125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m099-g020,03,99,20,43,19,71,683,0.21262883714545247,0.15625,0.09375,0.21875,0.3467879299974095,0.140625,0.0625,0.21875,0.3533077748863343,0.203125,0.125,0.28125,0.35972361665341474,0.078125,0.0625,0.09375,0.36848950561187166,0.140625,0.1875,0.09375,0.411137773792996,0.171875,0.1875,0.15625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m099-g035,03,99,35,33,11,18,1202,0.021231039275980763,0.140625,0.09375,0.1875,0.0369975141581782,0.140625,0.125,0.15625,0.03853927679921209,0.21875,0.125,0.3125,0.04072860076312548,0.21875,0.28125,0.15625,0.04369279825333648,0.15625,0.125,0.1875,0.14236094623885584,0.328125,0.3125,0.34375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m099-g050,03,99,50,42,17,42,1693,0.12151478036464217,0.15625,0.1875,0.125,0.2160896511625229,0.28125,0.34375,0.21875,0.2211517222313801,0.171875,0.25,0.09375,0.22491305505319104,0.21875,0.1875,0.25,0.2311297168808938,0.359375,0.3125,0.40625,0.24585602555230507,0.265625,0.3125,0.21875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m099-g065,03,99,65,46,8,24,2101,0.045546932579283106,0.15625,0.125,0.1875,0.17542061833553674,0.171875,0.25,0.09375,0.18160917441044264,0.25,0.09375,0.40625,0.1898769383646389,0.359375,0.34375,0.375,0.19790534869085485,0.171875,0.15625,0.1875,0.21199781240069002,0.203125,0.25,0.15625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m099-g080,03,99,80,37,14,29,2551,0.12290306669994258,0.046875,0.0625,0.03125,0.23461239957126595,0.0625,0.0625,0.0625,0.2405038775386987,0.046875,0.03125,0.0625,0.24787296788911906,0.09375,0.0625,0.125,0.25641931343756047,0.0625,0.0,0.125,0.2883265921988009,0.03125,0.03125,0.03125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m100-g020,02,100,20,40,19,49,881,0.3764355034407195,0.34375,0.375,0.3125,0.46857426919926537,0.46875,0.40625,0.53125,0.47796326917319076,0.578125,0.5625,0.59375,0.4877538525663221,0.546875,0.5,0.59375,0.49622081530221485,0.5625,0.59375,0.53125,0.5230637697828152,0.671875,0.625,0.71875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m100-g035,02,100,35,40,20,46,1559,0.42500745951104313,0.359375,0.3125,0.40625,0.49737148451638785,0.53125,0.5,0.5625,0.5063455794635762,0.515625,0.46875,0.5625,0.5131205134505877,0.609375,0.5625,0.65625,0.5224571428682799,0.5,0.5625,0.4375,0.5642376146423667,0.5,0.5,0.5
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m100-g050,02,100,50,40,22,39,2128,0.3450841162952908,0.40625,0.375,0.4375,0.3990433041924038,0.453125,0.53125,0.375,0.4084943640749457,0.421875,0.40625,0.4375,0.417006405072177,0.5,0.5,0.5,0.4256221066664073,0.390625,0.28125,0.5,0.4750090334367342,0.546875,0.5625,0.53125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m100-g065,02,100,65,40,20,28,2756,0.2711564561725974,0.265625,0.25,0.28125,0.32131722620438036,0.390625,0.25,0.53125,0.32786258169133037,0.5,0.5625,0.4375,0.33335154547733736,0.4375,0.5625,0.3125,0.3423729416996147,0.40625,0.5,0.3125,0.49626327994698716,0.671875,0.65625,0.6875
