state_id,candidate,matrix_id,landmark,arm,empirical_quantile,legal_edit_count,selected_rank_zero_based,remove_type,add_type,noop_predicted_probability,predicted_probability,predicted_shift_from_noop
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m002-g080,02,2,80,Q00,0,1386,0,18,43,0.1720582248307965,0.079242890340638153,-0.092815334490158344
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m002-g080,02,2,80,Q20,0.20000000000000001,1386,277,85,28,0.1720582248307965,0.17096006774866751,-0.0010981570821289866
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m002-g080,02,2,80,Q40,0.40000000000000002,1386,554,98,18,0.1720582248307965,0.17649240175310699,0.0044341769223104899
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m002-g080,02,2,80,Q60,0.59999999999999998,1386,831,36,37,0.1720582248307965,0.1820539396914993,0.0099957148607028035
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m002-g080,02,2,80,Q80,0.80000000000000004,1386,1108,98,97,0.1720582248307965,0.18623850967927791,0.014180284848481411
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m002-g080,02,2,80,Q100,1,1386,1385,40,0,0.1720582248307965,0.20637295177061502,0.034314726939818518
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g020,03,2,20,Q00,0,1386,0,70,43,0.35058251850368388,0.11585554141670341,-0.23472697708698048
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g020,03,2,20,Q20,0.20000000000000001,1386,277,13,18,0.35058251850368388,0.3440312400771503,-0.0065512784265335799
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g020,03,2,20,Q40,0.40000000000000002,1386,554,75,44,0.35058251850368388,0.3517088435249231,0.0011263250212392162
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g020,03,2,20,Q60,0.59999999999999998,1386,831,73,46,0.35058251850368388,0.35946845579679082,0.008885937293106938
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g020,03,2,20,Q80,0.80000000000000004,1386,1108,40,14,0.35058251850368388,0.37223492996587898,0.021652411462195098
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g020,03,2,20,Q100,1,1386,1385,91,0,0.35058251850368388,0.39205058012865995,0.041468061624976071
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g035,03,2,35,Q00,0,1980,0,20,43,0.54875064041259447,0.33388022233686748,-0.21487041807572699
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g035,03,2,35,Q20,0.20000000000000001,1980,396,58,20,0.54875064041259447,0.54519993464506133,-0.0035507057675331355
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g035,03,2,35,Q40,0.40000000000000002,1980,792,62,12,0.54875064041259447,0.55185124669847629,0.003100606285881824
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g035,03,2,35,Q60,0.59999999999999998,1980,1187,82,65,0.54875064041259447,0.55754845646212037,0.0087978160495258972
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g035,03,2,35,Q80,0.80000000000000004,1980,1583,36,56,0.54875064041259447,0.56648665360968897,0.017736013197094502
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g035,03,2,35,Q100,1,1980,1979,55,0,0.54875064041259447,0.636051976660999,0.087301336248404526
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g050,03,2,50,Q00,0,2376,0,32,43,0.24774762759618801,0.20731047095200375,-0.040437156644184263
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g050,03,2,50,Q20,0.20000000000000001,2376,475,41,99,0.24774762759618801,0.24442701620457064,-0.0033206113916173785
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g050,03,2,50,Q40,0.40000000000000002,2376,950,20,49,0.24774762759618801,0.24797214828989031,0.00022452069370229588
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g050,03,2,50,Q60,0.59999999999999998,2376,1425,85,26,0.24774762759618801,0.25077375124767298,0.0030261236514849688
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g050,03,2,50,Q80,0.80000000000000004,2376,1900,7,25,0.24774762759618801,0.25470234122779845,0.0069547136316104319
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g050,03,2,50,Q100,1,2376,2375,43,46,0.24774762759618801,0.3454263790736255,0.097678751477437487
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g065,03,2,65,Q00,0,2178,0,97,43,0.26010053473468259,0.20451322678922698,-0.055587307945455605
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g065,03,2,65,Q20,0.20000000000000001,2178,435,97,28,0.26010053473468259,0.25535099113988885,-0.004749543594793737
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g065,03,2,65,Q40,0.40000000000000002,2178,871,75,18,0.26010053473468259,0.25979565034550722,-0.00030488438917536387
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g065,03,2,65,Q60,0.59999999999999998,2178,1306,36,64,0.26010053473468259,0.26430471408788181,0.0042041793531992222
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g065,03,2,65,Q80,0.80000000000000004,2178,1742,44,15,0.26010053473468259,0.26949457067788651,0.0093940359432039267
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g065,03,2,65,Q100,1,2178,2177,43,0,0.26010053473468259,0.53423367410311895,0.27413313936843636
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g080,03,2,80,Q00,0,1485,0,57,43,0.55315114168951474,0.33157061496314577,-0.22158052672636896
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g080,03,2,80,Q20,0.20000000000000001,1485,297,50,37,0.55315114168951474,0.55048684873377995,-0.0026642929557347816
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g080,03,2,80,Q40,0.40000000000000002,1485,594,70,18,0.55315114168951474,0.55760937477288086,0.0044582330833661254
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g080,03,2,80,Q60,0.59999999999999998,1485,890,36,14,0.55315114168951474,0.56441066823326047,0.011259526543745735
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g080,03,2,80,Q80,0.80000000000000004,1485,1187,98,60,0.55315114168951474,0.57173162523197052,0.018580483542455783
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g080,03,2,80,Q100,1,1485,1484,91,0,0.55315114168951474,0.58826895010387015,0.035117808414355411
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g020,02,3,20,Q00,0,1881,0,75,97,0.38680898923918067,0.34621415546029877,-0.0405948337788819
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g020,02,3,20,Q20,0.20000000000000001,1881,376,26,68,0.38680898923918067,0.38286567258138238,-0.0039433166577982903
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g020,02,3,20,Q40,0.40000000000000002,1881,752,57,5,0.38680898923918067,0.39133698255441185,0.0045279933152311824
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g020,02,3,20,Q60,0.59999999999999998,1881,1128,33,21,0.38680898923918067,0.39673604076444263,0.0099270515252619651
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g020,02,3,20,Q80,0.80000000000000004,1881,1504,72,67,0.38680898923918067,0.40374758482012624,0.01693859558094557
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g020,02,3,20,Q100,1,1881,1880,60,90,0.38680898923918067,0.43633850169091559,0.049529512451734925
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g035,02,3,35,Q00,0,2673,0,38,97,0.50836244342492853,0.4611170634234989,-0.047245380001429638
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g035,02,3,35,Q20,0.20000000000000001,2673,534,64,68,0.50836244342492853,0.50414228940384875,-0.0042201540210797805
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g035,02,3,35,Q40,0.40000000000000002,2673,1069,13,18,0.50836244342492853,0.50992775788824585,0.0015653144633173133
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g035,02,3,35,Q60,0.59999999999999998,2673,1603,31,85,0.50836244342492853,0.51489329934920236,0.0065308559242738262
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g035,02,3,35,Q80,0.80000000000000004,2673,2138,20,47,0.50836244342492853,0.52126552434753026,0.012903080922601728
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g035,02,3,35,Q100,1,2673,2672,63,90,0.50836244342492853,0.58226922498913691,0.073906781564208379
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g050,02,3,50,Q00,0,1386,0,19,63,0.41251089787737388,0.27901283041346447,-0.13349806746390941
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g050,02,3,50,Q20,0.20000000000000001,1386,277,54,53,0.41251089787737388,0.3994499967895408,-0.013060901087833088
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g050,02,3,50,Q40,0.40000000000000002,1386,554,54,57,0.41251089787737388,0.40823228772268327,-0.0042786101546906097
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g050,02,3,50,Q60,0.59999999999999998,1386,831,44,3,0.41251089787737388,0.41572528556389476,0.0032143876865208809
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g050,02,3,50,Q80,0.80000000000000004,1386,1108,44,8,0.41251089787737388,0.42562007214876824,0.013109174271394353
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g050,02,3,50,Q100,1,1386,1385,71,9,0.41251089787737388,0.47459701984412483,0.062086121966750951
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g065,02,3,65,Q00,0,2574,0,6,63,0.5686915455689,0.52002775455182859,-0.048663791017071412
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g065,02,3,65,Q20,0.20000000000000001,2574,515,30,24,0.5686915455689,0.57008987385793142,0.0013983282890314142
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g065,02,3,65,Q40,0.40000000000000002,2574,1029,31,60,0.5686915455689,0.57563197873466576,0.0069404331657657581
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g065,02,3,65,Q60,0.59999999999999998,2574,1544,23,54,0.5686915455689,0.58026876865827892,0.011577223089378919
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g065,02,3,65,Q80,0.80000000000000004,2574,2058,95,62,0.5686915455689,0.58612408794043702,0.017432542371537019
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g065,02,3,65,Q100,1,2574,2573,60,54,0.5686915455689,0.61612944915370438,0.047437903584804375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g080,02,3,80,Q00,0,1980,0,9,97,0.48025453320507105,0.4201896079167044,-0.060064925288366655
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g080,02,3,80,Q20,0.20000000000000001,1980,396,67,16,0.48025453320507105,0.47463194834029382,-0.0056225848647772358
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g080,02,3,80,Q40,0.40000000000000002,1980,792,57,92,0.48025453320507105,0.48171124792714909,0.0014567147220780341
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g080,02,3,80,Q60,0.59999999999999998,1980,1187,48,68,0.48025453320507105,0.48825770620814063,0.0080031730030695747
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g080,02,3,80,Q80,0.80000000000000004,1980,1583,45,47,0.48025453320507105,0.49558844552864528,0.015333912323574228
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m003-g080,02,3,80,Q100,1,1980,1979,60,19,0.48025453320507105,0.53099832069070441,0.050743787485633352
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g020,03,3,20,Q00,0,2178,0,73,97,0.6134129755871498,0.55661705911423287,-0.05679591647291693
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g020,03,3,20,Q20,0.20000000000000001,2178,435,73,51,0.6134129755871498,0.60671059950882034,-0.0067023760783294639
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g020,03,3,20,Q40,0.40000000000000002,2178,871,33,57,0.6134129755871498,0.61348140858591615,6.8432998766354558e-05
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g020,03,3,20,Q60,0.59999999999999998,2178,1306,82,62,0.6134129755871498,0.6176864451881533,0.0042734696010034989
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g020,03,3,20,Q80,0.80000000000000004,2178,1742,34,62,0.6134129755871498,0.62444018961476977,0.011027214027619969
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g020,03,3,20,Q100,1,2178,2177,60,38,0.6134129755871498,0.65074038089212571,0.037327405304975914
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g035,03,3,35,Q00,0,2475,0,64,63,0.65722896484223436,0.54024586168355915,-0.11698310315867522
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g035,03,3,35,Q20,0.20000000000000001,2475,495,82,11,0.65722896484223436,0.6409380203745324,-0.016290944467701962
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g035,03,3,35,Q40,0.40000000000000002,2475,990,42,19,0.65722896484223436,0.65334366278550482,-0.0038853020567295449
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g035,03,3,35,Q60,0.59999999999999998,2475,1484,94,91,0.65722896484223436,0.65798753188040249,0.0007585670381681231
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g035,03,3,35,Q80,0.80000000000000004,2475,1979,14,88,0.65722896484223436,0.66261721672622498,0.0053882518839906135
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g035,03,3,35,Q100,1,2475,2474,4,54,0.65722896484223436,0.678983485119243,0.021754520277008638
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g050,03,3,50,Q00,0,2475,0,67,63,0.6357352085686987,0.5208488670886352,-0.11488634148006349
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g050,03,3,50,Q20,0.20000000000000001,2475,495,67,86,0.6357352085686987,0.61820634012080977,-0.017528868447888923
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g050,03,3,50,Q40,0.40000000000000002,2475,990,92,50,0.6357352085686987,0.63223064594685108,-0.0035045626218476178
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g050,03,3,50,Q60,0.59999999999999998,2475,1484,94,12,0.6357352085686987,0.63722306360890968,0.0014878550402109836
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g050,03,3,50,Q80,0.80000000000000004,2475,1979,99,79,0.6357352085686987,0.64126008201076878,0.0055248734420700885
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g050,03,3,50,Q100,1,2475,2474,46,58,0.6357352085686987,0.66260114259177716,0.026865934023078464
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g065,03,3,65,Q00,0,1782,0,70,63,0.51318809974111024,0.35227012680068337,-0.16091797294042687
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g065,03,3,65,Q20,0.20000000000000001,1782,356,54,33,0.51318809974111024,0.50287000182667985,-0.010318097914430391
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g065,03,3,65,Q40,0.40000000000000002,1782,712,2,78,0.51318809974111024,0.5118351474117534,-0.001352952329356838
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g065,03,3,65,Q60,0.59999999999999998,1782,1069,2,81,0.51318809974111024,0.51823813535488383,0.0050500356137735958
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g065,03,3,65,Q80,0.80000000000000004,1782,1425,58,59,0.51318809974111024,0.52602877892423561,0.01284067918312537
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g065,03,3,65,Q100,1,1782,1781,20,9,0.51318809974111024,0.5454580372662664,0.032269937525156167
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g080,03,3,80,Q00,0,990,0,94,60,0.091058727440584686,0.073317628229571108,-0.017741099211013578
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g080,03,3,80,Q20,0.20000000000000001,990,198,94,52,0.091058727440584686,0.091766918562666569,0.00070819112208188317
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g080,03,3,80,Q40,0.40000000000000002,990,396,24,95,0.091058727440584686,0.094632942489970867,0.0035742150493861813
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g080,03,3,80,Q60,0.59999999999999998,990,593,32,99,0.091058727440584686,0.10230427016712958,0.011245542726544891
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g080,03,3,80,Q80,0.80000000000000004,990,791,72,99,0.091058727440584686,0.12344806081561745,0.032389333375032761
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m003-g080,03,3,80,Q100,1,990,989,60,49,0.091058727440584686,0.13448248797421913,0.043423760533634448
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g020,02,4,20,Q00,0,1089,0,25,82,0.047967875866296743,0.028647049441782011,-0.019320826424514732
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g020,02,4,20,Q20,0.20000000000000001,1089,218,63,76,0.047967875866296743,0.048060971581204634,9.3095714907891203e-05
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g020,02,4,20,Q40,0.40000000000000002,1089,435,63,15,0.047967875866296743,0.049998657020223852,0.0020307811539271095
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g020,02,4,20,Q60,0.59999999999999998,1089,653,69,41,0.047967875866296743,0.053083033859316779,0.0051151579930200364
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g020,02,4,20,Q80,0.80000000000000004,1089,870,50,75,0.047967875866296743,0.057317550081959871,0.0093496742156631285
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g020,02,4,20,Q100,1,1089,1088,82,65,0.047967875866296743,0.13967824150350738,0.091710365637210634
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g035,02,4,35,Q00,0,1287,0,26,82,0.24614828636514524,0.12907531292585617,-0.11707297343928907
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g035,02,4,35,Q20,0.20000000000000001,1287,257,26,25,0.24614828636514524,0.24415901094178497,-0.0019892754233602761
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g035,02,4,35,Q40,0.40000000000000002,1287,514,97,8,0.24614828636514524,0.25266221453806065,0.0065139281729154064
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g035,02,4,35,Q60,0.59999999999999998,1287,772,66,60,0.24614828636514524,0.25943585935329705,0.013287572988151808
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g035,02,4,35,Q80,0.80000000000000004,1287,1029,70,6,0.24614828636514524,0.26516563548627126,0.019017349121126015
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g035,02,4,35,Q100,1,1287,1286,10,15,0.24614828636514524,0.28936010360705283,0.043211817241907591
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g050,02,4,50,Q00,0,1584,0,96,82,0.27534500972183412,0.21521159390304695,-0.060133415818787173
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g050,02,4,50,Q20,0.20000000000000001,1584,317,14,33,0.27534500972183412,0.27284385539932415,-0.0025011543225099686
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g050,02,4,50,Q40,0.40000000000000002,1584,633,81,17,0.27534500972183412,0.27967343696365149,0.0043284272418173675
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g050,02,4,50,Q60,0.59999999999999998,1584,950,28,60,0.27534500972183412,0.28537092941149372,0.010025919689659601
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g050,02,4,50,Q80,0.80000000000000004,1584,1266,70,72,0.27534500972183412,0.2975018322137381,0.022156822491903982
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g050,02,4,50,Q100,1,1584,1583,98,93,0.27534500972183412,0.37687407114904797,0.10152906142721385
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g065,02,4,65,Q00,0,1584,0,53,82,0.42084210589401427,0.25266126568557301,-0.16818084020844126
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g065,02,4,65,Q20,0.20000000000000001,1584,317,66,48,0.42084210589401427,0.41319934064089187,-0.0076427652531224077
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g065,02,4,65,Q40,0.40000000000000002,1584,633,60,46,0.42084210589401427,0.42055045356552795,-0.00029165232848632483
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g065,02,4,65,Q60,0.59999999999999998,1584,950,50,41,0.42084210589401427,0.42567791503891517,0.0048358091449008933
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g065,02,4,65,Q80,0.80000000000000004,1584,1266,50,27,0.42084210589401427,0.43398657098186272,0.013144465087848445
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g065,02,4,65,Q100,1,1584,1583,21,15,0.42084210589401427,0.4628019613883535,0.041959855494339227
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g080,02,4,80,Q00,0,2178,0,55,32,0.50175701475616175,0.30770723912518066,-0.19404977563098108
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g080,02,4,80,Q20,0.20000000000000001,2178,435,90,40,0.50175701475616175,0.49561367721611216,-0.0061433375400495871
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g080,02,4,80,Q40,0.40000000000000002,2178,871,40,93,0.50175701475616175,0.50370912603445261,0.0019521112782908689
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g080,02,4,80,Q60,0.59999999999999998,2178,1306,65,59,0.50175701475616175,0.5089691590100599,0.0072121442538981562
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g080,02,4,80,Q80,0.80000000000000004,2178,1742,36,42,0.50175701475616175,0.51547410975618002,0.013717095000018276
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m004-g080,02,4,80,Q100,1,2178,2177,38,14,0.50175701475616175,0.53475265719030685,0.0329956424341451
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g020,03,4,20,Q00,0,2277,0,53,32,0.61317198373808823,0.43579877203976081,-0.17737321169832743
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g020,03,4,20,Q20,0.20000000000000001,2277,455,81,2,0.61317198373808823,0.59108282579144256,-0.022089157946645677
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g020,03,4,20,Q40,0.40000000000000002,2277,910,61,11,0.61317198373808823,0.6020752298123625,-0.011096753925725733
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g020,03,4,20,Q60,0.59999999999999998,2277,1366,94,36,0.61317198373808823,0.61248512898429563,-0.00068685475379259842
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g020,03,4,20,Q80,0.80000000000000004,2277,1821,39,20,0.61317198373808823,0.61982331343918118,0.0066513297010929451
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g020,03,4,20,Q100,1,2277,2276,12,87,0.61317198373808823,0.63793195888584253,0.024759975147754298
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g035,03,4,35,Q00,0,1287,0,85,82,0.40856003130124202,0.13208032467926351,-0.27647970662197852
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g035,03,4,35,Q20,0.20000000000000001,1287,257,99,43,0.40856003130124202,0.39250052581909967,-0.016059505482142356
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g035,03,4,35,Q40,0.40000000000000002,1287,514,22,28,0.40856003130124202,0.40037028724301127,-0.0081897440582307524
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g035,03,4,35,Q60,0.59999999999999998,1287,772,66,52,0.40856003130124202,0.40697449993970825,-0.0015855313615337763
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g035,03,4,35,Q80,0.80000000000000004,1287,1029,86,41,0.40856003130124202,0.4147213765479818,0.00616134524673978
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g035,03,4,35,Q100,1,1287,1286,50,72,0.40856003130124202,0.44437416747518205,0.035814136173940025
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g050,03,4,50,Q00,0,2574,0,96,32,0.69174912672533717,0.48072926594350818,-0.21101986078182899
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g050,03,4,50,Q20,0.20000000000000001,2574,515,52,45,0.69174912672533717,0.67656773577165819,-0.015181390953678986
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g050,03,4,50,Q40,0.40000000000000002,2574,1029,68,7,0.69174912672533717,0.68941080284792466,-0.002338323877412507
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g050,03,4,50,Q60,0.59999999999999998,2574,1544,70,6,0.69174912672533717,0.69373191909981646,0.0019827923744792919
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g050,03,4,50,Q80,0.80000000000000004,2574,2058,66,14,0.69174912672533717,0.70031145980236853,0.0085623330770313588
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g050,03,4,50,Q100,1,2574,2573,35,96,0.69174912672533717,0.73108257839679769,0.039333451671460518
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g065,03,4,65,Q00,0,1188,0,58,82,0.33886655845903341,0.15493993162015871,-0.1839266268388747
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g065,03,4,65,Q20,0.20000000000000001,1188,237,58,33,0.33886655845903341,0.33644827812608213,-0.0024182803329512725
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g065,03,4,65,Q40,0.40000000000000002,1188,475,48,18,0.33886655845903341,0.34302568160390995,0.004159123144876542
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g065,03,4,65,Q60,0.59999999999999998,1188,712,73,8,0.33886655845903341,0.35033150953786363,0.011464951078830221
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g065,03,4,65,Q80,0.80000000000000004,1188,950,50,39,0.33886655845903341,0.35899176079631051,0.020125202337277104
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m004-g065,03,4,65,Q100,1,1188,1187,21,15,0.33886655845903341,0.50098545166628083,0.16211889320724743
