mechanism,candidate,matrix_id,landmark,main_attempt,launch_mass,launch_occupied,launch_entropy,source_throughput,active_throughput,q_f12,q_f12_A,q_f12_B,q_break_f12,mean_inherited_f12,survival_f12,mean_growth_updates_f12,mean_final_entropy_f12,mean_final_occupied_f12,q_break_f32,q_run8_f32,q_strict_all8,q_strict_all8_A,q_strict_all8_B,q_strict_first5,q_strict_centroid,survival_f32,frozen_direct,frozen_full,frozen_outside_5sd,crossfit_h10,crossfit_h10_state
HOMOGENEOUS_GENERATIVE,02,85,50.0,0.0,40.0,33.8,3.4635388652650625,17.11397325783671,54.59815003314422,0.0,0.0,0.0,1.0,0.003125,1.0,162.51875,3.437546790113692,33.090625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9573922157391641,0.9999999707429506,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,02,86,50.0,0.0,40.0,33.8,3.471387587421531,11.042274279415176,54.59815003314422,0.0,0.0,0.0,1.0,0.0,1.0,162.38125,3.4443586871041894,33.24375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9728857309732686,0.9999999727162739,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,02,87,50.0,0.0,40.0,33.6,3.457524643810332,13.850454288620188,54.59815003314422,0.0,0.0,0.0,1.0,0.0,1.0,162.84375,3.4338787777537,32.984375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9763407660261445,0.999999974006155,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,02,88,50.0,0.0,40.0,32.6,3.4202510440635123,9.21161781021801,54.59815003314422,0.0,0.0,0.0,1.0,0.0,1.0,162.94375,3.44196283486362,33.203125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9633497743931828,0.9999999707723001,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,02,89,50.0,0.0,40.0,32.4,3.4054708501014446,27.78467207888342,54.59815003314422,0.0,0.0,0.0,1.0,0.0,1.0,162.440625,3.4410160421986866,33.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9707921712574754,0.9999999720902382,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,02,90,50.0,0.0,40.0,32.6,3.4150185626258667,26.56412125757425,54.59815003314422,0.0,0.0,0.0,1.0,0.0,1.0,162.375,3.4351838366445184,33.025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9722243460896323,0.9999999719873539,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,02,91,50.0,0.0,40.0,33.0,3.4236490247994205,15.589094573546708,54.59815003314422,0.0,0.0,0.0,1.0,0.0,1.0,162.3,3.4376041182606216,33.05625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9794393140151308,0.9999999739665311,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,02,92,50.0,0.0,40.0,33.2,3.437511968410619,15.832473647010815,54.59815003314422,0.0,0.0,0.0,1.0,0.0,1.0,162.746875,3.4338534042585387,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9605190258683495,0.9999999700421668,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,02,93,50.0,0.0,40.0,32.8,3.4314977469558885,10.887787819374466,54.59815003314422,0.0,0.0,0.0,1.0,0.0,1.0,162.621875,3.433579544630171,32.996875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.967206248416274,0.9999999719594028,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,02,94,50.0,0.0,40.0,31.4,3.3569505474622487,38.89957224710726,54.59815003314422,0.0,0.0,0.0,1.0,0.003125,1.0,163.21875,3.4382497090444657,33.10625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.96131555190355,0.9999999696188114,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,02,95,50.0,0.0,40.0,32.4,3.417634803344689,26.89081365220027,54.59815003314422,0.0,0.0,0.0,1.0,0.0,1.0,162.184375,3.4461303164678556,33.296875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9633306438626589,0.9999999706726141,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,0,50.0,0.0,40.4,32.6,3.41502763405605,22.951083847958614,54.59815003314422,0.0,0.0,0.0,1.0,0.028125,1.0,132.590625,3.4368904714525215,33.178125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9762012442824994,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,1,50.0,0.0,42.2,36.0,3.532006777818583,97.37781739313671,54.59815003314422,0.0,0.0,0.0,1.0,0.009375,1.0,132.25625,3.4315573130473886,33.0375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9645554793033867,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,2,50.0,0.0,38.6,33.4,3.460299249873377,16.818293575326305,54.598150033144236,0.0,0.0,0.0,1.0,0.015625,1.0,133.971875,3.436368483959213,33.153125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9820781267072141,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,3,50.0,0.0,41.0,34.6,3.4904714093096842,37.456304434783235,54.59815003314425,0.0,0.0,0.0,1.0,0.03125,1.0,132.696875,3.435187358264185,33.084375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.976091370685614,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,4,50.0,0.0,39.8,32.2,3.3850122677767915,35.39659213709614,54.59815003314422,0.0,0.0,0.0,1.0,0.03125,1.0,133.29375,3.434926522481369,33.159375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9737025439597874,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,5,50.0,0.0,39.4,32.8,3.4387981723141783,43.5998056809049,54.59815003314422,0.0,0.0,0.0,1.0,0.034375,1.0,133.04375,3.4460113389283555,33.459375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9689114881737593,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,6,50.0,0.0,43.0,35.4,3.503201883795724,16.569062739650782,54.59815003314425,0.0,0.0,0.0,1.0,0.03125,1.0,132.3375,3.43448242744518,33.121875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.973874440113357,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,7,50.0,0.0,40.4,34.0,3.468206706372913,24.71781285183075,54.59815003314425,0.0,0.0,0.0,1.0,0.025,1.0,132.109375,3.4213933159942713,32.721875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9656186988988912,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,8,50.0,0.0,38.4,29.8,3.3155058907970307,102.21862563739464,54.598150033144236,0.0,0.0,0.0,1.0,0.025,1.0,134.415625,3.4310874855884754,32.95625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9805120081247714,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,9,50.0,0.0,40.6,33.4,3.441945116081621,25.239016457464324,54.598150033144236,0.0,0.0,0.0,1.0,0.03125,1.0,132.534375,3.434315374263021,33.109375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9794732337344045,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,10,50.0,0.0,39.6,34.4,3.4913319969288388,42.888664316722384,54.59815003314422,0.0,0.0,0.0,1.0,0.01875,1.0,134.225,3.432304504003549,33.071875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9809637192400824,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,11,50.0,0.0,43.0,33.0,3.408968260062136,27.54571690186857,54.598150033144236,0.0,0.0,0.0,1.0,0.025,1.0,131.95625,3.43277460498102,33.078125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9656941781519747,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,12,50.0,0.0,37.2,30.4,3.340346009688858,88.98493780186557,54.598150033144236,0.0,0.0,0.0,1.0,0.028125,1.0,134.296875,3.4393263887312018,33.28125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9802193693055831,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,13,50.0,0.0,41.0,30.4,3.336238705050281,24.40204001332292,54.59815003314425,0.0,0.0,0.0,1.0,0.021875,1.0,133.05,3.4369232764571764,33.153125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9740431702783354,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,14,50.0,0.0,42.8,34.0,3.4503722151323344,25.79574925015699,54.59815003314422,0.0,0.0,0.0,1.0,0.01875,1.0,131.65625,3.437204576107965,33.2375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9742964726012806,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,15,50.0,0.0,38.0,31.0,3.357613243644141,25.46750926742994,54.598150033144236,0.0,0.0,0.0,1.0,0.025,1.0,134.1125,3.4295345286436616,32.946875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9844802887908555,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,16,50.0,0.0,36.6,30.8,3.36570864730709,61.74970531470073,54.59815003314425,0.0,0.0,0.0,1.0,0.028125,1.0,134.625,3.4399082037586353,33.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.983468694488773,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,17,50.0,0.0,40.2,34.2,3.4753863276682053,38.65415159669139,54.598150033144236,0.0,0.0,0.0,1.0,0.03125,1.0,133.1375,3.4241742171299676,32.83125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.975571602754961,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,18,50.0,0.0,40.0,33.0,3.428439859115754,21.514208752813936,54.59815003314422,0.0,0.0,0.0,1.0,0.028125,1.0,133.334375,3.423452090852173,32.71875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9770010463945166,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,19,50.0,0.0,39.6,34.4,3.487066710750568,77.69416527304578,54.598150033144236,0.0,0.0,0.0,1.0,0.01875,1.0,133.434375,3.4390759904973836,33.20625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.979415038596764,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,20,50.0,0.0,36.4,31.4,3.3931092857857883,64.74014171703122,54.59815003314422,0.0,0.0,0.0,1.0,0.028125,1.0,134.971875,3.4235804442093327,32.765625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9838303035477345,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,21,50.0,0.0,39.6,33.2,3.444523747361908,17.138108608530832,54.59815003314422,0.0,0.0,0.0,1.0,0.009375,1.0,132.95,3.4442227161212315,33.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9687999343705634,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,22,50.0,0.0,36.0,30.6,3.364837802883261,21.723704978021782,54.598150033144236,0.0,0.0,0.0,1.0,0.015625,1.0,134.4375,3.430775842883315,32.965625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9867216474085133,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,23,50.0,0.0,40.4,34.0,3.4609073111948647,62.88351445283208,54.598150033144236,0.0,0.0,0.0,1.0,0.01875,1.0,133.640625,3.4329502684528186,33.109375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.97589324465598,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,24,50.0,0.0,37.8,31.6,3.397438955201243,29.091221015073245,54.598150033144236,0.0,0.0,0.0,1.0,0.025,1.0,133.515625,3.4325928853054544,33.04375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.979516945262974,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,25,50.0,0.0,39.2,33.2,3.442048309103767,33.97470186908858,54.59815003314425,0.0,0.0,0.0,1.0,0.025,1.0,134.028125,3.4403572422408315,33.315625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9821849070103988,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,26,50.0,0.0,43.6,36.0,3.5165242287163943,16.150324724817445,54.59815003314422,0.0,0.0,0.0,1.0,0.0125,1.0,131.75625,3.429909142739013,32.93125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9750205864020302,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,27,50.0,0.0,42.6,34.6,3.47558386142322,27.474406192020542,54.59815003314422,0.0,0.0,0.0,1.0,0.025,1.0,131.875,3.4420650393046643,33.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9655918804060246,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,28,50.0,0.0,45.2,36.6,3.526391269004251,17.022441832076336,54.598150033144236,0.0,0.0,0.0,1.0,0.028125,1.0,130.896875,3.43268630993789,33.009375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9714189686745248,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,29,50.0,0.0,36.4,30.2,3.346655416681918,89.38242258194467,54.59815003314422,0.0,0.0,0.0,1.0,0.01875,1.0,135.034375,3.4245876012670253,32.796875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9858953507432927,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,30,50.0,0.0,36.6,31.4,3.388960504076967,25.901645724635024,54.59815003314425,0.0,0.0,0.0,1.0,0.009375,1.0,134.94375,3.4370175119608013,33.128125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9840734329730161,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,31,50.0,0.0,40.6,33.2,3.4418579029995344,12.793431328774089,54.59815003314422,0.0,0.0,0.0,1.0,0.046875,1.0,133.303125,3.4315733701838576,33.090625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9700538264107503,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,32,50.0,0.0,39.4,32.6,3.3931729747776878,18.990510469704912,54.59815003314425,0.0,0.0,0.0,1.0,0.009375,1.0,133.025,3.4357442429654226,33.1125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9797726393529714,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,33,50.0,0.0,43.0,35.0,3.4900989366419544,18.044760169250225,54.598150033144236,0.0,0.0,0.0,1.0,0.01875,1.0,132.3,3.4231293562417497,32.73125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9736559111580354,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,34,50.0,0.0,37.4,32.6,3.4333370806152956,34.25515788252576,54.598150033144236,0.0,0.0,0.0,1.0,0.021875,1.0,134.425,3.4369155207844564,33.234375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9899047340062778,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,35,50.0,0.0,41.6,32.6,3.417210628316121,32.59563176963233,54.598150033144236,0.0,0.0,0.0,1.0,0.028125,1.0,132.9375,3.4293683192734834,32.940625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9747075190091443,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,36,50.0,0.0,39.8,33.0,3.429474913358572,9.084847430882066,54.598150033144236,0.0,0.0,0.0,1.0,0.01875,1.0,133.1875,3.4390764174282658,33.23125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9756269399140439,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,37,50.0,0.0,37.0,30.6,3.361489930763292,12.824962464449635,54.598150033144236,0.0,0.0,0.0,1.0,0.009375,1.0,134.459375,3.4325180085729157,33.00625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9850644058993661,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,38,50.0,0.0,38.4,33.0,3.4436625523498834,27.983138893123503,54.59815003314422,0.0,0.0,0.0,1.0,0.021875,1.0,134.309375,3.4329206064771354,32.996875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9866257675788844,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,39,50.0,0.0,38.8,31.4,3.3824153307831937,18.517891899417258,54.59815003314422,0.0,0.0,0.0,1.0,0.040625,1.0,133.04375,3.4407296517111776,33.240625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9800549990445212,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,40,50.0,0.0,38.6,32.8,3.4318538040868445,38.34820860836798,54.598150033144236,0.0,0.0,0.0,1.0,0.01875,1.0,134.021875,3.4278143155181375,32.878125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9785524241444433,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,41,50.0,0.0,42.6,34.4,3.4742465151758894,25.46767664972205,54.598150033144236,0.0,0.0,0.0,1.0,0.04375,1.0,131.475,3.435705379729226,33.18125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.972121817550762,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,42,50.0,0.0,41.4,34.6,3.4848068567908874,32.418597003109106,54.598150033144236,0.0,0.0,0.0,1.0,0.0125,1.0,132.8,3.4253301297042738,32.853125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.983507537507759,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,43,50.0,0.0,40.4,33.6,3.4472924683233304,20.612778620523464,54.598150033144236,0.0,0.0,0.0,1.0,0.021875,1.0,133.134375,3.4396300828938293,33.2625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9753056203261729,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,44,50.0,0.0,41.8,34.4,3.462562262104175,59.518953759235174,54.59815003314425,0.0,0.0,0.0,1.0,0.025,1.0,132.559375,3.4337326144688314,33.065625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.972975210324304,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,45,50.0,0.0,43.4,35.8,3.520721671021896,20.019413266488964,54.598150033144236,0.0,0.0,0.0,1.0,0.021875,1.0,132.734375,3.429530583954995,32.94375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9618834712741752,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,46,50.0,0.0,40.6,31.6,3.3783952881888224,35.170498570065675,54.598150033144215,0.0,0.0,0.0,1.0,0.025,1.0,132.290625,3.419339357469083,32.615625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9770423120338828,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,47,50.0,0.0,41.6,35.4,3.5123592050828565,184.455721223617,54.59815003314422,0.0,0.0,0.0,1.0,0.025,1.0,133.240625,3.420204649503316,32.69375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9763433709366339,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,48,50.0,0.0,40.8,31.8,3.3816716093315344,23.12547325846381,54.59815003314422,0.0,0.0,0.0,1.0,0.028125,1.0,133.0125,3.426662251660814,32.884375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9785669911955817,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,49,50.0,0.0,40.6,33.2,3.4271485038603173,15.389154476576133,54.59815003314422,0.0,0.0,0.0,1.0,0.040625,1.0,133.50625,3.4335758748772043,33.06875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.97738588132774,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,50,50.0,0.0,39.4,32.4,3.40824502624287,37.90293932918393,54.59815003314425,0.0,0.0,0.0,1.0,0.015625,1.0,134.065625,3.4306432179710846,32.925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9725689151759328,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,51,50.0,0.0,40.4,33.2,3.451154650459595,10.830910979840352,54.598150033144236,0.0,0.0,0.0,1.0,0.03125,1.0,133.846875,3.430113260936443,32.925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9744800411617603,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,52,50.0,0.0,40.2,30.8,3.3394081779384046,22.962678792946154,54.598150033144236,0.0,0.0,0.0,1.0,0.046875,1.0,133.134375,3.4308783999104984,32.9625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9698022706501556,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,53,50.0,0.0,39.6,33.4,3.45047537253325,11.814663099615078,54.59815003314422,0.0,0.0,0.0,1.0,0.028125,1.0,133.83125,3.444362333520052,33.475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.984257691139455,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,54,50.0,0.0,41.6,35.0,3.505139292610071,31.79910072677371,54.598150033144236,0.0,0.0,0.0,1.0,0.0125,1.0,132.575,3.436889926013518,33.153125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.977146378361992,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,55,50.0,0.0,39.8,32.2,3.4153116770393295,23.386201869183747,54.59815003314425,0.0,0.0,0.0,1.0,0.021875,1.0,133.253125,3.4367548119629987,33.171875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9775118640116839,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,56,50.0,0.0,40.2,33.6,3.4564644971073006,15.940229789927134,54.59815003314425,0.0,0.0,0.0,1.0,0.015625,1.0,133.05625,3.43000722578278,32.940625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9801514269847779,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,57,50.0,0.0,39.0,31.8,3.3975282818787007,45.19986661475111,54.598150033144236,0.0,0.0,0.0,1.0,0.034375,1.0,133.63125,3.434007099322579,33.090625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9783974251251364,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,58,50.0,0.0,40.2,33.6,3.451728535098937,7.245983441021599,54.598150033144215,0.0,0.0,0.0,1.0,0.01875,1.0,132.971875,3.422366721302814,32.734375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.964223703955485,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,59,50.0,0.0,42.0,34.6,3.4718014106726827,70.45631809729375,54.598150033144236,0.0,0.0,0.0,1.0,0.021875,1.0,131.325,3.4367526108433273,33.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9776960294759116,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,60,50.0,0.0,41.4,35.2,3.5001500993882777,20.246907235121487,54.59815003314425,0.0,0.0,0.0,1.0,0.015625,1.0,132.671875,3.4304067392518123,33.0125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9626266178343863,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,61,50.0,0.0,39.8,31.2,3.3497791029959614,87.35228742096703,54.598150033144236,0.0,0.0,0.0,1.0,0.021875,1.0,133.984375,3.4374889015585155,33.21875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9819715836832794,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,62,50.0,0.0,40.2,31.4,3.3720764422561174,38.78258357715582,54.59815003314425,0.0,0.0,0.0,1.0,0.028125,1.0,133.2375,3.4297813187925454,33.028125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9747106506256387,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,63,50.0,0.0,39.4,32.0,3.411401578735844,41.763491328737715,54.598150033144236,0.0,0.0,0.0,1.0,0.034375,1.0,133.2875,3.4316347131933065,32.959375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9777658618246858,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
HOMOGENEOUS_GENERATIVE,03,64,50.0,0.0,42.0,35.8,3.520033479059999,17.352456353524396,54.59815003314425,0.0,0.0,0.0,1.0,0.034375,1.0,131.91875,3.443370617173123,33.35625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9776997036093841,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
