state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_LOOSEN,q_all_LOOSEN,q_half_A_LOOSEN,q_half_B_LOOSEN,prediction_TIGHTEN,q_all_TIGHTEN,q_half_A_TIGHTEN,q_half_B_TIGHTEN,prediction_GLOBAL_RANDOM_SURGERY,q_all_GLOBAL_RANDOM_SURGERY,q_half_A_GLOBAL_RANDOM_SURGERY,q_half_B_GLOBAL_RANDOM_SURGERY,prediction_THROUGHPUT_NEUTRAL_TOPOLOGY,q_all_THROUGHPUT_NEUTRAL_TOPOLOGY,q_half_A_THROUGHPUT_NEUTRAL_TOPOLOGY,q_half_B_THROUGHPUT_NEUTRAL_TOPOLOGY,prediction_NOOP,q_all_NOOP,q_half_A_NOOP,q_half_B_NOOP
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m041-g035,03,41,35,38,19,32,849,0.5284684657372212,0.40625,0.375,0.4375,0.4361334642045683,0.234375,0.15625,0.3125,0.45231383367783534,0.328125,0.25,0.40625,0.5610527873879525,0.46875,0.34375,0.59375,0.4846662074595255,0.359375,0.34375,0.375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m041-g050,03,41,50,40,18,36,1189,0.5035310406924777,0.53125,0.46875,0.59375,0.4088519801259239,0.234375,0.25,0.21875,0.46279599211154665,0.578125,0.6875,0.46875,0.5640787563736773,0.375,0.375,0.375,0.46018337317922764,0.421875,0.5625,0.28125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m041-g065,03,41,65,35,14,14,1520,0.29223791802277505,0.375,0.40625,0.34375,0.23009925850262888,0.203125,0.15625,0.25,0.25301211192863693,0.21875,0.3125,0.125,0.29719614402883604,0.484375,0.5,0.46875,0.26287701067177316,0.234375,0.21875,0.25
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m041-g080,03,41,80,45,19,26,1874,0.19620967292663247,0.203125,0.21875,0.1875,0.12038747779206453,0.296875,0.3125,0.28125,0.15738734909288038,0.171875,0.1875,0.15625,0.1352086392908941,0.0625,0.03125,0.09375,0.15575260290299625,0.21875,0.21875,0.21875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m042-g020,02,42,20,40,23,38,816,0.7707376484868812,0.71875,0.6875,0.75,0.7078227761458348,0.609375,0.71875,0.5,0.7381451978925883,0.6875,0.75,0.625,0.6884136285317415,0.71875,0.84375,0.59375,0.7449551878543794,0.65625,0.59375,0.71875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m042-g035,02,42,35,40,23,70,1487,0.7945857907028977,0.796875,0.78125,0.8125,0.7395431074611483,0.8125,0.84375,0.78125,0.7641769900623614,0.796875,0.8125,0.78125,0.7483150465481235,0.75,0.6875,0.8125,0.7723661247029884,0.703125,0.75,0.65625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m042-g050,02,42,50,40,19,39,2210,0.6745644979229146,0.6875,0.625,0.75,0.5857625837401417,0.53125,0.5,0.5625,0.6322040936074818,0.796875,0.78125,0.8125,0.533792710098486,0.671875,0.75,0.59375,0.6314611216810081,0.78125,0.75,0.8125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m042-g065,02,42,65,40,24,66,3034,0.7480562443131127,0.75,0.65625,0.84375,0.6778558708883908,0.6875,0.625,0.75,0.7062077601423875,0.78125,0.78125,0.78125,0.7236808662080152,0.8125,0.8125,0.8125,0.7194904760121057,0.703125,0.6875,0.71875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m042-g080,02,42,80,40,24,54,3694,0.8294444748788237,0.796875,0.8125,0.78125,0.8039616581202488,0.84375,0.84375,0.84375,0.8159468044365735,0.796875,0.78125,0.8125,0.8211264190129415,0.859375,0.875,0.84375,0.8194216108689886,0.828125,0.90625,0.75
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m042-g020,03,42,20,39,23,36,736,0.542122060446631,0.75,0.71875,0.78125,0.4574775164055257,0.796875,0.875,0.71875,0.4958596187609324,0.828125,0.875,0.78125,0.6817597615537114,0.796875,0.78125,0.8125,0.5009877353484407,0.8125,0.71875,0.90625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m042-g035,03,42,35,33,26,53,1426,0.6052664173179558,0.84375,0.8125,0.875,0.5581859285237372,0.671875,0.625,0.71875,0.5745909040238457,0.78125,0.78125,0.78125,0.801225011996441,0.8125,0.78125,0.84375,0.5881501118376811,0.765625,0.75,0.78125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m042-g050,03,42,50,46,30,55,2084,0.7338733649967569,0.828125,0.75,0.90625,0.6698391477352985,0.75,0.78125,0.71875,0.7113247560197216,0.90625,0.84375,0.96875,0.8912435344967844,0.90625,0.875,0.9375,0.7083241016399905,0.890625,0.90625,0.875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m042-g065,03,42,65,42,24,29,2675,0.7396496438306075,0.8125,0.84375,0.78125,0.6638761468115594,0.65625,0.71875,0.59375,0.69078434306738,0.828125,0.75,0.90625,0.8523866126781267,0.765625,0.84375,0.6875,0.7070914022220058,0.71875,0.65625,0.78125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m042-g080,03,42,80,38,19,41,3112,0.4146377932450554,0.46875,0.53125,0.40625,0.3064558138751124,0.578125,0.65625,0.5,0.3129374984113409,0.390625,0.40625,0.375,0.34006456013982994,0.09375,0.03125,0.15625,0.3594654445195641,0.515625,0.46875,0.5625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m043-g020,02,43,20,40,7,13,394,0.022695373291603597,0.296875,0.3125,0.28125,0.013498887750004646,0.09375,0.15625,0.03125,0.01829696683281364,0.140625,0.125,0.15625,0.00554441163194283,0.0,0.0,0.0,0.017722707843038248,0.25,0.21875,0.28125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m043-g035,02,43,35,40,17,30,853,0.3532243079510087,0.03125,0.03125,0.03125,0.2791360396909562,0.140625,0.125,0.15625,0.29968933593525754,0.171875,0.1875,0.15625,0.2056060799341286,0.09375,0.0625,0.125,0.31762155222528815,0.140625,0.15625,0.125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m043-g050,02,43,50,40,10,15,1300,0.05890580902911486,0.109375,0.09375,0.125,0.0339304375532698,0.140625,0.125,0.15625,0.04916207257481269,0.125,0.15625,0.09375,0.013232926617681365,0.015625,0.0,0.03125,0.04559188289840777,0.0625,0.03125,0.09375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m043-g065,02,43,65,40,22,66,1626,0.47272860466606265,0.375,0.375,0.375,0.43116717477049166,0.296875,0.25,0.34375,0.45220206887544045,0.40625,0.46875,0.34375,0.4170684677718939,0.359375,0.40625,0.3125,0.45650984355335367,0.453125,0.4375,0.46875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m043-g080,02,43,80,40,14,73,2133,0.2626955534616152,0.359375,0.375,0.34375,0.18970633353850777,0.203125,0.1875,0.21875,0.22643535382359242,0.28125,0.25,0.3125,0.22228573425443993,0.171875,0.21875,0.125,0.22605720860696132,0.234375,0.21875,0.25
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m043-g020,03,43,20,39,17,45,541,0.3777793217926038,0.375,0.375,0.375,0.29117833567871554,0.375,0.375,0.375,0.34478928465835473,0.296875,0.3125,0.28125,0.41629794102000706,0.390625,0.5,0.28125,0.33446150564371935,0.328125,0.3125,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m043-g035,03,43,35,41,18,35,1256,0.6103129620761093,0.171875,0.125,0.21875,0.5222260200962142,0.25,0.15625,0.34375,0.5667067530044384,0.25,0.125,0.375,0.6640571960554574,0.359375,0.3125,0.40625,0.5733785010516934,0.296875,0.25,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m043-g050,03,43,50,35,14,29,1589,0.38809851014673374,0.453125,0.46875,0.4375,0.28930255998957977,0.484375,0.4375,0.53125,0.33481549096912255,0.421875,0.4375,0.40625,0.36146235881599237,0.453125,0.3125,0.59375,0.340090870719594,0.4375,0.4375,0.4375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m043-g065,03,43,65,38,16,28,2034,0.11763307118019925,0.171875,0.15625,0.1875,0.0706010444673609,0.15625,0.15625,0.15625,0.0873886588480618,0.046875,0.0625,0.03125,0.04939545790837515,0.046875,0.03125,0.0625,0.09145129247167062,0.265625,0.34375,0.1875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m043-g080,03,43,80,35,10,10,2328,0.20734850722179207,0.046875,0.0625,0.03125,0.18383369278035885,0.171875,0.09375,0.25,0.1962092404428956,0.109375,0.09375,0.125,0.20751459477145998,0.109375,0.0625,0.15625,0.19699389992286537,0.125,0.125,0.125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m044-g020,02,44,20,40,8,21,263,0.020519126652294637,0.0,0.0,0.0,0.011702851717908889,0.0,0.0,0.0,0.015582763060196882,0.0,0.0,0.0,0.0021120714320924322,0.0,0.0,0.0,0.015633477096637618,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m044-g035,02,44,35,40,5,9,431,0.004607227827480614,0.0,0.0,0.0,0.002305206674593015,0.0,0.0,0.0,0.003283470898230255,0.0,0.0,0.0,0.0007951731744076448,0.0,0.0,0.0,0.00328609825777833,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m044-g050,02,44,50,40,8,8,621,0.005970699148074028,0.0,0.0,0.0,0.0032128675391926605,0.0,0.0,0.0,0.0038745825812254503,0.0,0.0,0.0,0.0013621564009996688,0.015625,0.03125,0.0,0.004412249454131656,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m044-g065,02,44,65,40,9,11,793,0.006287491709832135,0.0,0.0,0.0,0.00318683820181403,0.0,0.0,0.0,0.004559759045560447,0.0,0.0,0.0,0.00124225848884933,0.015625,0.03125,0.0,0.004475200065494579,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m044-g080,02,44,80,40,10,12,987,0.01107718984788011,0.0,0.0,0.0,0.006003634361706758,0.0,0.0,0.0,0.008270632038526016,0.0,0.0,0.0,0.0011718357587951896,0.0,0.0,0.0,0.008249236339987202,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m044-g020,03,44,20,42,3,11,216,0.00237559405720563,0.0,0.0,0.0,0.001236616493050405,0.0,0.0,0.0,0.0017410964530918927,0.0,0.0,0.0,0.0006022270300013069,0.0,0.0,0.0,0.0017213971385158712,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m044-g035,03,44,35,39,6,13,381,0.013773984083908212,0.0,0.0,0.0,0.006890189239078342,0.0,0.0,0.0,0.009826647150833997,0.0,0.0,0.0,0.003530295898674182,0.0,0.0,0.0,0.00981902830677944,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m044-g050,03,44,50,41,4,8,522,0.004316801505241291,0.0,0.0,0.0,0.002177567996341387,0.0,0.0,0.0,0.0030275842567510413,0.0,0.0,0.0,0.0007853517469561938,0.0,0.0,0.0,0.003087047415600874,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m044-g065,03,44,65,34,7,6,692,0.010331045399444416,0.0,0.0,0.0,0.005307598397825627,0.0,0.0,0.0,0.007468786392372807,0.0,0.0,0.0,0.0017007653938899987,0.0,0.0,0.0,0.007475490956565591,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m044-g080,03,44,80,37,4,8,847,0.0030184111205440846,0.0,0.0,0.0,0.001456951733044185,0.0,0.0,0.0,0.0016908251665288191,0.0,0.0,0.0,0.0006646955570571575,0.015625,0.03125,0.0,0.002107685487803409,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m045-g020,02,45,20,40,16,39,727,0.4320773699864207,0.34375,0.3125,0.375,0.3561119197217557,0.0,0.0,0.0,0.389962906719091,0.171875,0.21875,0.125,0.2601369943190673,0.484375,0.46875,0.5,0.3963231055374904,0.125,0.125,0.125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m045-g035,02,45,35,40,17,67,1401,0.4743191484179129,0.53125,0.5,0.5625,0.4120390863192888,0.09375,0.0625,0.125,0.4490721044447511,0.21875,0.1875,0.25,0.34984683442274467,0.59375,0.625,0.5625,0.44856813533691575,0.21875,0.21875,0.21875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m045-g050,02,45,50,40,15,28,2156,0.21620419890594558,0.234375,0.1875,0.28125,0.14458745043944635,0.015625,0.0,0.03125,0.17080204646039107,0.109375,0.0625,0.15625,0.07302969239478406,0.109375,0.125,0.09375,0.17836322422976816,0.140625,0.15625,0.125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m045-g065,02,45,65,40,17,54,2746,0.45365947060894996,0.515625,0.59375,0.4375,0.39257452905693313,0.0625,0.09375,0.03125,0.40228771160358784,0.328125,0.375,0.28125,0.34451910254840784,0.578125,0.46875,0.6875,0.42340597012078607,0.234375,0.28125,0.1875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m045-g080,02,45,80,40,16,67,3415,0.3102572941235998,0.1875,0.15625,0.21875,0.2380019482006051,0.03125,0.03125,0.03125,0.26588182605010363,0.109375,0.15625,0.0625,0.2383139659757702,0.109375,0.0625,0.15625,0.27502241942622013,0.109375,0.125,0.09375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m045-g020,03,45,20,39,19,38,705,0.396601682349814,0.203125,0.15625,0.25,0.2848323002161238,0.03125,0.03125,0.03125,0.3343824870723627,0.234375,0.25,0.21875,0.4283045439331981,0.296875,0.21875,0.375,0.34531396677357806,0.109375,0.09375,0.125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m045-g035,03,45,35,43,8,41,1187,0.16260140506634616,0.1875,0.1875,0.1875,0.10423189319240281,0.015625,0.03125,0.0,0.13629124726040803,0.140625,0.15625,0.125,0.08535790243885956,0.265625,0.28125,0.25,0.1324754804085677,0.0625,0.0625,0.0625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m045-g050,03,45,50,43,10,34,1618,0.14404460203483724,0.296875,0.28125,0.3125,0.09127314650556875,0.078125,0.0625,0.09375,0.11966679640964087,0.078125,0.09375,0.0625,0.07499316241659688,0.109375,0.125,0.09375,0.11600256018623512,0.078125,0.09375,0.0625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m045-g065,03,45,65,39,19,45,2133,0.5555718227831928,0.34375,0.40625,0.28125,0.45674385226774944,0.1875,0.09375,0.28125,0.5126082836285517,0.28125,0.3125,0.25,0.5774773466194637,0.296875,0.25,0.34375,0.5105053585945424,0.203125,0.25,0.15625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m045-g080,03,45,80,47,19,36,2586,0.48131083957909165,0.34375,0.3125,0.375,0.37762573804596017,0.15625,0.15625,0.15625,0.4343201162846429,0.328125,0.34375,0.3125,0.5149382504352876,0.375,0.46875,0.28125,0.4329061665530595,0.265625,0.15625,0.375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m046-g020,02,46,20,40,16,28,894,0.3385684496345156,0.25,0.21875,0.28125,0.23566945153328056,0.09375,0.125,0.0625,0.27864517977518166,0.1875,0.125,0.25,0.2006298805854424,0.09375,0.0625,0.125,0.28953730368726416,0.125,0.125,0.125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m046-g035,02,46,35,40,16,48,1431,0.38906078158941293,0.375,0.3125,0.4375,0.29934947022327835,0.203125,0.25,0.15625,0.34458255636711227,0.359375,0.375,0.34375,0.26687680861237645,0.453125,0.53125,0.375,0.348316901035195,0.328125,0.40625,0.25
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m046-g050,02,46,50,40,17,30,2056,0.2988603486084827,0.484375,0.5,0.46875,0.21568938047490238,0.140625,0.1875,0.09375,0.2797589997306366,0.40625,0.40625,0.40625,0.1428083043295918,0.34375,0.34375,0.34375,0.2580874465265306,0.28125,0.28125,0.28125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m046-g065,02,46,65,40,19,33,2658,0.2506974737730772,0.546875,0.46875,0.625,0.1833876475621944,0.3125,0.3125,0.3125,0.21725470187299134,0.5,0.46875,0.53125,0.14585421422060926,0.46875,0.5,0.4375,0.2166776213667097,0.40625,0.28125,0.53125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m046-g080,02,46,80,40,16,31,3234,0.13762072145097118,0.34375,0.3125,0.375,0.09851018964569273,0.265625,0.1875,0.34375,0.1227848553491058,0.46875,0.46875,0.46875,0.08554640477084717,0.375,0.375,0.375,0.11836052966223239,0.375,0.40625,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m046-g020,03,46,20,48,13,36,703,0.27425188727558597,0.53125,0.5,0.5625,0.1822075574713314,0.1875,0.21875,0.15625,0.22744678002149607,0.328125,0.3125,0.34375,0.24373228150546392,0.40625,0.28125,0.53125,0.2273334614734652,0.359375,0.3125,0.40625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m046-g035,03,46,35,33,12,30,1287,0.34670450626129534,0.328125,0.28125,0.375,0.26203342733411544,0.15625,0.15625,0.15625,0.29648914142344424,0.34375,0.375,0.3125,0.28069769294539376,0.4375,0.34375,0.53125,0.30388784928291784,0.421875,0.53125,0.3125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m046-g050,03,46,50,37,12,17,1635,0.13734162492493343,0.203125,0.09375,0.3125,0.08133775168882261,0.078125,0.125,0.03125,0.10840475315904265,0.171875,0.09375,0.25,0.07734615591473604,0.078125,0.0625,0.09375,0.10712030261654124,0.1875,0.125,0.25
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m046-g065,03,46,65,43,14,22,2120,0.20813206880169552,0.3125,0.3125,0.3125,0.14084991687159504,0.28125,0.21875,0.34375,0.17433223812128554,0.296875,0.28125,0.3125,0.16135869208018544,0.234375,0.28125,0.1875,0.173745619221588,0.203125,0.1875,0.21875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m046-g080,03,46,80,40,18,45,2587,0.48713766721118573,0.515625,0.625,0.40625,0.3776525702635805,0.40625,0.375,0.4375,0.42181112843561175,0.3125,0.28125,0.34375,0.4964765415305125,0.53125,0.59375,0.46875,0.4361880245153846,0.5,0.53125,0.46875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m047-g020,02,47,20,40,24,40,1100,0.609959786997389,0.265625,0.375,0.15625,0.5320951593691571,0.140625,0.1875,0.09375,0.5834644912990371,0.234375,0.21875,0.25,0.4254610110251898,0.3125,0.34375,0.28125,0.574145561911422,0.140625,0.15625,0.125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m047-g035,02,47,35,40,14,40,1958,0.26569520687123105,0.171875,0.125,0.21875,0.19013613111367808,0.15625,0.1875,0.125,0.22107350121738076,0.046875,0.0625,0.03125,0.1535835795906561,0.078125,0.0625,0.09375,0.22644198490002074,0.0625,0.0625,0.0625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m047-g050,02,47,50,40,16,29,2745,0.36482887693818317,0.265625,0.21875,0.3125,0.2682985523509232,0.15625,0.125,0.1875,0.30169950398490614,0.296875,0.3125,0.28125,0.1500066592203929,0.171875,0.15625,0.1875,0.3171242330815186,0.125,0.03125,0.21875
